Entry	Entry Name	Protein names	Gene Names
A0A1D8PL06	A0A1D8PL06_CANAL	Protein phosphatase (EC 3.1.3.16)	PTC7 CAALFM_C400340WA orf19.13106
A0A1D8PL14	A0A1D8PL14_CANAL	Ornithine aminotransferase (EC 2.6.1.13)	CAR2 CAALFM_C400160CA orf19.13086
A0A1D8PL65	A0A1D8PL65_CANAL	Tok1p	TOK1 CAALFM_C400670WA orf19.11651
A0A1D8PL68	RL40B_CANAL	Large ribosomal subunit protein eL40 (60S ribosomal protein L40-B)	RPL40B orf19.4684.2 CAALFM_C401050CA
A0A1D8PL89	A0A1D8PL89_CANAL	Zcf21p	ZCF21 CAALFM_C400760WA orf19.11642
A0A1D8PL94	A0A1D8PL94_CANAL	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39) (Endo-1,3-beta-glucanase btgC) (Laminarinase btgC)	CAALFM_C401220CA orf19.12138
A0A1D8PL99	RS6A_CANAL	Small ribosomal subunit protein eS6 (40S ribosomal protein S6)	RPS6A orf19.4660 CAALFM_C401270WA
A0A1D8PLB6	A0A1D8PLB6_CANAL	Phosphatidylinositol-3-phosphate-binding protein	BEM1 CAALFM_C401410WA orf19.12115
A0A1D8PLC6	A0A1D8PLC6_CANAL	Sugar phosphate phosphatase (EC 3.1.3.-)	HRT2 CAALFM_C401690CA orf19.12094
A0A1D8PLC9	RL20B_CANAL	Large ribosomal subunit protein eL20 (60S ribosomal protein L20-B)	RPL20B RPL20 orf19.4632 CAALFM_C401520CA
A0A1D8PLF1	A0A1D8PLF1_CANAL	Dolichol-phosphate mannosyltransferase subunit 3	DPM3 CAALFM_C401920WA orf19.4600.1
A0A1D8PLH0	ERG8_CANAL	Phosphomevalonate kinase (EC 2.7.4.2)	ERG8 orf19.4606 CAALFM_C401870CA
A0A1D8PLI2	IDI1_CANAL	Isopentenyl-diphosphate delta-isomerase (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase) (IPP isomerase)	IDI1 orf19.2775 CAALFM_C402280WA
A0A1D8PLJ3	A0A1D8PLJ3_CANAL	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	SOD1 CAALFM_C402320CA
A0A1D8PLL4	A0A1D8PLL4_CANAL	Rgt1p	RGT1 CAALFM_C402540WA orf19.10261
A0A1D8PLN4	A0A1D8PLN4_CANAL	Mediator of RNA polymerase II transcription subunit 20 (Mediator complex subunit 20)	MED20 CAALFM_C402840CA orf19.2711.1
A0A1D8PLQ7	A0A1D8PLQ7_CANAL	Phospholipid-transporting ATPase (EC 7.6.2.1)	DNF3 CAALFM_C403110WA orf19.10195
A0A1D8PLS1	A0A1D8PLS1_CANAL	Integrase catalytic domain-containing protein	CAALFM_C403230CA orf19.2669
A0A1D8PLU4	A0A1D8PLU4_CANAL	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	DOT4 CAALFM_C403440CA orf19.10878
A0A1D8PLY1	A0A1D8PLY1_CANAL	Ribosomal RNA-processing protein 42	RRP42 CAALFM_C403840CA orf19.12506
A0A1D8PLY4	A0A1D8PLY4_CANAL	Pyruvate carboxylase (EC 6.4.1.1)	PYC2 CAALFM_C403940CA orf19.8408
A0A1D8PM16	A0A1D8PM16_CANAL	Acyl-coenzyme A diphosphatase SCS3 (EC 3.6.1.-) (FIT family protein SCS3)	SCS3 FIT2B CAALFM_C404180CA orf19.12749
A0A1D8PM35	A0A1D8PM35_CANAL	Translation elongation factor 1 subunit beta	EFB1 CAALFM_C404480CA orf19.11319
A0A1D8PM41	RL22B_CANAL	Large ribosomal subunit protein eL22 (60S ribosomal protein L22-B)	RPL22B orf19.1409.1 CAALFM_C404390WA
A0A1D8PM60	A0A1D8PM60_CANAL	mRNA decay factor PAT1 domain-containing protein	CAALFM_C404870CA orf19.11272
A0A1D8PM62	A0A1D8PM62_CANAL	ribonuclease III (EC 3.1.26.3)	DCR1 CAALFM_C404830WA orf19.11277
A0A1D8PM73	A0A1D8PM73_CANAL	Csr1p	CSR1 CAALFM_C404850CA orf19.11274
A0A1D8PM75	RL30_CANAL	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	RPL30 orf19.3788.1 CAALFM_C404900WA
A0A1D8PM93	A0A1D8PM93_CANAL	Enhancer of mRNA-decapping protein 3	EDC3 CAALFM_C405190CA orf19.14148
A0A1D8PMB0	A0A1D8PMB0_CANAL	aminodeoxychorismate synthase (EC 2.6.1.85) (Para-aminobenzoate synthase) (p-aminobenzoic acid synthase)	ABZ1 CAALFM_C405290WA orf19.9352
A0A1D8PMB1	GAP5_CANAL	Amino-acid permease GAP5	GAP5 CAALFM_C405430CA
A0A1D8PMB7	A0A1D8PMB7_CANAL	Oxidative DNA demethylase	OFD1 CAALFM_C405460CA orf19.9368
A0A1D8PMC5	A0A1D8PMC5_CANAL	Aromatic-amino-acid:2-oxoglutarate transaminase	ARO9 CAALFM_C405560CA orf19.8822
A0A1D8PMD4	A0A1D8PMD4_CANAL	Tubulin gamma chain	TUB4 CAALFM_C405570CA orf19.8823
A0A1D8PME6	A0A1D8PME6_CANAL	mRNA-capping enzyme subunit alpha (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (mRNA guanylyltransferase)	CGT1 CAALFM_C405760WA
A0A1D8PMI1	A0A1D8PMI1_CANAL	GTP-Rho binding exocyst subunit	SEC3 CAALFM_C406250CA orf19.10430
A0A1D8PML0	A0A1D8PML0_CANAL	DNA primase large subunit	PRI2 CAALFM_C406490CA orf19.10403
A0A1D8PMP9	A0A1D8PMP9_CANAL	Methionine aminopeptidase (EC 3.4.11.18)	CAALFM_C406850CA orf19.10636
A0A1D8PMQ1	A0A1D8PMQ1_CANAL	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase)	CAALFM_C406860CA orf19.3123.2
A0A1D8PMU8	A0A1D8PMU8_CANAL	Importin subunit alpha	CAALFM_C500150CA orf19.5682
A0A1D8PMZ2	A0A1D8PMZ2_CANAL	Exonuclease 1 (EC 3.1.-.-)	EXO1 CAALFM_C500630CA orf19.8541
A0A1D8PMZ8	A0A1D8PMZ8_CANAL	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50)	SPE2 CAALFM_C500700CA orf19.8199
A0A1D8PN03	A0A1D8PN03_CANAL	Folic acid synthesis protein fol1	FOL1 CAALFM_C500770CA orf19.8210
A0A1D8PN08	A0A1D8PN08_CANAL	Indoleamine 2,3-dioxygenase (EC 1.13.11.52)	CAALFM_C500800CA orf19.8215
A0A1D8PN12	GIT2_CANAL	Glycerophosphodiester transporter GIT2	GIT2 CAALFM_C500890CA
A0A1D8PN32	A0A1D8PN32_CANAL	Holocytochrome c-type synthase (EC 4.4.1.17)	CYC3 CAALFM_C501130WA orf19.9512
A0A1D8PN46	A0A1D8PN46_CANAL	5-demethoxyubiquinone hydroxylase, mitochondrial (DMQ hydroxylase) (EC 1.14.99.60) (Ubiquinone biosynthesis monooxygenase COQ7)	COQ7 CAALFM_C501290CA orf19.9495
A0A1D8PN54	A0A1D8PN54_CANAL	ferric-chelate reductase (NADPH) (EC 1.16.1.9)	CFL4 CAALFM_C501360WA orf19.9488
A0A1D8PN88	GAP3_CANAL	Amino-acid permease GAP3	HIP1 GAP3 CAALFM_C501800CA
A0A1D8PN91	A0A1D8PN91_CANAL	Fcr3p	FCR3 CAALFM_C501810WA orf19.10704
A0A1D8PN92	A0A1D8PN92_CANAL	Myosin 1	MYO1 CAALFM_C501650CA orf19.13673
A0A1D8PND0	A0A1D8PND0_CANAL	AAA family ATPase	RIX7 CAALFM_C502120CA orf19.11695
A0A1D8PND1	A0A1D8PND1_CANAL	Phosphatidate cytidylyltransferase, mitochondrial (EC 2.7.7.41) (CDP-diacylglycerol synthase)	PTH1 CAALFM_C502260CA orf19.11707
A0A1D8PND3	A0A1D8PND3_CANAL	Leucine-responsive transcriptional regulator	LEU3 CAALFM_C502180CA orf19.11700
A0A1D8PND9	A0A1D8PND9_CANAL	Coatomer subunit delta	RET2 CAALFM_C502300CA orf19.11711
A0A1D8PNE5	A0A1D8PNE5_CANAL	Phosphatidyl synthase	SRG1 CAALFM_C502380WA orf19.11721
A0A1D8PNG4	A0A1D8PNG4_CANAL	Spr28p	SPR28 CAALFM_C502540CA orf19.11742
A0A1D8PNH4	A0A1D8PNH4_CANAL	Proline dehydrogenase (EC 1.5.5.2)	PUT1 CAALFM_C502600WA orf19.11750
A0A1D8PNI0	A0A1D8PNI0_CANAL	SNAP receptor	PEP12 CAALFM_C502720WA orf19.11768
A0A1D8PNI6	A0A1D8PNI6_CANAL	Casein kinase II subunit beta (CK II beta)	CKB2 CAALFM_C502760WA orf19.11773
A0A1D8PNJ2	A0A1D8PNJ2_CANAL	trimethyllysine dioxygenase (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase)	CAALFM_C502920WA orf19.11791
A0A1D8PNK3	A0A1D8PNK3_CANAL	D-xylose reductase [NAD(P)H] (EC 1.1.1.307)	GRE3 CAALFM_C502930CA orf19.11792
A0A1D8PNL1	A0A1D8PNL1_CANAL	Transcription factor	MIG1 CAALFM_C502940CA orf19.11793
A0A1D8PNM8	A0A1D8PNM8_CANAL	Zcf13p	ZCF13 CAALFM_C503330CA orf19.10169
A0A1D8PNP3	GAP6_CANAL	Amino-acid permease GAP6	GAP6 CAALFM_C503500WA
A0A1D8PNP9	A0A1D8PNP9_CANAL	Sm-like protein	CAALFM_C503400CA orf19.2639.2
A0A1D8PNS1	A0A1D8PNS1_CANAL	Formate dehydrogenase (FDH) (EC 1.17.1.9) (NAD-dependent formate dehydrogenase)	CAALFM_C503770CA orf19.8714
A0A1D8PNS7	A0A1D8PNS7_CANAL	Cac2p	CAC2 CAALFM_C503580CA orf19.6670
A0A1D8PNU4	A0A1D8PNU4_CANAL	Mid1p	MID1 CAALFM_C503990WA orf19.10724
A0A1D8PNX9	A0A1D8PNX9_CANAL	Nitrogen-responsive transcriptional regulator	GLN3 CAALFM_C504280CA orf19.11393
A0A1D8PP00	A0A1D8PP00_CANAL	Arginase (EC 3.5.3.1)	CAR1 CAALFM_C504490CA orf19.11416
A0A1D8PP04	A0A1D8PP04_CANAL	Bromo domain-containing protein	CAALFM_C504640CA orf19.11431
A0A1D8PP14	RL43A_CANAL	Large ribosomal subunit protein eL43 (60S ribosomal protein L43-A)	RPL43A orf19.3942.1 CAALFM_C504590CA
A0A1D8PP34	A0A1D8PP34_CANAL	Ppr1p	PPR1 CAALFM_C504970CA orf19.11469
A0A1D8PP58	A0A1D8PP58_CANAL	Calcineurin subunit B (Calcineurin regulatory subunit) (Protein phosphatase 2B regulatory subunit)	CNB1 CAALFM_C505160CA orf19.11492
A0A1D8PP74	A0A1D8PP74_CANAL	RNA helicase (EC 3.6.4.13)	PRP22 CAALFM_C505370CA orf19.11516
A0A1D8PPB0	A0A1D8PPB0_CANAL	V-type proton ATPase subunit a	STV1 CAALFM_C600300CA orf19.8781
A0A1D8PPC1	A0A1D8PPC1_CANAL	Dolichol phosphate-mannose biosynthesis regulatory protein	DPM2 CAALFM_C600420WA orf19.1203.1
A0A1D8PPC8	A0A1D8PPC8_CANAL	Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E)	CAALFM_C600530CA orf19.4205.1
A0A1D8PPD8	A0A1D8PPD8_CANAL	Ferroxidase	FET3 CAALFM_C600460CA orf19.4213
A0A1D8PPE0	RS13_CANAL	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	RPS13 orf19.4193.1 CAALFM_C600650CA
A0A1D8PPE6	A0A1D8PPE6_CANAL	Fet99p	FET99 CAALFM_C600470CA orf19.11689
A0A1D8PPG7	A0A1D8PPG7_CANAL	Ketol-acid reductoisomerase, mitochondrial (EC 1.1.1.86) (Acetohydroxy-acid reductoisomerase) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ILV5 CAALFM_C600870CA orf19.7733
A0A1D8PPN6	RL32_CANAL	Large ribosomal subunit protein eL32 (60S ribosomal protein L32)	RPL32 CAALFM_C601700WA
A0A1D8PPQ0	A0A1D8PPQ0_CANAL	DNA-(apurinic or apyrimidinic site) lyase (EC 4.2.99.18)	FPG1 CAALFM_C601820CA orf19.10905
A0A1D8PPT5	RL23A_CANAL	Large ribosomal subunit protein uL14 (60S ribosomal protein L23-A)	RPL23A RPL23B orf19.3504 CAALFM_C602070CA
A0A1D8PPU8	A0A1D8PPU8_CANAL	tRNA 4-demethylwyosine synthase (AdoMet-dependent) (EC 4.1.3.44)	CAALFM_C602290CA orf19.10974
A0A1D8PPV5	A0A1D8PPV5_CANAL	Coatomer subunit beta'	SEC27 CAALFM_C602260CA orf19.10971
A0A1D8PPY8	A0A1D8PPY8_CANAL	Fimbrin	SAC6 CAALFM_C602730WA orf19.12990
A0A1D8PQ06	A0A1D8PQ06_CANAL	Metalloendopeptidase	STE23 CAALFM_C602860WA orf19.13007
A0A1D8PQ07	A0A1D8PQ07_CANAL	3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)	HPD1 CAALFM_C602890CA orf19.13011
A0A1D8PQ26	A0A1D8PQ26_CANAL	Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)	ADO1 CAALFM_C603080CA orf19.13037
A0A1D8PQ59	A0A1D8PQ59_CANAL	1,4-alpha-glucan-branching enzyme (EC 2.4.1.18) (Glycogen-branching enzyme)	GLC3 CAALFM_C603340CA orf19.13067
A0A1D8PQ62	A0A1D8PQ62_CANAL	Mitochondrial dicarboxylate transporter	CAALFM_C603390WA orf19.13073
A0A1D8PQ67	A0A1D8PQ67_CANAL	Acyl-coenzyme A oxidase	POX1 CAALFM_C603560WA orf19.13146
A0A1D8PQ75	A0A1D8PQ75_CANAL	Ferulic acid decarboxylase 1 (EC 4.1.1.102) (Phenacrylate decarboxylase)	FDC1 CAALFM_C603620CA orf19.13152
A0A1D8PQ80	A0A1D8PQ80_CANAL	Fgr17p	FGR17 CAALFM_C603610WA orf19.13151
A0A1D8PQ82	A0A1D8PQ82_CANAL	Nucleolar GTP-binding protein 2	NOG2 CAALFM_C603640WA orf19.13154
A0A1D8PQ84	A0A1D8PQ84_CANAL	Flavin prenyltransferase PAD1, mitochondrial (EC 2.5.1.129)	PAD1 CAALFM_C603630WA orf19.13153
A0A1D8PQ95	A0A1D8PQ95_CANAL	ATP-binding cassette transporter	SNQ2 CAALFM_C603840CA orf19.13182
A0A1D8PQA0	A0A1D8PQA0_CANAL	Serine/threonine-protein phosphatase (EC 3.1.3.16)	SAL6 CAALFM_C603830WA orf19.13181
A0A1D8PQA6	A0A1D8PQA6_CANAL	AMP-activated serine/threonine-protein kinase regulatory subunit	SNF4 CAALFM_C603920WA orf19.13191
A0A1D8PQB0	A0A1D8PQB0_CANAL	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	CAALFM_C604060WA orf19.8806
A0A1D8PQB1	A0A1D8PQB1_CANAL	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)	CAALFM_C604050WA orf19.1219
A0A1D8PQD2	A0A1D8PQD2_CANAL	CCR4-NOT core subunit	CDC39 CAALFM_C604270WA orf19.8685
A0A1D8PQH0	A0A1D8PQH0_CANAL	General transcription and DNA repair factor IIH helicase subunit XPD (EC 3.6.4.12)	RAD3 CAALFM_C700050CA orf19.7119
A0A1D8PQH7	A0A1D8PQH7_CANAL	GTP:AMP phosphotransferase, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3)	ADK2 CAALFM_C700060CA orf19.7118
A0A1D8PQI4	A0A1D8PQI4_CANAL	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	CAALFM_C700150WA orf19.7108
A0A1D8PQI6	A0A1D8PQI6_CANAL	ferric-chelate reductase (NADPH) (EC 1.16.1.9)	FRP2 CAALFM_C700100WA orf19.7112
A0A1D8PQK5	A0A1D8PQK5_CANAL	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	LEU2 CAALFM_C700400WA orf19.7080
A0A1D8PQL1	A0A1D8PQL1_CANAL	Alpha N-terminal protein methyltransferase 1 (EC 2.1.1.244) (X-Pro-Lys N-terminal protein methyltransferase 1)	CAALFM_C700490CA orf19.7069
A0A1D8PQL3	A0A1D8PQL3_CANAL	tRNA(His) guanylyltransferase (EC 2.7.7.79) (tRNA-histidine guanylyltransferase)	THG1 CAALFM_C700560CA orf19.7063
A0A1D8PQL4	A0A1D8PQL4_CANAL	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase)	CAALFM_C700330CA orf19.7088
A0A1D8PQM5	A0A1D8PQM5_CANAL	RNA polymerase-associated protein CTR9	CAALFM_C700520WA orf19.7067
A0A1D8PQP1	A0A1D8PQP1_CANAL	Growth regulation protein	CAALFM_C700810WA orf19.7036
A0A1D8PQP2	A0A1D8PQP2_CANAL	Replication factor C subunit 2	RFC2 CAALFM_C700820WA orf19.7035
A0A1D8PQP3	A0A1D8PQP3_CANAL	non-specific serine/threonine protein kinase (EC 2.7.11.1)	RIM15 CAALFM_C700740WA orf19.7044
A0A1D8PQQ3	A0A1D8PQQ3_CANAL	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	GPH1 CAALFM_C700930WA orf19.7021
A0A1D8PQR0	A0A1D8PQR0_CANAL	Endopolyphosphatase (EC 3.6.1.10)	PHM5 CAALFM_C700980WA orf19.7016
A0A1D8PQV5	A0A1D8PQV5_CANAL	Dihydrofolate synthetase (EC 6.3.2.12)	CAALFM_C701280CA orf19.6908
A0A1D8PQZ0	A0A1D8PQZ0_CANAL	Coronin	CRN1 CAALFM_C701850CA orf19.13888
A0A1D8PR43	A0A1D8PR43_CANAL	Peroxisomal ATPase PEX1 (Peroxin-1)	PEX1 CAALFM_C702490WA orf19.13818
A0A1D8PR50	A0A1D8PR50_CANAL	U6 snRNA-associated Sm-like protein LSm4	LSM4 CAALFM_C702510WA orf19.6458.1
A0A1D8PR52	A0A1D8PR52_CANAL	GPN-loop GTPase (EC 3.6.5.-)	CAALFM_C702460CA orf19.13821
A0A1D8PR64	A0A1D8PR64_CANAL	DNA polymerase (EC 2.7.7.7)	POL3 CAALFM_C702790CA
A0A1D8PR73	A0A1D8PR73_CANAL	Integrase catalytic domain-containing protein	CAALFM_C702600CA orf19.9908
A0A1D8PR99	A0A1D8PR99_CANAL	protein disulfide-isomerase (EC 5.3.4.1)	PDI1 CAALFM_C703250CA orf19.12595
A0A1D8PRB3	A0A1D8PRB3_CANAL	Serine hydroxymethyltransferase (EC 2.1.2.1)	SHM1 CAALFM_C703330CA orf19.8922
A0A1D8PRB7	A0A1D8PRB7_CANAL	Zcf29p	ZCF29 CAALFM_C703220CA orf19.12598
A0A1D8PRD5	A0A1D8PRD5_CANAL	ATP-dependent RNA helicase	CAALFM_C703400CA orf19.8915
A0A1D8PRE0	A0A1D8PRE0_CANAL	SnoRNA-binding rRNA-processing protein	ENP1 CAALFM_C703700CA orf19.5507
A0A1D8PRE2	A0A1D8PRE2_CANAL	nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase)	PNC1 CAALFM_C703520WA orf19.13976
A0A1D8PRE4	A0A1D8PRE4_CANAL	Phosphoinositide phospholipase C (EC 3.1.4.11)	PLC1 CAALFM_C703710CA orf19.5506
A0A1D8PRE9	A0A1D8PRE9_CANAL	Imidazole glycerol phosphate synthase hisHF [Includes: Glutaminase (EC 3.5.1.2); Cyclase]	HIS7 CAALFM_C703720CA orf19.5505
A0A1D8PRI0	A0A1D8PRI0_CANAL	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	NPT1 CAALFM_C704040CA orf19.7176
A0A1D8PRI2	A0A1D8PRI2_CANAL	non-specific serine/threonine protein kinase (EC 2.7.11.1)	ENV7 CAALFM_C704110WA orf19.7164
A0A1D8PRM0	A0A1D8PRM0_CANAL	Ngs1p	NGS1 CAALFM_CR00190WA orf19.7516
A0A1D8PRN2	A0A1D8PRN2_CANAL	Nicotinamide-nucleotide adenylyltransferase (EC 2.7.7.1) (EC 2.7.7.18)	CAALFM_CR00350WA orf19.7499
A0A1D8PRN4	A0A1D8PRN4_CANAL	Rep1p	REP1 CAALFM_CR00140WA orf19.7521
A0A1D8PRN8	A0A1D8PRN8_CANAL	non-specific serine/threonine protein kinase (EC 2.7.11.1)	KIN2 CAALFM_CR00260WA orf19.7510
A0A1D8PRR3	A0A1D8PRR3_CANAL	Trehalase (EC 3.2.1.28) (Alpha-trehalose glucohydrolase)	NTH1 CAALFM_CR00560WA orf19.7479
A0A1D8PRR9	A0A1D8PRR9_CANAL	Exportin	CRM1 CAALFM_CR00520CA orf19.7483
A0A1D8PS11	A0A1D8PS11_CANAL	orotate phosphoribosyltransferase (EC 2.4.2.10)	URA5 CAALFM_CR01650WA orf19.10087
A0A1D8PS12	A0A1D8PS12_CANAL	leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase)	CDC60 CAALFM_CR01690CA orf19.10092
A0A1D8PS15	A0A1D8PS15_CANAL	Protein phosphatase regulator	SHP1 CAALFM_CR01610CA orf19.10082
A0A1D8PS79	A0A1D8PS79_CANAL	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	IDP2 CAALFM_CR02360WA orf19.11218
A0A1D8PSA6	A0A1D8PSA6_CANAL	Histone deacetylase (EC 3.5.1.98)	RPD3 CAALFM_CR02760CA orf19.10352
A0A1D8PSC5	RL28_CANAL	Large ribosomal subunit protein uL15 (60S ribosomal protein L28)	RPL28 CAALFM_CR03030CA orf19.2864.1
A0A1D8PSC6	A0A1D8PSC6_CANAL	DNA 3'-5' helicase (EC 5.6.2.4)	CAALFM_CR02970CA orf19.10376
A0A1D8PSC7	A0A1D8PSC7_CANAL	Zcf11p	ZCF11 CAALFM_CR03050CA orf19.9961
A0A1D8PSD0	A0A1D8PSD0_CANAL	Protein DOM34 homolog	DOM34 CAALFM_CR03070WA orf19.9957
A0A1D8PSF4	A0A1D8PSF4_CANAL	GTP-binding protein	CAALFM_CR03180WA orf19.9944
A0A1D8PSH5	A0A1D8PSH5_CANAL	ATP-dependent DNA helicase II subunit 2 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku80)	YKU80 CAALFM_CR03390CA orf19.9919
A0A1D8PSI8	A0A1D8PSI8_CANAL	Structural maintenance of chromosomes protein	SMC1 CAALFM_CR03680CA orf19.11845
A0A1D8PSJ8	A0A1D8PSJ8_CANAL	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPH3 CAALFM_CR03800CA orf19.11828
A0A1D8PSK2	RS30_CANAL	Small ribosomal subunit protein eS30 (40S ribosomal protein S30)	RPS30 CAALFM_CR03770CA orf19.4375.1
A0A1D8PSL3	A0A1D8PSL3_CANAL	Protein transport protein SEC22	SEC22 CAALFM_CR03970CA orf19.479.2
A0A1D8PSP7	A0A1D8PSP7_CANAL	U6 snRNA-associated Sm-like protein LSm2	SNP3 CAALFM_CR04260WA orf19.8145
A0A1D8PT39	A0A1D8PT39_CANAL	Vacuolar protein sorting-associated protein 75	VPS75 CAALFM_CR05890CA orf19.13946
A0A1D8PT56	A0A1D8PT56_CANAL	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	ADE13 CAALFM_CR06150CA orf19.11351
A0A1D8PT60	A0A1D8PT60_CANAL	Actin-related protein 2/3 complex subunit	ARC40 CAALFM_CR06180WA orf19.11354
A0A1D8PT90	A0A1D8PT90_CANAL	Bax inhibitor 1	YBH3 CAALFM_CR06560CA orf19.916
A0A1D8PT95	A0A1D8PT95_CANAL	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	HRD1 CAALFM_CR06470WA orf19.8338
A0A1D8PTB5	A0A1D8PTB5_CANAL	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase beta chain) (SCS-beta)	LSC2 CAALFM_CR06760CA orf19.9416
A0A1D8PTI7	RS27_CANAL	Small ribosomal subunit protein eS27 (40S ribosomal protein S27)	RPS27 CAALFM_CR07630CA orf19.6286.2
A0A1D8PTM6	A0A1D8PTM6_CANAL	Fgr32p	FGR32 CAALFM_CR08030CA orf19.8225
A0A1D8PTQ2	A0A1D8PTQ2_CANAL	Decapping enzyme complex catalytic subunit	DCP2 CAALFM_CR08120CA orf19.13730
A0A1D8PTR4	RS29A_CANAL	Small ribosomal subunit protein uS14 (40S ribosomal protein S29A)	CAALFM_CR08480CA orf19.6415.1
A0A1D8PTV3	A0A1D8PTV3_CANAL	chitin synthase (EC 2.4.1.16)	CHS2 CAALFM_CR09020CA orf19.7298
A0A1D8PTV4	A0A1D8PTV4_CANAL	Tubulin alpha chain	TUB1 CAALFM_CR09120CA
A0A1D8PTW7	A0A1D8PTW7_CANAL	Serine/threonine/tyrosine protein kinase	MPS1 CAALFM_CR08960CA orf19.7293
A0A1D8PU07	A0A1D8PU07_CANAL	Sphingoid long-chain base transporter RSB1	RTA4 CAALFM_CR09680CA orf19.6595
A0A1D8PU17	A0A1D8PU17_CANAL	Lysophospholipase (EC 3.1.1.5)	PLB3 CAALFM_CR09690CA orf19.6594
A0A1D8PU38	A0A1D8PU38_CANAL	DNA polymerase epsilon subunit B (DNA polymerase II subunit 2)	DPB2 CAALFM_CR09900CA orf19.7564
A0A1D8PU45	A0A1D8PU45_CANAL	Zcf39p	ZCF39 CAALFM_CR10070CA orf19.7583
A0A1D8PU61	A0A1D8PU61_CANAL	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	FDH3 CAALFM_CR10250CA orf19.7600
A0A1D8PU83	A0A1D8PU83_CANAL	4-hydroxybenzoate polyprenyltransferase, mitochondrial (4-HB polyprenyltransferase) (EC 2.5.1.39) (4-hydroxybenzoate hexaprenyltransferase) (Para-hydroxybenzoate--polyprenyltransferase) (PHB:PPT) (PHB:polyprenyltransferase)	COQ2 CAALFM_CR10600CA orf19.7643
A0A1D8PUA2	A0A1D8PUA2_CANAL	Casein kinase II subunit alpha (CK II alpha) (EC 2.7.11.1)	CKA1 CAALFM_CR10660WA orf19.7652
A0A1D8PUA6	A0A1D8PUA6_CANAL	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	RPO21 CAALFM_CR10680WA orf19.7655
A0A1D8PUA9	A0A1D8PUA9_CANAL	Vps52p	VPS52 CAALFM_CR10710CA orf19.7660
A0A1D8PUB1	A0A1D8PUB1_CANAL	DNA 3'-5' helicase (EC 5.6.2.4)	HMI1 CAALFM_CR10720WA orf19.7661
A0A1D8PUB9	A0A1D8PUB9_CANAL	Oligo-1,6-glucosidase IMA1	MAL2 CAALFM_CR10790WA orf19.7668
A0A1D8PUC1	A0A1D8PUC1_CANAL	Small nuclear ribonucleoprotein Sm D1 (snRNP core protein D1)	CAALFM_CR10820WA orf19.7673
G1UB62	G1UB62_CANAL	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	CAALFM_C703040WA orf19.12624
G1UB68	G1UB68_CANAL	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	CAALFM_C703050WA orf19.12623
O42617	PAP_CANAL	Poly(A) polymerase PAPalpha (EC 2.7.7.19) (Polynucleotide adenylyltransferase alpha)	PAPALPHA PAP1 C5_01745W_B CaO19.10713
O59931	RL13_CANAL	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)	RPL13 CAALFM_C103020CA Ca49C10.02 CaO19.10511 CaO19.2994
O74161	CHS5_CANAL	Chitin biosynthesis protein CHS5	CHS5 CAALFM_C204140WA CaO19.807 CaO19.8426
