Entry	Entry Name	Protein names	Gene Names
A0A2H0ZL13	A0A2H0ZL13_CANAR	C2H2-type domain-containing protein	B9J08_002602
A0A2H0ZL20	A0A2H0ZL20_CANAR	Pre-mRNA-splicing factor SLU7	B9J08_002908
A0A2H0ZL22	A0A2H0ZL22_CANAR	Vta1 C-terminal domain-containing protein	B9J08_002909
A0A2H0ZL24	A0A2H0ZL24_CANAR	Glutamate decarboxylase	B9J08_002863 CA7LBN_001049
A0A2H0ZL30	A0A2H0ZL30_CANAR	sphingolipid C(9)-methyltransferase (EC 2.1.1.317)	B9J08_002918
A0A2H0ZL32	A0A2H0ZL32_CANAR	DNA repair protein REV1	B9J08_002875
A0A2H0ZL35	A0A2H0ZL35_CANAR	Malate synthase (EC 2.3.3.9)	B9J08_002919
A0A2H0ZL36	A0A2H0ZL36_CANAR	HTH APSES-type domain-containing protein	B9J08_002912 CA7LBN_001012
A0A2H0ZL41	A0A2H0ZL41_CANAR	Ubiquitin thioesterase OTU (EC 3.4.19.12)	B9J08_002603 CA7LBN_001251
A0A2H0ZL43	A0A2H0ZL43_CANAR	Topoisomerase 1-associated factor 1	B9J08_002929
A0A2H0ZL45	A0A2H0ZL45_CANAR	FAD synthase (EC 2.7.7.2) (FAD pyrophosphorylase) (FMN adenylyltransferase)	B9J08_002914
A0A2H0ZL47	A0A2H0ZL47_CANAR	Ribosomal lysine N-methyltransferase 4 (EC 2.1.1.-)	B9J08_002936
A0A2H0ZL52	A0A2H0ZL52_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_002896
A0A2H0ZL53	A0A2H0ZL53_CANAR	Protein kinase domain-containing protein	B9J08_002940
A0A2H0ZL54	A0A2H0ZL54_CANAR	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	B9J08_002944
A0A2H0ZL59	A0A2H0ZL59_CANAR	Exonuclease V, mitochondrial (Defects in morphology protein 1)	B9J08_002653 CA7LBN_001212
A0A2H0ZL65	A0A2H0ZL65_CANAR	Mitochondrial distribution and morphology protein 10 (Mitochondrial inheritance component MDM10)	MDM10 B9J08_002948 CA7LBN_000986
A0A2H0ZL69	A0A2H0ZL69_CANAR	Nucleoprotein TPR/MLP1 domain-containing protein	B9J08_002664 CA7LBN_001203
A0A2H0ZL70	A0A2H0ZL70_CANAR	Protein kinase domain-containing protein	B9J08_002634
A0A2H0ZL71	A0A2H0ZL71_CANAR	Diphthamide biosynthesis protein 3	B9J08_002960
A0A2H0ZL74	A0A2H0ZL74_CANAR	U3 small nucleolar RNA-associated protein 10	B9J08_002966
A0A2H0ZL77	A0A2H0ZL77_CANAR	Protein kinase domain-containing protein	B9J08_002945
A0A2H0ZL80	A0A2H0ZL80_CANAR	Cytoplasmic tRNA 2-thiolation protein 2	NCS2 CTU2 B9J08_002644
A0A2H0ZL81	A0A2H0ZL81_CANAR	Peptide-methionine (R)-S-oxide reductase (EC 1.8.4.12)	B9J08_002972
A0A2H0ZL85	A0A2H0ZL85_CANAR	TRIP4/RQT4 C2HC5-type zinc finger domain-containing protein	B9J08_002978 CA7LBN_000963
A0A2H0ZL86	A0A2H0ZL86_CANAR	Multiprotein-bridging factor 1	B9J08_002970
A0A2H0ZL89	A0A2H0ZL89_CANAR	NDT80 domain-containing protein	B9J08_002684 CA7LBN_001188
A0A2H0ZL92	A0A2H0ZL92_CANAR	U3 small nucleolar RNA-associated protein 11 (U3 snoRNA-associated protein 11)	B9J08_002981 CA7LBN_000960
A0A2H0ZL93	A0A2H0ZL93_CANAR	1,4-alpha-glucan-branching enzyme (EC 2.4.1.18) (Glycogen-branching enzyme)	B9J08_002986
A0A2H0ZLA0	A0A2H0ZLA0_CANAR	Putative peptidase domain-containing protein	B9J08_002992 CA7LBN_000951
A0A2H0ZLA3	A0A2H0ZLA3_CANAR	Uncharacterized protein	B9J08_002996
A0A2H0ZLA5	A0A2H0ZLA5_CANAR	AP-1 accessory protein LAA1	B9J08_002998
A0A2H0ZLA9	A0A2H0ZLA9_CANAR	Exocyst complex component SEC5	B9J08_003001 CA7LBN_000945
A0A2H0ZLB8	A0A2H0ZLB8_CANAR	Adenylyl-sulfate kinase (EC 2.7.1.25)	B9J08_002995
A0A2H0ZLB9	A0A2H0ZLB9_CANAR	Bicarbonate transporter-like transmembrane domain-containing protein	B9J08_002715 CA7LBN_001164
A0A2H0ZLC5	A0A2H0ZLC5_CANAR	NTF2 domain-containing protein	B9J08_003010
A0A2H0ZLC7	A0A2H0ZLC7_CANAR	L-ascorbate oxidase	B9J08_002997
A0A2H0ZLD2	A0A2H0ZLD2_CANAR	Delta(14)-sterol reductase (C-14 sterol reductase) (Sterol C14-reductase)	B9J08_003026 CA7LBN_000924
A0A2H0ZLD3	A0A2H0ZLD3_CANAR	Zinc finger PHD-type domain-containing protein	B9J08_003022 CA7LBN_000928
A0A2H0ZLD4	A0A2H0ZLD4_CANAR	DNA replication regulator SLD2	B9J08_002979 CA7LBN_000962
A0A2H0ZLD9	A0A2H0ZLD9_CANAR	Pescadillo homolog (Nucleolar protein 7 homolog)	NOP7 B9J08_003031
A0A2H0ZLE2	A0A2H0ZLE2_CANAR	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	B9J08_002736 CA7LBN_001149
A0A2H0ZLE3	A0A2H0ZLE3_CANAR	MICOS complex subunit MIC60 (Mitofilin)	B9J08_002989 CA7LBN_000953
A0A2H0ZLE5	A0A2H0ZLE5_CANAR	AMP-activated protein kinase glycogen-binding domain-containing protein	B9J08_003038
A0A2H0ZLF2	A0A2H0ZLF2_CANAR	Nucleolar protein 56	B9J08_002746 CA7LBN_001141
A0A2H0ZLF6	A0A2H0ZLF6_CANAR	Protein BIG1	B9J08_003027 CA7LBN_000923
A0A2H0ZLF7	A0A2H0ZLF7_CANAR	Rrp15p-domain-containing protein	B9J08_003035 CA7LBN_000917
A0A2H0ZLG8	A0A2H0ZLG8_CANAR	E2 ubiquitin-conjugating enzyme (EC 2.3.2.23)	B9J08_003009
A0A2H0ZLH4	A0A2H0ZLH4_CANAR	Succinate-semialdehyde dehydrogenase (EC 1.2.1.16)	B9J08_002737
A0A2H0ZLH8	A0A2H0ZLH8_CANAR	PNPLA domain-containing protein	B9J08_003019
A0A2H0ZLI1	A0A2H0ZLI1_CANAR	Uncharacterized protein	B9J08_003079 CA7LBN_000888
A0A2H0ZLI6	A0A2H0ZLI6_CANAR	Mediator of RNA polymerase II transcription subunit 18 (Mediator complex subunit 18)	MED18 B9J08_003029
A0A2H0ZLI7	A0A2H0ZLI7_CANAR	tRNA-5-taurinomethyluridine 2-sulfurtransferase (EC 2.8.1.14)	B9J08_003059
A0A2H0ZLJ0	A0A2H0ZLJ0_CANAR	Aldehyde dehydrogenase domain-containing protein	B9J08_003088
A0A2H0ZLJ9	A0A2H0ZLJ9_CANAR	Threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	B9J08_003105 CA7LBN_000868
A0A2H0ZLK1	A0A2H0ZLK1_CANAR	Endoribonuclease YSH1 (mRNA 3'-end-processing protein YSH1)	B9J08_003100
A0A2H0ZLK3	A0A2H0ZLK3_CANAR	proteasome endopeptidase complex (EC 3.4.25.1)	B9J08_002767
A0A2H0ZLK5	A0A2H0ZLK5_CANAR	phosphoserine phosphatase (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	B9J08_003084
A0A2H0ZLK6	A0A2H0ZLK6_CANAR	LNS2/PITP domain-containing protein	B9J08_003050
A0A2H0ZLK8	A0A2H0ZLK8_CANAR	Alpha-1,2-mannosyltransferase	B9J08_003092
A0A2H0ZLL2	A0A2H0ZLL2_CANAR	Post-GPI attachment to proteins factor 3	B9J08_003111 CA7LBN_000864
A0A2H0ZLL6	A0A2H0ZLL6_CANAR	ATP-dependent RNA helicase DBP10 (EC 3.6.4.13) (ATP-dependent RNA helicase dbp10)	B9J08_003094 CA7LBN_000876
A0A2H0ZLL7	A0A2H0ZLL7_CANAR	Translation factor GUF1, mitochondrial	B9J08_003104
A0A2H0ZLL8	A0A2H0ZLL8_CANAR	Cytochrome b-c1 complex subunit 8 (Complex III subunit 8)	B9J08_003126
A0A2H0ZLL9	A0A2H0ZLL9_CANAR	Mitochondrial inner membrane protease ATP23 (EC 3.4.24.-)	B9J08_002806 CA7LBN_001093
A0A2H0ZLM0	A0A2H0ZLM0_CANAR	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (EC 7.1.1.2)	B9J08_003122
A0A2H0ZLN0	A0A2H0ZLN0_CANAR	Protein kinase domain-containing protein	B9J08_003132
A0A2H0ZLN1	A0A2H0ZLN1_CANAR	RNA polymerase Rpb4/RPC9 core domain-containing protein	B9J08_003131
A0A2H0ZLN5	A0A2H0ZLN5_CANAR	Tr-type G domain-containing protein	B9J08_003130 CA7LBN_000849
A0A2H0ZLN7	A0A2H0ZLN7_CANAR	Pre-mRNA-splicing factor CWC25	B9J08_003117
A0A2H0ZLN9	A0A2H0ZLN9_CANAR	RanBD1 domain-containing protein	B9J08_003142 CA7LBN_000840
A0A2H0ZLP0	A0A2H0ZLP0_CANAR	Nop domain-containing protein	B9J08_002827 CA7LBN_001082
A0A2H0ZLP4	A0A2H0ZLP4_CANAR	O-acyltransferase	B9J08_002807
A0A2H0ZLP9	A0A2H0ZLP9_CANAR	Integral membrane protein	B9J08_003152
A0A2H0ZLQ2	A0A2H0ZLQ2_CANAR	Protein STU1	B9J08_003158 CA7LBN_000826
A0A2H0ZLQ9	A0A2H0ZLQ9_CANAR	RNA polymerase I-specific transcription initiation factor RRN3	B9J08_003162
A0A2H0ZLR0	A0A2H0ZLR0_CANAR	Autophagy-related protein 18	B9J08_003165 CA7LBN_000822
A0A2H0ZLR1	A0A2H0ZLR1_CANAR	Peroxisomal hydratase-dehydrogenase-epimerase	B9J08_002847 CA7LBN_001064
A0A2H0ZLR3	A0A2H0ZLR3_CANAR	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	B9J08_003119
A0A2H0ZLR4	A0A2H0ZLR4_CANAR	AP-2 complex subunit alpha	B9J08_003147 CA7LBN_000835
A0A2H0ZLR5	A0A2H0ZLR5_CANAR	DNA polymerase alpha subunit B	B9J08_003155
A0A2H0ZLS4	A0A2H0ZLS4_CANAR	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	B9J08_003168 CA7LBN_000819
A0A2H0ZLS6	A0A2H0ZLS6_CANAR	F-BAR domain-containing protein	B9J08_002838
A0A2H0ZLT0	A0A2H0ZLT0_CANAR	palmitoyl-CoA hydrolase (EC 3.1.2.2)	B9J08_003185 CA7LBN_000804
A0A2H0ZLT4	A0A2H0ZLT4_CANAR	Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)	B9J08_003178 CA7LBN_000809
A0A2H0ZLT6	A0A2H0ZLT6_CANAR	C2H2-type domain-containing protein	B9J08_003200 CA7LBN_000790
A0A2H0ZLT7	A0A2H0ZLT7_CANAR	Cytochrome c oxidase subunit 8, mitochondrial (Cytochrome c oxidase polypeptide VIII)	B9J08_003183
A0A2H0ZLU2	A0A2H0ZLU2_CANAR	RBR-type E3 ubiquitin transferase (EC 2.3.2.31)	B9J08_002868
A0A2H0ZLU4	A0A2H0ZLU4_CANAR	PUM-HD domain-containing protein	B9J08_003210 CA7LBN_000776
A0A2H0ZLU6	A0A2H0ZLU6_CANAR	Vacuolar protein sorting-associated protein 54 C-terminal domain-containing protein	B9J08_003193 CA7LBN_000796
A0A2H0ZLU9	A0A2H0ZLU9_CANAR	Rap-GAP domain-containing protein	B9J08_003212
A0A2H0ZLV0	A0A2H0ZLV0_CANAR	Protein STE12	B9J08_003159 CA7LBN_000825
A0A2H0ZLV1	A0A2H0ZLV1_CANAR	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	B9J08_002879 CA7LBN_001037
A0A2H0ZLV3	A0A2H0ZLV3_CANAR	Mitochondrial thiamine pyrophosphate carrier 1	B9J08_003190 CA7LBN_000799
A0A2H0ZLV6	A0A2H0ZLV6_CANAR	Tubulin gamma chain	B9J08_003220
A0A2H0ZLV8	A0A2H0ZLV8_CANAR	3-hydroxy-3-methylglutaryl coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.34)	B9J08_003224 CA7LBN_000764
A0A2H0ZLV9	A0A2H0ZLV9_CANAR	Fe2OG dioxygenase domain-containing protein	B9J08_003216 CA7LBN_000770
A0A2H0ZLW2	A0A2H0ZLW2_CANAR	THO complex subunit 2	B9J08_003201 CA7LBN_000789
A0A2H0ZLW6	A0A2H0ZLW6_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_003227
A0A2H0ZLX1	A0A2H0ZLX1_CANAR	CID domain-containing protein	B9J08_003182 CA7LBN_000806
A0A2H0ZLX3	A0A2H0ZLX3_CANAR	Aminotransferase class I/classII domain-containing protein	B9J08_003219
A0A2H0ZLX5	A0A2H0ZLX5_CANAR	Histone H2A/H2B/H3 domain-containing protein	B9J08_002881
A0A2H0ZLX7	A0A2H0ZLX7_CANAR	DNA-directed RNA polymerase (EC 2.7.7.6)	B9J08_003242
A0A2H0ZLX8	A0A2H0ZLX8_CANAR	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	B9J08_002910
A0A2H0ZLX9	A0A2H0ZLX9_CANAR	Elongation factor Tu	B9J08_003238
A0A2H0ZLZ5	A0A2H0ZLZ5_CANAR	Uncharacterized protein	B9J08_002901
A0A2H0ZLZ7	A0A2H0ZLZ7_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_002930
A0A2H0ZM00	A0A2H0ZM00_CANAR	RNA-binding protein VTS1	B9J08_003264 CA7LBN_000730
A0A2H0ZM02	A0A2H0ZM02_CANAR	Vacuolar-sorting protein SNF7 (Vacuolar protein-sorting-associated protein 32)	B9J08_003243
A0A2H0ZM03	A0A2H0ZM03_CANAR	threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase)	B9J08_003256
A0A2H0ZM08	A0A2H0ZM08_CANAR	Mediator of RNA polymerase II transcription subunit 14 (Mediator complex subunit 14)	B9J08_002941 CA7LBN_000992
A0A2H0ZM10	A0A2H0ZM10_CANAR	Cystathionine gamma-synthase	B9J08_003225 CA7LBN_000763
A0A2H0ZM22	A0A2H0ZM22_CANAR	MADS-box domain-containing protein	B9J08_003278
A0A2H0ZM25	A0A2H0ZM25_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_002931
A0A2H0ZM26	A0A2H0ZM26_CANAR	Alpha-aminoadipate reductase (EC 1.2.1.31) (EC 1.2.1.95) (L-aminoadipate-semialdehyde dehydrogenase)	B9J08_003271 CA7LBN_000723
A0A2H0ZM27	A0A2H0ZM27_CANAR	Tubulin beta chain	B9J08_003245
A0A2H0ZM35	A0A2H0ZM35_CANAR	non-specific serine/threonine protein kinase (EC 2.7.11.1)	B9J08_003281 CA7LBN_000712
A0A2H0ZM43	A0A2H0ZM43_CANAR	Glycylpeptide N-tetradecanoyltransferase (EC 2.3.1.97)	B9J08_003296 CA7LBN_000698
A0A2H0ZM53	A0A2H0ZM53_CANAR	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	B9J08_003306
A0A2H0ZM58	A0A2H0ZM58_CANAR	Protein kinase domain-containing protein	B9J08_002993
A0A2H0ZM60	A0A2H0ZM60_CANAR	tRNA(Phe) 7-[(3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4)]-methyltransferase (EC 2.1.1.282) (tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase)	B9J08_003303 CA7LBN_000691
A0A2H0ZM62	A0A2H0ZM62_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_002974
A0A2H0ZM73	A0A2H0ZM73_CANAR	Uncharacterized protein	B9J08_003326
A0A2H0ZM75	A0A2H0ZM75_CANAR	Bromo domain-containing protein	B9J08_003328 CA7LBN_000668
A0A2H0ZM76	A0A2H0ZM76_CANAR	Mitochondrial import inner membrane translocase subunit TIM16 (Mitochondrial import inner membrane translocase subunit tim16) (Presequence translocated-associated motor subunit PAM16)	B9J08_003321
A0A2H0ZM81	A0A2H0ZM81_CANAR	Late endosomal/lysosomal adaptor and MAPK and MTOR activator 1	B9J08_003344
A0A2H0ZM84	A0A2H0ZM84_CANAR	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Glucosidase I)	B9J08_003347 CA7LBN_000654
A0A2H0ZM86	A0A2H0ZM86_CANAR	Large ribosomal subunit protein uL3 (60S ribosomal protein L3)	B9J08_003023
A0A2H0ZM88	A0A2H0ZM88_CANAR	Cell division control protein 25	B9J08_003305
A0A2H0ZM91	A0A2H0ZM91_CANAR	Vacuolar protein sorting-associated protein	B9J08_003354
A0A2H0ZM98	A0A2H0ZM98_CANAR	Mitochondrial outer membrane protein IML2	B9J08_003315
A0A2H0ZMA2	A0A2H0ZMA2_CANAR	Protein kinase domain-containing protein	B9J08_003356 CA7LBN_000646
A0A2H0ZMB2	A0A2H0ZMB2_CANAR	Histone H3	B9J08_002072 B9J08_003368
A0A2H0ZMB7	A0A2H0ZMB7_CANAR	Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Translation initiation factor eIF3 p33 subunit homolog) (eIF3 p33 homolog)	TIF35 B9J08_003055
A0A2H0ZMB8	A0A2H0ZMB8_CANAR	Vacuolar protein-sorting-associated protein 24	B9J08_003335 CA7LBN_000662
A0A2H0ZMC4	A0A2H0ZMC4_CANAR	Probable vacuolar protein sorting-associated protein 16 homolog	B9J08_003380 CA7LBN_000625
A0A2H0ZMD1	A0A2H0ZMD1_CANAR	Protein transport protein SEC31 (Protein transport protein sec31)	B9J08_003396 CA7LBN_000611
A0A2H0ZMD5	A0A2H0ZMD5_CANAR	RRM domain-containing protein	B9J08_003080
A0A2H0ZMD8	A0A2H0ZMD8_CANAR	Serine/threonine-protein phosphatase (EC 3.1.3.16)	B9J08_003383
A0A2H0ZME0	A0A2H0ZME0_CANAR	ATPase inhibitor, mitochondrial	B9J08_003385
A0A2H0ZME1	A0A2H0ZME1_CANAR	Ribosomal RNA-processing protein 40	B9J08_003406
A0A2H0ZME5	A0A2H0ZME5_CANAR	Kinase (EC 2.7.-.-)	B9J08_003090
A0A2H0ZMF6	A0A2H0ZMF6_CANAR	Mid2 domain-containing protein	B9J08_003420 CA7LBN_000589
A0A2H0ZMF7	A0A2H0ZMF7_CANAR	tRNA (uracil-O(2)-)-methyltransferase (EC 2.1.1.211)	B9J08_003377 CA7LBN_000628
A0A2H0ZMG0	A0A2H0ZMG0_CANAR	tRNA wybutosine-synthesizing protein 4 (EC 2.1.1.290) (EC 2.3.1.231) (tRNA(Phe) (7-(3-amino-3-(methoxycarbonyl)propyl)wyosine(37)-N)-methoxycarbonyltransferase) (tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine(37)-O)-methyltransferase)	B9J08_003405 CA7LBN_000602
A0A2H0ZMG5	A0A2H0ZMG5_CANAR	SMP-LTD domain-containing protein	B9J08_003113
A0A2H0ZMG7	A0A2H0ZMG7_CANAR	Uncharacterized protein	B9J08_003387 CA7LBN_000619
A0A2H0ZMG8	A0A2H0ZMG8_CANAR	Oligopeptide transporter	B9J08_003413
A0A2H0ZMG9	A0A2H0ZMG9_CANAR	Mitochondrial Rho GTPase (EC 3.6.5.-)	B9J08_003430
A0A2H0ZMH1	A0A2H0ZMH1_CANAR	Palmitoyltransferase (EC 2.3.1.225)	B9J08_003436
A0A2H0ZMH4	A0A2H0ZMH4_CANAR	Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 90 kDa subunit homolog) (eIF3 p90) (Translation initiation factor eIF3, p90 subunit homolog)	PRT1 B9J08_003432
A0A2H0ZMH5	A0A2H0ZMH5_CANAR	Mannosyltransferase	B9J08_003123
A0A2H0ZMH7	A0A2H0ZMH7_CANAR	Uncharacterized protein	B9J08_003425
A0A2H0ZMH8	A0A2H0ZMH8_CANAR	alpha,alpha-trehalase (EC 3.2.1.28)	B9J08_003397
A0A2H0ZMI0	A0A2H0ZMI0_CANAR	phosphoserine transaminase (EC 2.6.1.52)	B9J08_003103 CA7LBN_000870
A0A2H0ZMI1	A0A2H0ZMI1_CANAR	Ras-like protein 1	B9J08_003446 CA7LBN_000568
A0A2H0ZMI5	A0A2H0ZMI5_CANAR	Glutathione peroxidase	B9J08_003442
A0A2H0ZMI7	A0A2H0ZMI7_CANAR	Uncharacterized protein	B9J08_003435
A0A2H0ZMI9	A0A2H0ZMI9_CANAR	Serine/threonine-protein kinase MEC1 (EC 2.7.11.1) (ATR homolog) (DNA-damage checkpoint kinase MEC1) (Mitosis entry checkpoint protein 1)	B9J08_003114 CA7LBN_000861
A0A2H0ZMJ0	A0A2H0ZMJ0_CANAR	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.359) (SET domain-containing protein 2)	B9J08_003450 CA7LBN_000564
A0A2H0ZMJ1	A0A2H0ZMJ1_CANAR	UmuC domain-containing protein	B9J08_003457
A0A2H0ZMJ4	A0A2H0ZMJ4_CANAR	Thioredoxin domain-containing protein	B9J08_003437
A0A2H0ZMJ6	A0A2H0ZMJ6_CANAR	Peroxisomal targeting signal receptor	B9J08_003462 CA7LBN_000553
A0A2H0ZMJ9	A0A2H0ZMJ9_CANAR	Uncharacterized protein	B9J08_003124
A0A2H0ZMK0	A0A2H0ZMK0_CANAR	Choline monooxygenase, chloroplastic (EC 1.14.15.7)	B9J08_003461 CA7LBN_000554
A0A2H0ZMK3	A0A2H0ZMK3_CANAR	Chromatin modification-related protein	B9J08_003447
A0A2H0ZMK6	A0A2H0ZMK6_CANAR	VPS10 domain-containing protein	B9J08_003473 CA7LBN_000543
A0A2H0ZML1	A0A2H0ZML1_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_003479
A0A2H0ZML4	A0A2H0ZML4_CANAR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (Peroxin-10)	B9J08_003458
A0A2H0ZML8	A0A2H0ZML8_CANAR	VASt domain-containing protein	B9J08_003439 CA7LBN_000574
A0A2H0ZMM1	A0A2H0ZMM1_CANAR	Flavoprotein domain-containing protein	B9J08_003489 CA7LBN_000532
A0A2H0ZMM5	A0A2H0ZMM5_CANAR	Actin-related protein 2/3 complex subunit 4	B9J08_003478
A0A2H0ZMM6	A0A2H0ZMM6_CANAR	tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216)	B9J08_003485 CA7LBN_000536
A0A2H0ZMM8	A0A2H0ZMM8_CANAR	RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (CTD phosphatase SSU72) (EC 3.1.3.16)	B9J08_003495
A0A2H0ZMM9	A0A2H0ZMM9_CANAR	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	B9J08_003449
A0A2H0ZMN1	A0A2H0ZMN1_CANAR	proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)	B9J08_003501 CA7LBN_000523
A0A2H0ZMN3	A0A2H0ZMN3_CANAR	palmitoyl-CoA hydrolase (EC 3.1.2.2)	B9J08_003186
A0A2H0ZMN4	A0A2H0ZMN4_CANAR	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39)	B9J08_003480
A0A2H0ZMN6	A0A2H0ZMN6_CANAR	Protein SQS1	B9J08_003497
A0A2H0ZMN8	A0A2H0ZMN8_CANAR	histone acetyltransferase (EC 2.3.1.48)	B9J08_003505 CA7LBN_000519
A0A2H0ZMP3	A0A2H0ZMP3_CANAR	tRNA dimethylallyltransferase (EC 2.5.1.75)	B9J08_003196 CA7LBN_000793
A0A2H0ZMQ0	A0A2H0ZMQ0_CANAR	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (EC 2.5.1.108)	B9J08_003177 CA7LBN_000810
A0A2H0ZMQ1	A0A2H0ZMQ1_CANAR	RING-type domain-containing protein	B9J08_003522
A0A2H0ZMQ3	A0A2H0ZMQ3_CANAR	PEP-CTERM system TPR-repeat lipoprotein	B9J08_003207
A0A2H0ZMQ4	A0A2H0ZMQ4_CANAR	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	B9J08_003510 CA7LBN_000514
A0A2H0ZMQ5	A0A2H0ZMQ5_CANAR	Ornithine aminotransferase (EC 2.6.1.13)	B9J08_003517
A0A2H0ZMQ8	A0A2H0ZMQ8_CANAR	Palmitoyltransferase (EC 2.3.1.225)	B9J08_003482 CA7LBN_000538
A0A2H0ZMR0	A0A2H0ZMR0_CANAR	palmitoyl-CoA hydrolase (EC 3.1.2.2)	B9J08_003187
A0A2H0ZMR1	A0A2H0ZMR1_CANAR	Aspartokinase (EC 2.7.2.4)	B9J08_003217
A0A2H0ZMR5	A0A2H0ZMR5_CANAR	Conserved oligomeric Golgi complex subunit 8 (Component of oligomeric Golgi complex 8)	B9J08_003536 CA7LBN_000495
A0A2H0ZMS2	A0A2H0ZMS2_CANAR	V-type proton ATPase subunit	B9J08_003537
A0A2H0ZMS3	A0A2H0ZMS3_CANAR	Tricarboxylate transport protein	B9J08_003544
A0A2H0ZMS4	A0A2H0ZMS4_CANAR	histidinol-phosphate transaminase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	B9J08_003531 CA7LBN_000499
A0A2H0ZMS8	A0A2H0ZMS8_CANAR	DNA damage checkpoint control protein RAD17	B9J08_003538 CA7LBN_000493
A0A2H0ZMT1	A0A2H0ZMT1_CANAR	SVP1-like protein 2	B9J08_003208 CA7LBN_000778
A0A2H0ZMT7	A0A2H0ZMT7_CANAR	Protein MET17	B9J08_003514 CA7LBN_000510
A0A2H0ZMU5	A0A2H0ZMU5_CANAR	Protein YIP	B9J08_003570 CA7LBN_000468
A0A2H0ZMU7	A0A2H0ZMU7_CANAR	Uncharacterized protein	B9J08_003543
A0A2H0ZMU8	A0A2H0ZMU8_CANAR	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	B9J08_003525
A0A2H0ZMU9	A0A2H0ZMU9_CANAR	RNA polymerase II subunit A C-terminal domain phosphatase (EC 3.1.3.16)	B9J08_003576 CA7LBN_000463
A0A2H0ZMV1	A0A2H0ZMV1_CANAR	Peptidase A1 domain-containing protein	B9J08_003571
A0A2H0ZMV6	A0A2H0ZMV6_CANAR	Vanadate resistance protein	B9J08_003572
A0A2H0ZMV7	A0A2H0ZMV7_CANAR	Uncharacterized protein	B9J08_003535
A0A2H0ZMW2	A0A2H0ZMW2_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_003269 CA7LBN_000725
A0A2H0ZMX2	A0A2H0ZMX2_CANAR	Shr3 amino acid permease chaperone	B9J08_003598 CA7LBN_000441
A0A2H0ZMX7	A0A2H0ZMX7_CANAR	Transcription initiation factor TFIID subunit 8	B9J08_003577 CA7LBN_000462
A0A2H0ZMX8	A0A2H0ZMX8_CANAR	BAG domain-containing protein	B9J08_003557
A0A2H0ZMY4	A0A2H0ZMY4_CANAR	AB hydrolase-1 domain-containing protein	B9J08_003289 CA7LBN_000705
A0A2H0ZMY6	A0A2H0ZMY6_CANAR	Pre-rRNA-processing protein IPI3	B9J08_003602
A0A2H0ZMY7	A0A2H0ZMY7_CANAR	C3H1-type domain-containing protein	B9J08_003587 CA7LBN_000452
A0A2H0ZMZ4	A0A2H0ZMZ4_CANAR	Small-subunit processome Utp12 domain-containing protein	B9J08_003620 CA7LBN_000420
A0A2H0ZMZ6	A0A2H0ZMZ6_CANAR	Acyl-CoA desaturase (EC 1.14.19.1)	B9J08_003612 CA7LBN_000427
