Uniprot ID	Orthomcl ID
Q5AH20	OG6_100557
Q5AH24	OG6_106340
Q5AH25	OG6_102697
Q5AH56	OG6_107443
Q5AH58	OG6_100816
Q5AH72	OG6_136683
Q5AHA6	OG6_100681
Q5AHH0	OG6r21_102034
Q5AHH6	OG6_102267
Q5AHI7	OG6_103046
Q5AHY9	OG6_104378
Q5AHZ7	OG6_137788
Q5AI20	OG6_101314
Q5AI24	OG6_102025
Q5AI28	OG6_104616
Q5AI30	OG6_112794
Q5AI42	OG6_101396
Q5AI45	OG6_499989
Q5AI71	OG6_143697
Q5AI78	OG6_101358
Q5AIA0	OG6_104980
Q5AIB2	OG6_133467
Q5AJ72	OG6_104380
Q5AJ73	OG6_110305
Q5AJA5	OG6_100085
Q5AJG7	OG6_103702
Q5AK02	OG6_102117
Q5AK08	OG6_121405
Q5AK24	OG6_103087
Q5AK30	OG6_103530
Q5AK42	OG6_107113
Q5AK60	OG6_102286
Q5AK78	OG6_103180
Q5AKC2	OG6_101619
Q5AKV6	OG6_116999
Q5AKW6	OG6r21_102521
Q5AKX6	OG6_113605
Q5AKY0	OG6_101253
Q5AL00	OG6_100708
Q5AL13	OG6_103002
Q5AL24	OG6_118130
Q5AL29	OG6_103246
Q5AL37	OG6_103579
Q5AL47	OG6_102447
Q5AL54	OG6_100060
Q5ALJ1	OG6_100060
Q5ALJ2	OG6_110918
Q5ALJ4	OG6_100246
Q5ALN1	OG6_500374
Q5ALN5	OG6r21_101380
Q5ALP4	OG6_103286
Q5ALP7	OG6_122928
Q5ALR8	OG6_110409
Q5ALV9	OG6_102857
Q5ALW4	OG6_100990
Q5ALW6	OG6_100679
Q5ALW7	OG6_102589
Q5ALY1	OG6_119473
Q5AM44	OG6_102277
Q5AMG7	OG6_129674
Q5AMJ5	OG6r21_126936
Q5AMM6	OG6_103064
Q5AMN1	OG6_500066
Q5AMQ2	OG6_103026
Q5AMR2	OG6_101372
Q5AMR7	OG6_104535
Q5AMT3	OG6_102561
Q5AMT7	OG6_105795
Q5AN96	OG6_111476
Q5AND1	OG6_137749
Q5AND3	OG6_101651
Q5AND8	OG6_101833
Q5ANE0	OG6_104306
Q5ANE4	OG6_103518
Q5ANG4	OG6_166113
Q5ANG6	OG6_101455
Q5ANH7	OG6_107933
Q5ANI8	OG6_102698
Q5ANJ0	OG6_100153
Q5ANN8	OG6_101463
Q5ANN9	OG6_137739
Q5ANP1	OG6_112012
Q5ANP3	OG6_104219
Q5AP59	OG6_103780
Q5AP65	OG6_103869
Q5AP83	OG6_103945
Q5AP87	OG6r21_108056
Q5APB2	OG6_109619
Q5APB4	OG6_104238
Q5APB6	OG6_113988
Q5APC1	OG6_105655
Q5APC2	OG6_142743
Q5APC5	OG6_103106
Q5APE5	OG6_107303
Q5APK5	OG6_103849
Q5APK7	OG6_101268
Q5APM6	OG6_102507
Q5APM8	OG6_103990
Q5APP1	OG6_102158
Q5AQ12	OG6_500524
Q5AQ57	OG6_115945
Q5AQ62	OG6_102834
Q9B8C8	OG6_102305
Q9B8C9	OG6_101851
Q9B8D1	OG6_103011
Q9B8D2	OG6_102147
Q9B8D7	OG6_104571
Q9P840	OG6_153040
A0A1D8PC71	OG6_101639
A0A1D8PC75	OG6_109559
A0A1D8PCB4	OG6r21_102025
A0A1D8PCC6	OG6_104393
A0A1D8PCC7	OG6r21_102819
A0A1D8PCG4	OG6_101901
A0A1D8PCH1	OG6_115046
A0A1D8PCH2	OG6_106005
A0A1D8PCH9	OG6_106080
A0A1D8PCJ7	OG6_115007
A0A1D8PCL5	OG6_153038
A0A1D8PCM3	OG6r21_140183
A0A1D8PCM4	OG6_143281
A0A1D8PCP0	OG6_105479
A0A1D8PCP7	OG6_115064
A0A1D8PCP8	OG6_102681
A0A1D8PCQ6	OG6_103223
A0A1D8PCR3	OG6_119656
A0A1D8PCS6	OG6_137565
A0A1D8PCV3	OG6_108023
A0A1D8PCX5	OG6_102710
A0A1D8PD03	OG6_102318
A0A1D8PD05	OG6_100540
A0A1D8PD13	OG6_100860
A0A1D8PD17	OG6r21_101516
A0A1D8PD30	OG6_102404
A0A1D8PD31	OG6_102854
A0A1D8PD47	OG6_110525
A0A1D8PD51	OG6_101821
A0A1D8PD53	OG6_193892
A0A1D8PD62	OG6_100952
A0A1D8PD63	OG6_137696
A0A1D8PD64	OG6_136807
A0A1D8PD75	OG6_132750
A0A1D8PD80	OG6_108921
A0A1D8PD81	OG6_101912
A0A1D8PDA4	OG6_108186
A0A1D8PDA9	OG6_114193
A0A1D8PDB0	OG6_102724
A0A1D8PDB7	OG6_143758
A0A1D8PDC5	OG6_100349
A0A1D8PDD4	OG6_100685
A0A1D8PDD9	OG6_102086
A0A1D8PDF0	OG6r21_107059
A0A1D8PDF5	OG6_100486
A0A1D8PDG0	OG6_108809
A0A1D8PDG3	OG6_500743
A0A1D8PDH5	OG6_101830
A0A1D8PDI1	OG6_103294
A0A1D8PDI3	OG6_103294
A0A1D8PDI5	OG6_500684
A0A1D8PDJ0	OG6r21_126903
A0A1D8PDM3	OG6_101540
A0A1D8PDP0	OG6_120944
A0A1D8PDT7	OG6_116096
A0A1D8PDU0	OG6_110860
A0A1D8PDU1	OG6_102608
A0A1D8PDU2	OG6_102719
A0A1D8PDV9	OG6_124891
A0A1D8PDW2	OG6_136665
A0A1D8PDW6	OG6_101636
A0A1D8PDW7	OG6_101318
A0A1D8PDX4	OG6_133389
A0A1D8PDX9	OG6_500871
A0A1D8PE33	OG6_100211
A0A1D8PE43	OG6_531937
A0A1D8PE47	OG6_104307
A0A1D8PE54	OG6_148106
A0A1D8PE66	OG6_107767
A0A1D8PEE1	OG6_100012
A0A1D8PEE3	OG6_130211
A0A1D8PEF9	OG6_116779
A0A1D8PEH3	OG6_143771
A0A1D8PEH6	OG6_500510
A0A1D8PEI0	OG6_142601
A0A1D8PEI3	OG6_100753
A0A1D8PEJ8	OG6_100721
A0A1D8PEQ8	OG6_100231
A0A1D8PER5	OG6_142402
A0A1D8PET9	OG6_101540
A0A1D8PEU5	OG6_101578
A0A1D8PEX2	OG6_102152
A0A1D8PEZ0	OG6_126865
A0A1D8PF03	OG6_105212
A0A1D8PF16	OG6_111633
A0A1D8PF18	OG6_114274
A0A1D8PF26	OG6_102046
A0A1D8PF60	OG6_121391
A0A1D8PF61	OG6_106468
A0A1D8PF67	OG6_137859
A0A1D8PF73	OG6_101142
A0A1D8PF76	OG6_499907
A0A1D8PF82	OG6_110526
A0A1D8PF88	OG6_115066
A0A1D8PF96	OG6_127203
A0A1D8PF97	OG6_500329
A0A1D8PFB7	OG6_104431
A0A1D8PFE8	OG6_103500
A0A1D8PFH1	OG6_102833
A0A1D8PFH9	OG6_103667
A0A1D8PFI5	OG6_121400
A0A1D8PFJ7	OG6_103001
A0A1D8PFK4	OG6_102916
A0A1D8PFM0	OG6_104794
A0A1D8PFN1	OG6_100408
A0A1D8PFN5	OG6_105270
A0A1D8PFT4	OG6_110858
A0A1D8PFU4	OG6_105980
A0A1D8PFW0	OG6_104923
A0A1D8PFW1	OG6_103554
A0A1D8PFW4	OG6_101510
A0A1D8PFX1	OG6_105268
A0A1D8PFX7	OG6_118235
A0A1D8PFY0	OG6_106784
A0A1D8PFY2	OG6_102786
A0A1D8PFY3	OG6_500464
A0A1D8PFY7	OG6_100011
A0A1D8PFZ7	OG6_121272
A0A1D8PG01	OG6_133127
A0A1D8PG03	OG6_106953
A0A1D8PG06	OG6_111074
A0A1D8PG12	OG6_103364
A0A1D8PG38	OG6_137820
A0A1D8PG44	OG6_113586
A0A1D8PG62	OG6_115041
A0A1D8PG77	OG6_174504
A0A1D8PGA2	OG6_114277
A0A1D8PGA7	OG6_104009
A0A1D8PGE2	OG6r21_102032
A0A1D8PGF3	OG6_137735
A0A1D8PGG7	OG6_131573
A0A1D8PGH6	OG6_100747
A0A1D8PGJ5	OG6_102580
A0A1D8PGM6	OG6_103136
A0A1D8PGM7	OG6_103278
A0A1D8PGN2	OG6_127200
A0A1D8PGN3	OG6_122958
A0A1D8PGN9	OG6_101190
A0A1D8PGP2	OG6_102184
A0A1D8PGQ5	OG6_100667
A0A1D8PGQ6	OG6_103247
A0A1D8PGR6	OG6_100892
A0A1D8PGT1	OG6_103749
A0A1D8PGT8	OG6_114167
A0A1D8PGW0	OG6_123006
A0A1D8PGW4	OG6_107354
A0A1D8PGW9	OG6_110430
A0A1D8PGX0	OG6_111528
A0A1D8PGX4	OG6_102406
A0A1D8PGX5	OG6_100536
A0A1D8PGY3	OG6r21_101249
A0A1D8PGZ0	OG6_104832
A0A1D8PGZ1	OG6_103191
A0A1D8PGZ9	OG6_113234
A0A1D8PH02	OG6_102750
A0A1D8PH30	OG6_142300
A0A1D8PH54	OG6_113680
A0A1D8PH64	OG6_100245
A0A1D8PH67	OG6_100471
A0A1D8PH79	OG6_103247
A0A1D8PH91	OG6_143686
A0A1D8PHA7	OG6_101135
A0A1D8PHB1	OG6_116980
A0A1D8PHC7	OG6_108030
A0A1D8PHD9	OG6_135321
A0A1D8PHE0	OG6_119810
A0A1D8PHG9	OG6_111491
A0A1D8PHJ0	OG6_137850
A0A1D8PHJ5	OG6_121258
A0A1D8PHK8	OG6_103624
A0A1D8PHL1	OG6_100152
A0A1D8PHL7	OG6_115057
A0A1D8PHM2	OG6_104807
A0A1D8PHP1	OG6_124252
A0A1D8PHP4	OG6_102872
A0A1D8PHQ6	OG6_100721
A0A1D8PHR4	OG6_123083
A0A1D8PHS4	OG6_109900
A0A1D8PHU0	OG6_103651
A0A1D8PHU5	OG6_100721
A0A1D8PHW7	OG6_105065
A0A1D8PHY2	OG6_100325
A0A1D8PHY3	OG6_133440
A0A1D8PHY7	OG6_112414
A0A1D8PHZ6	OG6_101478
A0A1D8PI08	OG6_500731
A0A1D8PI09	OG6_143869
A0A1D8PI33	OG6_115656
A0A1D8PI61	OG6_106276
A0A1D8PI65	OG6_103459
A0A1D8PI66	OG6_172873
A0A1D8PI83	OG6r21_101645
A0A1D8PI86	OG6_114713
A0A1D8PIA0	OG6_114981
A0A1D8PIA3	OG6_102544
A0A1D8PIC9	OG6_100282
A0A1D8PIE9	OG6_102225
A0A1D8PIF1	OG6_103733
A0A1D8PIF2	OG6_107452
A0A1D8PIF3	OG6_108593
A0A1D8PII4	OG6_101466
A0A1D8PIJ8	OG6_100692
A0A1D8PIK3	OG6_110579
A0A1D8PIK6	OG6_104058
A0A1D8PIM0	OG6_115538
A0A1D8PIP0	OG6_145366
A0A1D8PIR7	OG6_500004
A0A1D8PIS7	OG6_102243
A0A1D8PIX3	OG6_500457
A0A1D8PJ04	OG6_110822
A0A1D8PJ28	OG6r21_103126
A0A1D8PJ34	OG6_124580
A0A1D8PJ35	OG6_129669
A0A1D8PJ74	OG6_102130
A0A1D8PJ87	OG6_106245
A0A1D8PJ98	OG6_122937
A0A1D8PJA2	OG6_127173
A0A1D8PJA6	OG6_101633
A0A1D8PJB1	OG6_115955
A0A1D8PJC8	OG6_105576
A0A1D8PJD6	OG6_101864
A0A1D8PJE4	OG6_113385
A0A1D8PJG0	OG6_119538
A0A1D8PJG9	OG6_115929
A0A1D8PJI0	OG6_107913
A0A1D8PJI2	OG6_121258
A0A1D8PJI4	OG6_103511
A0A1D8PJI7	OG6_100152
A0A1D8PJJ7	OG6_170066
A0A1D8PJL4	OG6_118295
A0A1D8PJM5	OG6_101137
A0A1D8PJM5	OG6_101137
A0A1D8PJN2	OG6_123029
A0A1D8PJN7	OG6_107131
A0A1D8PJQ3	OG6_109856
A0A1D8PJR2	OG6_109856
A0A1D8PJT4	OG6r21_102824
A0A1D8PJU0	OG6_103579
A0A1D8PJU8	OG6_118295
A0A1D8PJX4	OG6_109856
A0A1D8PJY0	OG6_106392
A0A1D8PJY8	OG6_105980
A0A1D8PK11	OG6_101458
A0A1D8PK69	OG6_100282
A0A1D8PK79	OG6_123097
A0A1D8PK97	OG6_118125
A0A1D8PK99	OG6_109856
A0A1D8PKA0	OG6_103278
A0A1D8PKA1	OG6_102600
A0A1D8PKA3	OG6_113531
A0A1D8PKB3	OG6_105097
A0A1D8PKB8	OG6_103823
A0A1D8PKD1	OG6_500218
A0A1D8PKD7	OG6_103278
A0A1D8PKD9	OG6_100152
A0A1D8PKH1	OG6_103193
A0A1D8PKH2	OG6_101901
A0A1D8PKI1	OG6_104071
A0A1D8PKI3	OG6_101136
A0A1D8PKI4	OG6_143879
A0A1D8PKN1	OG6_143354
A0A1D8PKW5	OG6_111849
A0A1D8PKX5	OG6_100685
A0A1D8PKX8	OG6_104484
A0A1D8PKZ2	OG6r21_101529
A0A1D8PKZ6	OG6_103921
A0A1D8PL15	OG6_104231
A0A1D8PL32	OG6_215421
A0A1D8PL33	OG6_106594
A0A1D8PL42	OG6_100863
A0A1D8PL76	OG6_500014
A0A1D8PL78	OG6_166404
A0A1D8PL79	OG6_104034
A0A1D8PL92	OG6_105071
A0A1D8PLB3	OG6_102091
A0A1D8PLC1	OG6_160270
A0A1D8PLC3	OG6_111397
A0A1D8PLC7	OG6_104095
A0A1D8PLK0	OG6_100473
A0A1D8PLK4	OG6_129929
A0A1D8PLL3	OG6r21_112729
A0A1D8PLP0	OG6_122843
A0A1D8PLR2	OG6_103068
A0A1D8PLR6	OG6_114002
A0A1D8PLR8	OG6_113000
A0A1D8PLS0	OG6_102044
A0A1D8PLS7	OG6_143868
A0A1D8PLT7	OG6_100720
A0A1D8PLT8	OG6_100480
A0A1D8PLV5	OG6_103998
A0A1D8PLV8	OG6_103193
A0A1D8PLW3	OG6_100398
A0A1D8PLX1	OG6_101033
A0A1D8PLX3	OG6_100787
A0A1D8PLX4	OG6_102883
A0A1D8PLX5	OG6_166362
A0A1D8PLX9	OG6_104767
A0A1D8PLY8	OG6r21_110830
A0A1D8PLZ5	OG6_143832
A0A1D8PLZ6	OG6_103656
A0A1D8PM01	OG6_140267
A0A1D8PM02	OG6_108531
A0A1D8PM07	OG6r21_101385
A0A1D8PM15	OG6_473980
A0A1D8PM20	OG6r21_101385
A0A1D8PM34	OG6_103186
A0A1D8PM39	OG6r21_126945
A0A1D8PM47	OG6_108531
A0A1D8PM51	OG6_198028
A0A1D8PM56	OG6r21_109264
A0A1D8PM59	OG6_100067
A0A1D8PM68	OG6_102654
A0A1D8PM86	OG6_104265
A0A1D8PM90	OG6_119781
A0A1D8PMB3	OG6_104017
A0A1D8PMC2	OG6_103297
A0A1D8PMC3	OG6_106486
A0A1D8PME8	OG6_104539
A0A1D8PMG0	OG6_102764
A0A1D8PMG4	OG6_100651
A0A1D8PMG6	OG6_114707
A0A1D8PMH7	OG6_112444
A0A1D8PMI5	OG6_102729
A0A1D8PML5	OG6_104604
A0A1D8PML8	OG6_105118
A0A1D8PMM2	OG6_173085
A0A1D8PMN0	OG6_100067
A0A1D8PMP0	OG6_100194
A0A1D8PMP7	OG6_100130
A0A1D8PMR2	OG6_103270
A0A1D8PMR4	OG6_100282
A0A1D8PMS7	OG6_102983
A0A1D8PMT0	OG6_104282
A0A1D8PMT2	OG6_104164
A0A1D8PMT3	OG6r21_119635
A0A1D8PMT8	OG6_100942
A0A1D8PMV1	OG6_118187
A0A1D8PMY7	OG6r21_140084
A0A1D8PN01	OG6_102372
A0A1D8PN05	OG6_129981
A0A1D8PN22	OG6_105331
A0A1D8PN25	OG6_107811
A0A1D8PN34	OG6_100693
A0A1D8PN41	OG6_100558
A0A1D8PN49	OG6_101282
A0A1D8PN53	OG6_133040
A0A1D8PN55	OG6_113012
A0A1D8PN57	OG6_102335
A0A1D8PNA1	OG6_102364
A0A1D8PNA3	OG6_101670
A0A1D8PNB4	OG6_102162
A0A1D8PNB6	OG6_113005
A0A1D8PND4	OG6_137841
A0A1D8PNE2	OG6_500809
A0A1D8PNF7	OG6_173339
A0A1D8PNF9	OG6_111629
A0A1D8PNJ5	OG6_114268
A0A1D8PNL9	OG6_103596
A0A1D8PNM1	OG6_103076
A0A1D8PNP6	OG6_139042
A0A1D8PNS3	OG6_103041
A0A1D8PNT7	OG6_104832
A0A1D8PNW3	OG6_127104
A0A1D8PNW4	OG6_153162
A0A1D8PNX1	OG6_102370
A0A1D8PNX3	OG6_103538
A0A1D8PNX4	OG6_100473
A0A1D8PP09	OG6_105146
A0A1D8PP40	OG6_124580
A0A1D8PP41	OG6_100305
A0A1D8PP54	OG6_105100
A0A1D8PP62	OG6_104077
A0A1D8PP72	OG6_104282
A0A1D8PP77	OG6_102014
A0A1D8PP79	OG6_100610
A0A1D8PP99	OG6_132807
A0A1D8PPA2	OG6_127009
A0A1D8PPA8	OG6_100686
A0A1D8PPB4	OG6_104414
A0A1D8PPD9	OG6_105605
A0A1D8PPJ1	OG6_102551
A0A1D8PPL6	OG6_102498
A0A1D8PPM0	OG6_100194
A0A1D8PPM3	OG6_103278
A0A1D8PPM7	OG6_106964
A0A1D8PPM9	OG6_100194
A0A1D8PPN8	OG6_115052
A0A1D8PPR2	OG6_111160
A0A1D8PPR5	OG6_102661
A0A1D8PPT0	OG6_110583
A0A1D8PPT7	OG6_101464
A0A1D8PPU7	OG6_120122
A0A1D8PPU9	OG6_100860
A0A1D8PPW1	OG6_104079
A0A1D8PPX7	OG6_136788
A0A1D8PPY0	OG6_102142
A0A1D8PPY3	OG6_101248
A0A1D8PPY5	OG6_118085
A0A1D8PPZ4	OG6_153192
A0A1D8PQ32	OG6_126561
A0A1D8PQ42	OG6_100207
A0A1D8PQ44	OG6_102251
A0A1D8PQ52	OG6_115942
A0A1D8PQ57	OG6_108841
A0A1D8PQ58	OG6_500308
A0A1D8PQ60	OG6_101230
A0A1D8PQ79	OG6_130004
A0A1D8PQ89	OG6_101759
A0A1D8PQ90	OG6_123854
A0A1D8PQA2	OG6_113479
A0A1D8PQA3	OG6_102631
A0A1D8PQD6	OG6_500385
A0A1D8PQE3	OG6_115538
A0A1D8PQE9	OG6_119800
A0A1D8PQH4	OG6_468604
A0A1D8PQI9	OG6_119416
A0A1D8PQJ6	OG6_103859
A0A1D8PQJ7	OG6_103714
A0A1D8PQJ9	OG6_105611
A0A1D8PQK0	OG6_500262
A0A1D8PQK7	OG6_103866
A0A1D8PQL9	OG6_107272
A0A1D8PQM3	OG6_106381
A0A1D8PQM7	OG6_120944
A0A1D8PQN1	OG6_103917
A0A1D8PQN2	OG6_108758
A0A1D8PQN5	OG6_104415
A0A1D8PQP8	OG6_137869
A0A1D8PQQ2	OG6_104927
A0A1D8PQQ7	OG6_103654
A0A1D8PQQ8	OG6_100650
A0A1D8PQR8	OG6_100721
A0A1D8PQS2	OG6_102756
A0A1D8PQW6	OG6_102745
A0A1D8PQX5	OG6_105273
A0A1D8PQX8	OG6_181780
A0A1D8PQZ4	OG6_147781
A0A1D8PR08	OG6_100315
A0A1D8PR11	OG6_101895
A0A1D8PR13	OG6_106566
A0A1D8PR14	OG6_100231
A0A1D8PR21	OG6_112470
A0A1D8PR24	OG6_158797
A0A1D8PR28	OG6_100599
A0A1D8PR30	OG6_110015
A0A1D8PR32	OG6_100000
A0A1D8PR47	OG6_104063
A0A1D8PR61	OG6r21_102278
A0A1D8PR87	OG6_112060
A0A1D8PR88	OG6_500235
A0A1D8PR92	OG6_222599
A0A1D8PR96	OG6_100150
A0A1D8PR97	OG6_102395
A0A1D8PRA1	OG6_101040
A0A1D8PRA5	OG6_101852
A0A1D8PRA8	OG6_108615
A0A1D8PRB2	OG6_111232
A0A1D8PRB8	OG6_104914
A0A1D8PRB9	OG6_118287
A0A1D8PRC1	OG6_118295
A0A1D8PRD3	OG6_118295
A0A1D8PRG2	OG6_103816
A0A1D8PRG9	OG6_102910
A0A1D8PRI1	OG6_101281
A0A1D8PRI4	OG6_102979
A0A1D8PRI6	OG6_105985
A0A1D8PRJ7	OG6_102861
A0A1D8PRJ8	OG6r21_102279
A0A1D8PRK9	OG6_112504
A0A1D8PRL3	OG6_122871
A0A1D8PRL7	OG6_107452
A0A1D8PRL8	OG6_114736
A0A1D8PRL9	OG6_137737
A0A1D8PRP2	OG6_100194
A0A1D8PRP3	OG6r21_102015
A0A1D8PRP6	OG6_100949
A0A1D8PRP9	OG6_103727
A0A1D8PRQ0	OG6_100011
A0A1D8PRR2	OG6_115800
A0A1D8PRS3	OG6_105356
A0A1D8PRY0	OG6_101240
A0A1D8PS00	OG6_100330
A0A1D8PS02	OG6_154522
A0A1D8PS18	OG6_103012
A0A1D8PS23	OG6_121376
A0A1D8PS29	OG6_100721
A0A1D8PS31	OG6_109942
A0A1D8PS37	OG6_103247
A0A1D8PS57	OG6_100893
A0A1D8PS60	OG6r21_102282
A0A1D8PS61	OG6_140564
A0A1D8PS67	OG6_102836
A0A1D8PS72	OG6_499956
A0A1D8PS75	OG6_100336
A0A1D8PSA4	OG6_102966
A0A1D8PSB2	OG6_198998
A0A1D8PSB5	OG6_100871
A0A1D8PSB9	OG6_104928
A0A1D8PSD4	OG6_129965
A0A1D8PSE7	OG6_115538
A0A1D8PSF1	OG6_121406
A0A1D8PSF2	OG6_103108
A0A1D8PSF5	OG6_103506
A0A1D8PSF7	OG6_115538
A0A1D8PSG8	OG6_133395
A0A1D8PSI5	OG6_103324
A0A1D8PSJ3	OG6_102915
A0A1D8PSM5	OG6_102120
A0A1D8PSP6	OG6_103047
A0A1D8PSP9	OG6_101620
A0A1D8PSR0	OG6_103861
A0A1D8PSR6	OG6_100398
A0A1D8PSS3	OG6_123095
A0A1D8PSU4	OG6_116858
A0A1D8PSW4	OG6_124905
A0A1D8PSW9	OG6_127201
A0A1D8PSX4	OG6r21_102835
A0A1D8PSY8	OG6_111915
A0A1D8PSZ0	OG6_152608
A0A1D8PT45	OG6_119246
A0A1D8PT54	OG6_111924
A0A1D8PT82	OG6_100130
A0A1D8PT86	OG6_133387
A0A1D8PT93	OG6_115878
A0A1D8PTC5	OG6_103383
A0A1D8PTD5	OG6r21_108081
A0A1D8PTD6	OG6_104693
A0A1D8PTD8	OG6_100801
A0A1D8PTD9	OG6r21_103130
A0A1D8PTE9	OG6_109739
A0A1D8PTF1	OG6_129300
A0A1D8PTH2	OG6r21_101836
A0A1D8PTJ6	OG6_101251
A0A1D8PTK2	OG6r21_102836
A0A1D8PTL3	OG6r21_102533
A0A1D8PTN9	OG6_105576
A0A1D8PTP4	OG6_105051
A0A1D8PTS8	OG6_153265
A0A1D8PTU2	OG6_499950
A0A1D8PTU7	OG6_107119
A0A1D8PTV6	OG6_103694
A0A1D8PTW9	OG6_100564
A0A1D8PTX5	OG6_166214
A0A1D8PTZ1	OG6_102097
A0A1D8PTZ5	OG6_144034
A0A1D8PTZ9	OG6_108009
A0A1D8PU02	OG6_102752
A0A1D8PU10	OG6_108400
A0A1D8PU11	OG6_104463
A0A1D8PU14	OG6_101045
A0A1D8PU18	OG6_103843
A0A1D8PU19	OG6_101976
A0A1D8PU20	OG6_105121
A0A1D8PU28	OG6_109220
A0A1D8PU32	OG6_105763
A0A1D8PU33	OG6_112471
A0A1D8PU34	OG6_142238
A0A1D8PU42	OG6_109748
A0A1D8PU44	OG6_114133
A0A1D8PU47	OG6_111540
A0A1D8PU52	OG6_102282
A0A1D8PU64	OG6_103441
A0A1D8PU75	OG6_115767
A0A1D8PU82	OG6_104635
A0A1D8PU91	OG6_101827
A0A1D8PUA0	OG6_173107
A0A1D8PUA1	OG6_100546
A0A1D8PUA8	OG6_109504
A0A1D8PUB3	OG6_110728
A0A1D8PUC5	OG6_123089
Q59K70	OG6_107277
Q59L42	OG6_102817
Q59LT5	OG6_140564
Q59LU6	OG6_107277
Q59LZ7	OG6_103238
Q59M32	OG6_117012
Q59MF4	OG6_101460
Q59MG2	OG6_103996
Q59MK8	OG6_220778
Q59MT3	OG6_109739
Q59MW1	OG6_105965
Q59N02	OG6r21_101685
Q59N76	OG6_110308
Q59NG6	OG6_500655
Q59P08	OG6_143663
Q59P95	OG6_121421
Q59PR1	OG6_101006
Q59PS6	OG6_499951
Q59PT7	OG6_137695
Q59PU5	OG6_107570
Q59PV3	OG6_102214
Q59QA9	OG6_109522
Q59QS1	OG6_101050
Q59QT4	OG6_116994
Q59R13	OG6_104510
Q59R26	OG6_106714
Q59RB2	OG6_102297
Q59RR5	OG6_106143
Q59S57	OG6_103957
Q59S74	OG6_103441
Q59SC9	OG6_116833
Q59SD0	OG6_102164
Q59SI4	OG6_101190
Q59SJ2	OG6_115523
Q59SJ6	OG6_100208
Q59SM3	OG6_103513
Q59SU0	OG6_103342
Q59T32	OG6_115039
Q59T45	OG6_102842
Q59T48	OG6_126952
Q59T49	OG6_100721
Q59T89	OG6_102792
Q59T93	OG6_100265
Q59TA2	OG6_153948
Q59TM5	OG6_100323
Q59TS3	OG6_109283
Q59TT8	OG6_514445
Q59TT9	OG6_100228
Q59U89	OG6_110565
Q59UI0	OG6_101533
Q59UP3	OG6_105980
Q59US4	OG6_500723
Q59UZ4	OG6_140564
Q59V67	OG6_116901
Q59VP4	OG6_104650
Q59VX1	OG6_103090
Q59VZ3	OG6_170801
Q59VZ4	OG6_108032
Q59W51	OG6_100194
Q59W68	OG6_100228
Q59WD1	OG6r21_139966
Q59WE0	OG6_103779
Q59WE9	OG6_101420
Q59WH5	OG6_499845
Q59WJ3	OG6_116779
Q59WV7	OG6_222593
Q59X24	OG6_103741
Q59X27	OG6_129459
Q59X88	OG6_107015
Q59X91	OG6_103233
Q59X93	OG6_103062
Q59XA3	OG6_142748
Q59YG6	OG6_108634
Q59YH5	OG6_119806
Q59Z54	OG6_104292
Q59Z69	OG6_111428
Q59ZE5	OG6_101286
Q59ZF3	OG6_104145
Q59ZH1	OG6_103459
Q5A012	OG6_108593
Q5A014	OG6_104156
Q5A0H4	OG6_116771
Q5A0I7	OG6_101420
Q5A0J5	OG6_100194
Q5A0L4	OG6_110918
Q5A0W0	OG6_100148
Q5A0Y0	OG6_103514
Q5A1B1	OG6_115538
Q5A1L3	OG6_110646
Q5A1L9	OG6_100096
Q5A1M1	OG6_101885
Q5A1N7	OG6_102788
Q5A1Z1	OG6_106076
Q5A2B6	OG6_102939
Q5A2C6	OG6_115066
Q5A2C7	OG6_103043
Q5A2I3	OG6_142074
Q5A2T2	OG6_102940
Q5A2U7	OG6_121206
Q5A330	OG6_103566
Q5A363	OG6_102809
Q5A399	OG6_100623
Q5A3J4	OG6_121412
Q5A3M0	OG6_107107
Q5A3M5	OG6_160270
Q5A441	OG6_102152
Q5A473	OG6_112318
Q5A4J9	OG6_100194
Q5A4K0	OG6_103278
Q5A4L3	OG6_127246
Q5A4P7	OG6_133385
Q5A4X6	OG6_104590
Q5A4Z4	OG6_167350
Q5A4Z9	OG6_104065
Q5A5B2	OG6_103161
Q5A5N8	OG6_105909
Q5A5P4	OG6_101869
Q5A5S8	OG6_101298
Q5A5S9	OG6_104074
Q5A646	OG6_499900
Q5A647	OG6_114113
Q5A693	OG6_124821
Q5A6A5	OG6_103146
Q5A6K5	OG6_105363
Q5A6L0	OG6_103265
Q5A6Q6	OG6_112859
Q5A6S0	OG6_143261
Q5A741	OG6_140564
Q5A753	OG6_143747
Q5A768	OG6_160270
Q5A784	OG6_110555
Q5A791	OG6_109251
Q5A798	OG6_105063
Q5A7K7	OG6_111536
Q5A7L5	OG6_101673
Q5A7M1	OG6_101784
Q5A7M4	OG6_101755
Q5A7M8	OG6_102074
Q5A7N6	OG6_500629
Q5A7N7	OG6_119818
Q5A7N9	OG6_105217
Q5A7R0	OG6_100959
Q5A7S0	OG6_500111
Q5A7S2	OG6_115930
Q5A7S8	OG6_103359
Q5A845	OG6_100272
Q5A857	OG6_103410
Q5A867	OG6_103278
Q5A894	OG6_100194
Q5A896	OG6_116534
Q5A8H8	OG6_103287
Q5A8I4	OG6_103719
Q5A8J1	OG6_102775
Q5A927	OG6_100150
Q5A937	OG6_109870
