Accession	Gene Names
OG6_106267	CR00190WA
OG6_102030	CR00200WA
OG6_122931	CR00210WA
OG6_122931	CR00220WA
OG6_103030	CR00230WA
OG6_102118	CR00240WA
OG6_115888	CR00250WA
OG6_111506	CR00260WA
OG6_133026	CR00270CA
OG6_127218	CR00280CA
OG6r21_115570	CR00290WA
OG6_108825	CR00300WA
OG6r21_102053	CR00310CA
OG6_100833	CR00320CA
OG6_100236	CR00330CA
OG6_109441	CR00340CA
OG6_100907	CR00350WA
OG6_101506	CR00360CA
OG6_102066	CR00370WA
OG6_100194	CR00380WA
OG6r21_102015	CR00390WA
OG6_102680	CR00400CA
OG6_113601	CR00410WA
OG6_108411	CR00420WA
OG6_103994	CR00430CA
OG6_111250	CR00440CA
OG6_102070	CR00460CA
OG6_100011	CR00470WA
OG6_103727	CR00480WA
OG6_100949	CR00490WA
OG6_101413	CR00510CA
OG6_101697	CR00520CA
OG6r21_109277	CR00530WA
OG6_101212	CR00540CA
OG6_101910	CR00550WA
OG6_111461	CR00560WA
OG6_100316	CR00570WA
OG6_101736	CR00580WA
OG6_111525	CR00590WA
OG6r21_167667	CR00600CA
OG6_109925	CR00610WA
OG6_101359	CR00620CA
OG6_222573	CR00630WA
OG6_101052	CR00640WA
OG6_105356	CR00650WA
OG6_105356	CR00660WA
OG6_103381	CR00670CA
OG6_115800	CR00680WA
OG6_102618	CR00690CA
OG6r21_102280	CR00700WA
OG6_100272	CR00710CA
OG6r21_140143	CR00720WA
OG6_588367	CR00740CA
OG6_102291	CR00750CA
OG6_109925	CR00760CA
OG6r21_140144	CR00770WA
OG6_103561	CR00780CA
OG6r21_140145	CR00790CA
OG6_102497	CR00800CA
OG6_105849	CR00810WA
OG6_103276	CR00820CA
OG6_103410	CR00830WA
OG6r21_140146	CR00840CA
OG6_101172	CR00850CA
OG6_101832	CR00860CA
OG6_103790	CR00870CA
OG6r21_101538	CR00880WA
OG6_119793	CR00890CA
OG6_101071	CR00900WA
OG6r21_167668	CR00910WA
OG6_129971	CR00920WA
OG6_103278	CR00930WA
OG6_103278	CR00970WA
OG6_100772	CR00980CA
OG6_100807	CR00990WA
OG6_133293	CR01000CA
OG6r21_102281	CR01010WA
OG6r21_126973	CR01020CA
OG6_119786	CR01030WA
OG6_102934	CR01040CA
OG6_101966	CR01050CA
OG6_118086	CR01060WA
OG6_104683	CR01070WA
OG6_102302	CR01080WA
OG6r21_101391	CR01090WA
OG6_106193	CR01100CA
OG6_100507	CR01110WA
OG6_103784	CR01120CA
OG6_104242	CR01130WA
OG6_106304	CR01140CA
OG6_102931	CR01150CA
OG6r21_140147	CR01160WA
OG6_102181	CR01170WA
OG6_102492	CR01180WA
OG6_116904	CR01190CA
OG6_100194	CR01200WA
OG6_103033	CR01210CA
OG6_116534	CR01220WA
OG6_101939	CR01230CA
OG6_103553	CR01240CA
OG6r21_167669	CR01250CA
OG6_500271	CR01260WA
OG6_107140	CR01270CA
OG6_104576	CR01280CA
OG6_105956	CR01290CA
OG6_108706	CR01300WA
OG6_100847	CR01310WA
OG6_108204	CR01320CA
OG6_100435	CR01330WA
OG6_127200	CR01340WA
OG6_101315	CR01350CA
OG6_107147	CR01360WA
OG6_101240	CR01370CA
OG6_109530	CR01380WA
OG6_100642	CR01390WA
OG6_100541	CR01400WA
OG6_103591	CR01410CA
OG6_105326	CR01420WA
OG6_105076	CR01430WA
OG6r21_140148	CR01440CA
OG6r21_167670	CR01460CA
OG6_105438	CR01470WA
OG6_103003	CR01480WA
OG6_103007	CR01490CA
OG6_115950	CR01500WA
OG6r21_167671	CR01510CA
OG6_100270	CR01520WA
OG6r21_140149	CR01530CA
OG6_103737	CR01540WA
OG6_100330	CR01550CA
OG6_103567	CR01560WA
OG6_100991	CR01570WA
OG6_154522	CR01580CA
OG6_102508	CR01590CA
OG6r21_103129	CR01600CA
OG6_102041	CR01610CA
OG6_103138	CR01620CA
OG6_100215	CR01630CA
OG6_100215	CR01640CA
OG6_100519	CR01650WA
OG6_101284	CR01660CA
OG6_106034	CR01670WA
OG6_101649	CR01680CA
OG6_101014	CR01690CA
OG6_103012	CR01700CA
OG6_163359	CR01710WA
OG6_104966	CR01720WA
OG6_171998	CR01730WA
OG6_103564	CR01740WA
OG6_101252	CR01750CA
OG6_101233	CR01760CA
OG6_102131	CR01770CA
OG6_121376	CR01780WA
OG6_103909	CR01790CA
OG6_101879	CR01800CA
OG6_100721	CR01810CA
OG6_101297	CR01820WA
OG6_100318	CR01830CA
OG6r21_140150	CR01870CA
OG6_103247	CR01900CA
OG6_109942	CR01910CA
OG6_104145	CR01920WA
OG6_104652	CR01930CA
OG6_103646	CR01950WA
OG6_102708	CR01960CA
OG6_101237	CR01970CA
OG6_102800	CR01980CA
OG6_101925	CR01990CA
OG6_100359	CR02000CA
OG6_102439	CR02020CA
OG6_102591	CR02030CA
OG6_101386	CR02040WA
OG6_100220	CR02050CA
OG6_104655	CR02060WA
OG6_100245	CR02070CA
OG6_111222	CR02090CA
OG6_100893	CR02100CA
OG6_101983	CR02110WA
OG6_153330	CR02120CA
OG6_103352	CR02130WA
OG6_100217	CR02140WA
OG6_100059	CR02150WA
OG6_102789	CR02160WA
OG6_103275	CR02170WA
OG6_101372	CR02180WA
OG6_500036	CR02190CA
OG6_100483	CR02200CA
OG6_101957	CR02210WA
OG6_140564	CR02220CA
OG6r21_167672	CR02230WA
OG6_140564	CR02240CA
OG6_102836	CR02250CA
OG6r21_112742	CR02260CA
OG6r21_104660	CR02270CA
OG6_137540	CR02280WA
OG6_107381	CR02290WA
OG6r21_102282	CR02300CA
OG6_104881	CR02330CA
OG6r21_110842	CR02340WA
OG6_100336	CR02350CA
OG6_100639	CR02360WA
OG6_102540	CR02370WA
OG6_152871	CR02380CA
OG6_499956	CR02390WA
OG6_101372	CR02400WA
OG6_107452	CR02410WA
OG6_102991	CR02420WA
OG6_103027	CR02430CA
OG6r21_140152	CR02440WA
OG6_122561	CR02460WA
OG6r21_140153	CR02480WA
OG6_140564	CR02490WA
OG6_108325	CR02500WA
OG6_100166	CR02510WA
OG6_102491	CR02520WA
OG6_100364	CR02530WA
OG6_109767	CR02540WA
OG6_102545	CR02550CA
OG6_127204	CR02560CA
OG6_107277	CR02570CA
OG6_104342	CR02580WA
OG6_100085	CR02590CA
OG6r21_101682	CR02600WA
OG6_111140	CR02610CA
OG6_103954	CR02620CA
OG6_102642	CR02630CA
OG6_123090	CR02640WA
OG6_102453	CR02650CA
OG6r21_115571	CR02670CA
OG6_103226	CR02680WA
OG6_102852	CR02690WA
OG6_143864	CR02700WA
OG6_102033	CR02710WA
OG6_500829	CR02720CA
OG6_198998	CR02740WA
OG6r21_126975	CR02750CA
OG6_100248	CR02760CA
OG6_102966	CR02770CA
OG6_114830	CR02780WA
OG6_101465	CR02790CA
OG6_102957	CR02800CA
OG6_100871	CR02810WA
OG6_100937	CR02820WA
OG6_152975	CR02850CA
OG6_101682	CR02860WA
OG6_101228	CR02870WA
OG6r21_104661	CR02880WA
OG6_102868	CR02890CA
OG6_136451	CR02910WA
OG6_100198	CR02920CA
OG6r21_140154	CR02930WA
OG6_115844	CR02940CA
OG6_106076	CR02950CA
OG6r21_102054	CR02960WA
OG6_100822	CR02970CA
OG6_104928	CR02980CA
OG6_100984	CR02990CA
OG6r21_102791	CR03000CA
OG6_101299	CR03010CA
OG6_101371	CR03020CA
OG6_100748	CR03030CA
OG6_100060	CR03040CA
OG6_116987	CR03050CA
OG6_100893	CR03060WA
OG6_101450	CR03070WA
OG6_118280	CR03080CA
OG6_113025	CR03090CA
OG6_102083	CR03100WA
OG6_101161	CR03110WA
OG6_499937	CR03120WA
OG6_103010	CR03130WA
OG6_129040	CR03140CA
OG6_129965	CR03150WA
OG6_104044	CR03160WA
OG6_100778	CR03170WA
OG6_102660	CR03180WA
OG6_103108	CR03200CA
OG6_103165	CR03210CA
OG6_100501	CR03220CA
OG6_110895	CR03230WA
OG6_102227	CR03240CA
OG6r21_102283	CR03250CA
OG6_103320	CR03260WA
OG6_129076	CR03270WA
OG6_115538	CR03280WA
OG6_101384	CR03290CA
OG6_115538	CR03300CA
OG6_104512	CR03310CA
OG6r21_112743	CR03320CA
OG6_121406	CR03330WA
OG6_143736	CR03340CA
OG6_474188	CR03350CA
OG6_102411	CR03360WA
OG6_103506	CR03370CA
OG6_101533	CR03380WA
OG6_102536	CR03390CA
OG6_101646	CR03400WA
OG6r21_101683	CR03410WA
OG6_102042	CR03420CA
OG6_112058	CR03430WA
OG6_103324	CR03440WA
OG6_153240	CR03450WA
OG6_133395	CR03460WA
OG6r21_101834	CR03470WA
OG6_115817	CR03480WA
OG6_106506	CR03490WA
OG6_101425	CR03500WA
OG6r21_103546	CR03510WA
OG6_102813	CR03520CA
OG6_103871	CR03530WA
OG6_103147	CR03540WA
OG6_103550	CR03550WA
OG6r21_102284	CR03560WA
OG6_101936	CR03570CA
OG6_153240	CR03580CA
OG6_103324	CR03590CA
OG6_101375	CR03600CA
OG6_122869	CR03610CA
OG6_111913	CR03620CA
OG6_109925	CR03630WA
OG6_103164	CR03640CA
OG6_102915	CR03650WA
OG6_100839	CR03660CA
OG6_115817	CR03670WA
OG6_101499	CR03680CA
OG6_100896	CR03690WA
OG6r21_100885	CR03700CA
OG6_110919	CR03710CA
OG6_101088	CR03720WA
OG6_101277	CR03730CA
OG6_101300	CR03740CA
OG6_104156	CR03750CA
OG6_109181	CR03760WA
OG6_101018	CR03770CA
OG6_108593	CR03780CA
OG6_500418	CR03790CA
OG6_101963	CR03800CA
OG6_111913	CR03810WA
OG6_101235	CR03820CA
OG6_101336	CR03830CA
OG6r21_106222	CR03840CA
OG6_119729	CR03850WA
OG6_222606	CR03860CA
OG6_500141	CR03870WA
OG6_109925	CR03880WA
OG6r21_101835	CR03890WA
OG6_100914	CR03900WA
OG6_103171	CR03910CA
OG6_173251	CR03920CA
OG6_109555	CR03930CA
OG6_105039	CR03940WA
OG6_101101	CR03950WA
OG6_102023	CR03960CA
OG6_101898	CR03970CA
OG6_137804	CR03980WA
OG6_102755	CR03990CA
OG6_101751	CR04000WA
OG6_143261	CR04010CA
OG6_104526	CR04020CA
OG6_132634	CR04030WA
OG6_100580	CR04040CA
OG6_102057	CR04050CA
OG6_100542	CR04060CA
OG6_102120	CR04070WA
OG6_102234	CR04080CA
OG6_101217	CR04090CA
OG6_100733	CR04100CA
OG6_104062	CR04110WA
OG6_100652	CR04120CA
OG6_100908	CR04130CA
OG6_112859	CR04140WA
OG6_101620	CR04150WA
OG6_102534	CR04160CA
OG6_100487	CR04170WA
OG6_104278	CR04180CA
OG6_101374	CR04190WA
OG6_100614	CR04200WA
OG6_104355	CR04210CA
OG6r21_102055	CR04220CA
OG6_103047	CR04230WA
OG6_101162	CR04240CA
OG6_500752	CR04250WA
OG6_103409	CR04260WA
OG6_500879	CR04270CA
OG6_103267	CR04280CA
OG6_101084	CR04290WA
OG6_101428	CR04300WA
OG6_500873	CR04310CA
OG6r21_108079	CR04330WA
OG6_100411	CR04340WA
OG6_103861	CR04350CA
OG6_102271	CR04360CA
OG6r21_101684	CR04370WA
OG6_100064	CR04380CA
OG6r21_109278	CR04390CA
OG6r21_167673	CR04400WA
OG6_153968	CR04410WA
OG6_109825	CR04420CA
OG6r21_140155	CR04430WA
OG6r21_294836	CR04440CA
OG6_102926	CR04450CA
OG6r21_105370	CR04460CA
OG6_103319	CR04470WA
OG6_105635	CR04480CA
OG6_102448	CR04490CA
OG6_100398	CR04500CA
OG6_100418	CR04510WA
OG6_123095	CR04520WA
OG6_101016	CR04530WA
OG6_103265	CR04540CA
OG6_101207	CR04550WA
OG6_101387	CR04560CA
OG6_104031	CR04570CA
OG6_105363	CR04580WA
OG6_103552	CR04590CA
OG6_101565	CR04600WA
OG6_105093	CR04610CA
OG6_104355	CR04620CA
OG6_100014	CR04630CA
OG6_116858	CR04640WA
OG6_102635	CR04650WA
OG6_102276	CR04660CA
OG6r21_140156	CR04670CA
OG6r21_140157	CR04680CA
OG6r21_167689	CR04710WA
OG6_103743	CR04720CA
OG6_110442	CR04730WA
OG6_101332	CR04740CA
OG6_500454	CR04750WA
OG6_102962	CR04760CA
OG6r21_126976	CR04770CA
OG6_102056	CR04780WA
OG6r21_102529	CR04790WA
OG6_105463	CR04800WA
OG6_100514	CR04810WA
OG6r21_105371	CR04820WA
OG6r21_101685	CR04830CA
OG6r21_140158	CR04840CA
OG6r21_167674	CR04850CA
OG6r21_102835	CR04860CA
OG6_100163	CR04870CA
OG6_102336	CR04880WA
OG6_102195	CR04890WA
OG6r21_140159	CR04900CA
OG6_103705	CR04910WA
OG6_104304	CR04920WA
OG6_105746	CR04930WA
OG6_100210	CR04940WA
OG6r21_102530	CR04950WA
OG6_111915	CR04960CA
OG6r21_126977	CR04970CA
OG6r21_126978	CR04980CA
OG6_127524	CR04990CA
OG6r21_140160	CR05000CA
OG6_124905	CR05010WA
OG6_103579	CR05020WA
OG6_574258	CR05030WA
OG6r21_140161	CR05040WA
OG6_100668	CR05050WA
OG6_101800	CR05080WA
OG6_100060	CR05090CA
OG6_104442	CR05100WA
OG6_222578	CR05120WA
OG6_105968	CR05130CA
OG6_101538	CR05140WA
OG6_127201	CR05150WA
OG6_104243	CR05160CA
OG6_112762	CR05170CA
OG6_100664	CR05180CA
OG6_127524	CR05190WA
OG6r21_101392	CR05200CA
OG6_188299	CR05210WA
OG6_100613	CR05220CA
OG6_100011	CR05240CA
OG6_105655	CR05250CA
OG6_101518	CR05260CA
OG6r21_294842	CR05270WA
OG6r21_140162	CR05280WA
OG6_104259	CR05290WA
OG6_116848	CR05300CA
OG6_100926	CR05310WA
OG6r21_140163	CR05320CA
OG6r21_167676	CR05330WA
OG6_152608	CR05340CA
OG6r21_119645	CR05360CA
OG6_101948	CR05380CA
OG6_101948	CR05390WA
OG6r21_140164	CR05420WA
OG6_127524	CR05430WA
OG6_105385	CR05440WA
OG6_104944	CR05450CA
OG6_112869	CR05460WA
OG6_101369	CR05480WA
OG6_101024	CR05490WA
OG6r21_102285	CR05500CA
OG6_186240	CR05510WA
OG6_102068	CR05520WA
OG6_113584	CR05530CA
OG6_103040	CR05540CA
OG6_100190	CR05550CA
OG6_101881	CR05560WA
OG6_100448	CR05570CA
OG6_500588	CR05580CA
OG6_343233	CR05610CA
OG6_101006	CR05620CA
OG6_102828	CR05630WA
OG6_121410	CR05640CA
OG6_101494	CR05650WA
OG6_102265	CR05660WA
OG6_143619	CR05670CA
OG6r21_140165	CR05680CA
OG6_101327	CR05690WA
OG6_101876	CR05700CA
OG6r21_140166	CR05710CA
OG6_100616	CR05720WA
OG6r21_102056	CR05730CA
OG6_499951	CR05740CA
OG6_112381	CR05750WA
OG6_499848	CR05760CA
OG6r21_102531	CR05770WA
OG6_100544	CR05780WA
OG6_101426	CR05790CA
OG6_127222	CR05800CA
OG6_105043	CR05830CA
OG6_104834	CR05840WA
OG6_137695	CR05860WA
OG6_148720	CR05880WA
OG6_132519	CR05890CA
OG6_103725	CR05900WA
OG6_101618	CR05910WA
OG6_181780	CR05920CA
OG6_100339	CR05940WA
OG6_100076	CR05950CA
OG6r21_112744	CR05960WA
OG6_101424	CR05970CA
OG6_116931	CR05980WA
OG6_137793	CR05990CA
OG6_119246	CR06000WA
OG6r21_115572	CR06010WA
OG6r21_126979	CR06020WA
OG6_109325	CR06030CA
OG6_110015	CR06040WA
OG6_100334	CR06050WA
OG6r21_126980	CR06060WA
OG6_100431	CR06070WA
OG6_100302	CR06080WA
OG6_102432	CR06090WA
OG6_111924	CR06100CA
OG6_102578	CR06110CA
OG6_499906	CR06120WA
OG6r21_140167	CR06130CA
OG6r21_102057	CR06140WA
OG6_100666	CR06150CA
OG6_122175	CR06160CA
OG6_500616	CR06170WA
OG6_101628	CR06180WA
OG6_102776	CR06230WA
OG6_186829	CR06240CA
OG6r21_112741	CR06250WA
OG6_160081	CR06260WA
OG6_124140	CR06270WA
OG6r21_101255	CR06290CA
OG6r21_119646	CR06300CA
OG6_116901	CR06310WA
OG6r21_110843	CR06320CA
OG6r21_106224	CR06330CA
OG6_100716	CR06340CA
OG6r21_126981	CR06350CA
OG6r21_100621	CR06380CA
OG6_100222	CR06420WA
OG6r21_104043	CR06430WA
OG6_110460	CR06440CA
OG6_103124	CR06450WA
OG6_100130	CR06460WA
OG6_102274	CR06470WA
OG6_133387	CR06480CA
OG6_100393	CR06490CA
OG6_199035	CR06500CA
OG6_199035	CR06510WA
OG6_100976	CR06520CA
OG6_101501	CR06530WA
OG6_102884	CR06540WA
OG6r21_140168	CR06550CA
OG6_100360	CR06560CA
OG6_117465	CR06570CA
OG6r21_140169	CR06580WA
OG6_115878	CR06590CA
OG6_137784	CR06610WA
OG6_129911	CR06620WA
OG6_121373	CR06640CA
OG6_119575	CR06650CA
OG6_124924	CR06660WA
OG6_114877	CR06670WA
OG6_500748	CR06680CA
OG6_188633	CR06690CA
OG6_101429	CR06700CA
OG6_101489	CR06710CA
OG6_101748	CR06720WA
OG6_102679	CR06730WA
OG6_101900	CR06740WA
OG6_101621	CR06750CA
OG6_100409	CR06760CA
OG6_109739	CR06770CA
OG6_500648	CR06780WA
OG6_124924	CR06790CA
OG6_100120	CR06800CA
OG6_100119	CR06810WA
OG6_125877	CR06820WA
OG6_105102	CR06830CA
OG6_102630	CR06840WA
OG6_102262	CR06850CA
OG6_500187	CR06860CA
OG6_114877	CR06870CA
OG6_102923	CR06900CA
OG6_119803	CR06910WA
OG6r21_140187	CR06920WA
OG6r21_101393	CR06930WA
OG6r21_103130	CR06940WA
OG6_103475	CR06950CA
OG6_103513	CR06960WA
OG6_103383	CR06970CA
OG6_104693	CR06980WA
OG6r21_108081	CR06990WA
OG6_101586	CR07000CA
OG6_100216	CR07010WA
OG6_100801	CR07020WA
OG6_103080	CR07030CA
OG6_109739	CR07040WA
OG6_100435	CR07050CA
OG6_111974	CR07060CA
OG6_109932	CR07070CA
OG6_101255	CR07080WA
OG6_101741	CR07090WA
OG6_123074	CR07100WA
OG6r21_104662	CR07110CA
OG6_104538	CR07120CA
OG6_113965	CR07130CA
OG6r21_119647	CR07140CA
OG6_100418	CR07150WA
OG6_105935	CR07160CA
OG6_119760	CR07170WA
OG6_129300	CR07180WA
OG6_115961	CR07190WA
OG6_102347	CR07200WA
OG6_102485	CR07210WA
OG6_100282	CR07220CA
OG6_500934	CR07230WA
OG6_137777	CR07240CA
OG6_106209	CR07250CA
OG6_103073	CR07260CA
OG6_110766	CR07270CA
OG6_114877	CR07280WA
OG6_114877	CR07290WA
OG6_114877	CR07300WA
OG6r21_102532	CR07310WA
OG6_104174	CR07320CA
OG6_101597	CR07330WA
OG6r21_104044	CR07340CA
OG6r21_101836	CR07350WA
OG6_126571	CR07360WA
OG6_143629	CR07370WA
OG6_102003	CR07380CA
OG6_100929	CR07390CA
OG6_100523	CR07400CA
OG6_101182	CR07420WA
OG6_135229	CR07440WA
OG6_220878	CR07450CA
OG6r21_104045	CR07460CA
OG6_106143	CR07470WA
OG6_105935	CR07480WA
OG6_100418	CR07490CA
OG6r21_167677	CR07500WA
OG6_101868	CR07510WA
OG6_100582	CR07520CA
OG6_173339	CR07530CA
OG6r21_109279	CR07540CA
OG6r21_140170	CR07550CA
OG6_115961	CR07560WA
OG6r21_101686	CR07570WA
OG6_103652	CR07580CA
OG6_101558	CR07590WA
OG6_103309	CR07600WA
OG6r21_140171	CR07610CA
OG6_100337	CR07620WA
OG6_100584	CR07630CA
OG6_500367	CR07640CA
OG6_100222	CR07650WA
OG6_103000	CR07660CA
OG6_101229	CR07670WA
OG6r21_102836	CR07680CA
OG6r21_102287	CR07690WA
OG6_101251	CR07700WA
OG6_102633	CR07710WA
OG6_102930	CR07720CA
OG6_110766	CR07730WA
OG6r21_167678	CR07740WA
OG6_103754	CR07750CA
OG6_100373	CR07760WA
OG6_105965	CR07770CA
OG6r21_102533	CR07780WA
OG6_109281	CR07790CA
OG6_114704	CR07800WA
OG6_109281	CR07810WA
OG6_105317	CR07820WA
OG6r21_126982	CR07830CA
OG6r21_140172	CR07840CA
OG6r21_101539	CR07850WA
OG6_101293	CR07860CA
OG6_105567	CR07870WA
OG6_113582	CR07890WA
OG6r21_140173	CR07900CA
OG6_103189	CR07910CA
OG6_115059	CR07920WA
OG6r21_167690	CR07930CA
OG6_105317	CR07940WA
OG6_102223	CR07950WA
OG6_105015	CR07960CA
OG6r21_140174	CR07970CA
OG6r21_140175	CR07990CA
OG6_122731	CR08000CA
OG6_120624	CR08010WA
OG6_102021	CR08020CA
OG6_112450	CR08030CA
OG6_102486	CR08040WA
OG6_107015	CR08050CA
OG6_100743	CR08060CA
OG6_100623	CR08070WA
OG6r21_112745	CR08080WA
OG6_100083	CR08090WA
OG6_101547	CR08100CA
OG6_355925	CR08110WA
OG6_102623	CR08120CA
OG6_108820	CR08130WA
OG6_100367	CR08150WA
OG6_101170	CR08160WA
OG6_100931	CR08170CA
OG6_100549	CR08180CA
OG6_103860	CR08190WA
OG6_100026	CR08200CA
OG6_101426	CR08210CA
OG6_100223	CR08250CA
OG6r21_140176	CR08260CA
OG6r21_103547	CR08270WA
OG6r21_108082	CR08280WA
OG6_100831	CR08290WA
OG6_101855	CR08300CA
OG6_105576	CR08310CA
OG6_105051	CR08320WA
OG6_102809	CR08330WA
OG6_100353	CR08340WA
OG6_157519	CR08350WA
OG6_100883	CR08360CA
OG6_101596	CR08370WA
OG6_110243	CR08380CA
OG6_100333	CR08400CA
OG6_101830	CR08410WA
OG6_100614	CR08420WA
OG6_102134	CR08430WA
OG6r21_107081	CR08440WA
OG6r21_101540	CR08450CA
OG6_110870	CR08460WA
OG6_500897	CR08470WA
OG6_101365	CR08480CA
OG6_102221	CR08490WA
OG6_105619	CR08500WA
OG6r21_126983	CR08510WA
OG6r21_107082	CR08520CA
OG6_222600	CR08540CA
OG6_100250	CR08550WA
OG6_101514	CR08560CA
OG6_100340	CR08570WA
OG6r21_103131	CR08580CA
OG6_104982	CR08590WA
OG6_103566	CR08600CA
OG6_101975	CR08610WA
OG6r21_104663	CR08620CA
OG6_102790	CR08630WA
OG6_102559	CR08640CA
OG6_153265	CR08650CA
OG6_101765	CR08660WA
OG6_103916	CR08670CA
OG6_104131	CR08680CA
OG6_103916	CR08690CA
OG6_100600	CR08700CA
OG6r21_101837	CR08710WA
OG6_115817	CR08720WA
OG6r21_167679	CR08740WA
OG6_119159	CR08820CA
OG6r21_102058	CR08830WA
OG6_103694	CR08840CA
OG6r21_140177	CR08850WA
OG6_100725	CR08860WA
OG6_105516	CR08870WA
OG6r21_109280	CR08880CA
OG6_107119	CR08890CA
OG6_499950	CR08900CA
OG6_102079	CR08910CA
OG6_101251	CR08920WA
OG6_102846	CR08930CA
OG6_100880	CR08940WA
OG6_102757	CR08950WA
OG6_103440	CR08960CA
OG6_500100	CR08980CA
OG6_100539	CR08990CA
OG6_112885	CR09010CA
OG6_103535	CR09020CA
OG6r21_140178	CR09030CA
OG6r21_110844	CR09040WA
OG6_100871	CR09050CA
OG6r21_115573	CR09060WA
OG6r21_107083	CR09070CA
OG6r21_115574	CR09090CA
OG6_100564	CR09100CA
OG6_100179	CR09110CA
OG6_100108	CR09120CA
OG6_123081	CR09140CA
OG6r21_126984	CR09150WA
OG6_101064	CR09160CA
OG6_106656	CR09170CA
OG6_103966	CR09180WA
OG6_103405	CR09190CA
OG6_143740	CR09200CA
OG6_123060	CR09210WA
OG6_130000	CR09220CA
OG6_156099	CR09230CA
OG6_105428	CR09240CA
OG6_132473	CR09270CA
OG6_107444	CR09290WA
OG6_100983	CR09300CA
OG6_101154	CR09310WA
OG6_106805	CR09320CA
OG6_102097	CR09330CA
OG6_105061	CR09340WA
OG6_144034	CR09350CA
OG6_166214	CR09360WA
OG6_105271	CR09370WA
OG6_101969	CR09380WA
OG6_100558	CR09390CA
OG6_121304	CR09410WA
OG6_100201	CR09420CA
OG6r21_140179	CR09430CA
OG6r21_102534	CR09440CA
OG6r21_167680	CR09460CA
OG6_500255	CR09470WA
OG6_102752	CR09480WA
OG6_500921	CR09490WA
OG6_108009	CR09500CA
OG6_101197	CR09510CA
OG6_101795	CR09520CA
OG6_100067	CR09530CA
OG6_108400	CR09550CA
OG6_108011	CR09560CA
OG6_100380	CR09570WA
OG6r21_107084	CR09580CA
OG6_104041	CR09590WA
OG6_102523	CR09600CA
OG6r21_140180	CR09610CA
OG6_104463	CR09620CA
OG6_105239	CR09640CA
OG6_104030	CR09650WA
OG6_108195	CR09660WA
OG6_103701	CR09670CA
OG6_112506	CR09680CA
OG6_108039	CR09690CA
OG6_100812	CR09700WA
OG6_101045	CR09710WA
OG6_105121	CR09720WA
OG6_101976	CR09730CA
OG6_101585	CR09740WA
OG6_109220	CR09750CA
OG6_104457	CR09760WA
OG6_101353	CR09770CA
OG6_103843	CR09780CA
OG6_103118	CR09790WA
OG6_102803	CR09800CA
OG6_130388	CR09810WA
OG6r21_140181	CR09820CA
OG6_100558	CR09830WA
OG6r21_101687	CR09840CA
OG6r21_140182	CR09850CA
OG6_100722	CR09860WA
OG6_355021	CR09880WA
OG6_102449	CR09890CA
OG6_102104	CR09900CA
OG6_142238	CR09910WA
OG6_142238	CR09920WA
OG6_100285	CR09930WA
OG6_500386	CR09940WA
OG6_101480	CR09950CA
OG6_143740	CR09960CA
OG6_100671	CR09970WA
OG6_112471	CR09980WA
OG6_105763	CR09990WA
OG6_111540	CR10000CA
OG6_114133	CR10010CA
OG6_104081	CR10020CA
OG6r21_104046	CR10030WA
OG6r21_104664	CR10040WA
OG6_102282	CR10060WA
OG6_223209	CR10070CA
OG6_100830	CR10100CA
OG6_107621	CR10110WA
OG6_109748	CR10120CA
OG6_105206	CR10130WA
OG6_101681	CR10140WA
OG6_100746	CR10160WA
OG6_100658	CR10170CA
OG6_106638	CR10180WA
OG6_104002	CR10190CA
OG6_104655	CR10200WA
OG6_104655	CR10210WA
OG6r21_103502	CR10230WA
OG6_102917	CR10240WA
OG6_100471	CR10250CA
OG6_103441	CR10260WA
OG6_102661	CR10270CA
OG6_104473	CR10280WA
OG6_113512	CR10290CA
OG6_101382	CR10300WA
OG6r21_115575	CR10310WA
OG6r21_126985	CR10320WA
OG6r21_115576	CR10330WA
OG6_115767	CR10340WA
OG6_100096	CR10350CA
OG6r21_126986	CR10360CA
OG6_103515	CR10370WA
OG6r21_126987	CR10380CA
OG6_102532	CR10390WA
OG6_100590	CR10400WA
OG6_101323	CR10410CA
OG6_112021	CR10420WA
OG6_104635	CR10430CA
OG6_129948	CR10440WA
OG6_105306	CR10450CA
OG6_102684	CR10470CA
OG6r21_110845	CR10480WA
OG6_100627	CR10490WA
OG6_101827	CR10500CA
OG6_104440	CR10510WA
OG6_102987	CR10520CA
OG6_101571	CR10530WA
OG6_134569	CR10540CA
OG6_102067	CR10550WA
OG6_109281	CR10570CA
OG6_104735	CR10580WA
OG6_173107	CR10590WA
OG6_101249	CR10600CA
OG6_103498	CR10610CA
OG6_100546	CR10620CA
OG6_104875	CR10630WA
OG6_100259	CR10640WA
OG6_104128	CR10650WA
OG6_100821	CR10660WA
OG6_103831	CR10670WA
OG6_100210	CR10680WA
OG6_109504	CR10690WA
OG6_100321	CR10700WA
OG6_101848	CR10710CA
OG6_110381	CR10720WA
OG6_110728	CR10730CA
OG6_129966	CR10740WA
OG6_134529	CR10750CA
OG6_106785	CR10760CA
OG6_127192	CR10770WA
OG6_102634	CR10780CA
OG6_100402	CR10790WA
OG6_105919	CR10800CA
OG6_101672	CR10810CA
OG6_102452	CR10820WA
OG6_123089	CR10830CA
OG6_100349	CR10840CA
OG6_101225	CR10850CA
OG6_100925	CR10860CA
