Entry	Gene Names	Protein names	Mass
A0A2H0ZMM9	B9J08_003449 B9J08_01308	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	41758
A0A2H0ZMN0	B9J08_003154 CA7LBN_000828 CJI97_003226	HTH La-type RNA-binding domain-containing protein	33532
A0A2H0ZMN1	B9J08_003501 CA7LBN_000523	proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)	63522
A0A2H0ZMN3	B9J08_003186 B9J08_01044	palmitoyl-CoA hydrolase (EC 3.1.2.2)	39014
A0A2H0ZMN4	B9J08_003480 B9J08_01339	glucan endo-1,3-beta-D-glucosidase (EC 3.2.1.39)	77607
A0A2H0ZMN6	B9J08_003497 B9J08_01356	Protein SQS1	79635
A0A2H0ZMP0	B9J08_003167 B9J08_01025	Aldehyde dehydrogenase domain-containing protein	64885
A0A2H0ZMP3	B9J08_003196 CA7LBN_000793 CJI97_003267	tRNA dimethylallyltransferase (EC 2.5.1.75)	54648
A0A2H0ZMP9	B9J08_003516 B9J08_01375	Damage-regulated import facilitator 1	15980
A0A2H0ZMQ0	B9J08_003177 CA7LBN_000810 CJI97_003249 QG37_02153	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (EC 2.5.1.108)	45658
A0A2H0ZMQ1	B9J08_003522 B9J08_01381	RING-type domain-containing protein	70212
A0A2H0ZMQ3	B9J08_003207 B9J08_01068	PEP-CTERM system TPR-repeat lipoprotein	77788
A0A2H0ZMQ4	B9J08_003510 CA7LBN_000514	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	29073
A0A2H0ZMQ5	B9J08_003517 B9J08_01376	Ornithine aminotransferase (EC 2.6.1.13)	46620
A0A2H0ZMQ8	B9J08_003482 CA7LBN_000538	Palmitoyltransferase (EC 2.3.1.225)	42298
A0A2H0ZMR0	B9J08_003187 B9J08_01045	palmitoyl-CoA hydrolase (EC 3.1.2.2)	38736
A0A2H0ZMR1	B9J08_003217 B9J08_01078	Aspartokinase (EC 2.7.2.4)	58540
A0A2H0ZMR2	B9J08_003527 B9J08_01386	Nucleoside transporter	49607
A0A2H0ZMR5	B9J08_003536 CA7LBN_000495	Conserved oligomeric Golgi complex subunit 8 (Component of oligomeric Golgi complex 8)	47996
A0A2H0ZMS4	B9J08_003531 CA7LBN_000499 CJI97_003604	histidinol-phosphate transaminase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	44052
A0A2H0ZMT0	B9J08_003239 B9J08_01100	Anaphase-promoting complex subunit 1 N-terminal domain-containing protein	174146
A0A2H0ZMT7	B9J08_003514 CA7LBN_000510 QG37_07578	Protein MET17	50204
A0A2H0ZMU3	B9J08_003568 B9J08_01426	NADP-dependent oxidoreductase domain-containing protein	32523
A0A2H0ZMU5	B9J08_003570 CA7LBN_000468	Protein YIP	32494
A0A2H0ZMU7	B9J08_003543 B9J08_01401	Metal homeostatis protein BSD2	41241
A0A2H0ZMU8	B9J08_003525 B9J08_01384	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	65855
A0A2H0ZMV1	B9J08_003571 B9J08_01429	Peptidase A1 domain-containing protein	46874
A0A2H0ZMV6	B9J08_003572 B9J08_01430	Vanadate resistance protein	53134
A0A2H0ZMV7	B9J08_003535	Uncharacterized protein	78205
A0A2H0ZMW2	B9J08_003269 CA7LBN_000725 CJI97_003344	Zn(2)-C6 fungal-type domain-containing protein	80324
A0A2H0ZMW4	B9J08_003590 CA7LBN_000449	C2H2-type domain-containing protein	55146
A0A2H0ZMX0	B9J08_003250 B9J08_01111	60S acidic ribosomal protein P1-A	11025
A0A2H0ZMX2	B9J08_003598 CA7LBN_000441 CJI97_003671 QG37_04784	Shr3 amino acid permease chaperone	25598
A0A2H0ZMX7	B9J08_003577 CA7LBN_000462	Transcription initiation factor TFIID subunit 8	75227
A0A2H0ZMX8	B9J08_003557 B9J08_01415	BAG domain-containing protein	23006
A0A2H0ZMY4	B9J08_003289 CA7LBN_000705	AB hydrolase-1 domain-containing protein	52556
A0A2H0ZMY6	B9J08_003602 B9J08_01460	Pre-rRNA-processing protein IPI3	53429
A0A2H0ZMZ0	B9J08_003611 B9J08_01469	CBS domain-containing protein	57066
A0A2H0ZMZ4	B9J08_003620 CA7LBN_000420	Small-subunit processome Utp12 domain-containing protein	109330
A0A2H0ZMZ6	B9J08_003612 CA7LBN_000427 CJI97_003685	Acyl-CoA desaturase (EC 1.14.19.1)	54704
A0A2H0ZMZ7	B9J08_003280 B9J08_01141	BZIP domain-containing protein	23866
A0A2H0ZN00	B9J08_003621 B9J08_01479	Lysophospholipase (EC 3.1.1.5)	78304
A0A2H0ZN03	B9J08_003630 CA7LBN_000412	Mediator of RNA polymerase II transcription subunit 1 (Mediator complex subunit 1)	64740
A0A2H0ZN04	B9J08_003628 B9J08_01486	Acyl-coenzyme A oxidase	79116
A0A2H0ZN07	B9J08_003290 CA7LBN_000704	glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase)	90353
A0A2H0ZN08	B9J08_003589 CA7LBN_000450	Protein STU1	299436
A0A2H0ZN15	B9J08_003632 B9J08_01490	Pyruvate kinase (EC 2.7.1.40)	55580
A0A2H0ZN23	B9J08_003648 CA7LBN_000396	Nuclear mRNA export factor	157430
A0A2H0ZN30	B9J08_003609 B9J08_01467	Glycine cleavage system P protein (EC 1.4.4.2)	113176
A0A2H0ZN31	B9J08_003339 B9J08_01200	peptide-methionine (S)-S-oxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase)	21033
A0A2H0ZN32	B9J08_003658 CA7LBN_000387 QG37_04881	5-amp-activated protein gamma subunit	38235
A0A2H0ZN41	B9J08_003619 CA7LBN_000421	Mediator of RNA polymerase II transcription subunit 15	128504
A0A2H0ZN44	B9J08_003678 B9J08_01536	Mitochondrial carrier protein	39822
A0A2H0ZN46	MED17 B9J08_003670 CA7LBN_000376	Mediator of RNA polymerase II transcription subunit 17 (Mediator complex subunit 17)	66454
A0A2H0ZN47	B9J08_003349 B9J08_01210	Tryptophan synthase (EC 4.2.1.20)	75344
A0A2H0ZN50	B9J08_003657 B9J08_01515	Uncharacterized protein	39939
A0A2H0ZN51	B9J08_003681 B9J08_01539	NADH-cytochrome b5 reductase (EC 1.6.2.2)	32841
A0A2H0ZN53	B9J08_003629 CA7LBN_000413 CJJ07_002683	Translation initiation factor eIF2B subunit beta (eIF2B GDP-GTP exchange factor subunit beta)	39569
A0A2H0ZN59	B9J08_003688 CA7LBN_000362	ATP-dependent rRNA helicase RRP3 (ATP-dependent rRNA helicase rrp3)	53595
A0A2H0ZN61	B9J08_003676 B9J08_01534	TFIIS N-terminal domain-containing protein	49029
A0A2H0ZN66	B9J08_003340 B9J08_01201	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	84627
A0A2H0ZN68	B9J08_003682 B9J08_01540	ATP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.93) (ATP-dependent NAD(P)HX dehydratase)	37575
A0A2H0ZN70	B9J08_003371 B9J08_01232	Phosphoglycerate mutase (EC 5.4.2.11)	29212
A0A2H0ZN74	B9J08_003687 CA7LBN_000363 QG37_04917	Brix domain-containing protein	46321
A0A2H0ZN76	B9J08_003700 CA7LBN_000352	Raptor N-terminal CASPase-like domain-containing protein	161305
A0A2H0ZN77	B9J08_003711 B9J08_01569	Large ribosomal subunit protein mL67 (Mitochondrial homologous recombination protein 1)	28698
A0A2H0ZN79	B9J08_003659 B9J08_01517	Oligopeptide transporter	76683
A0A2H0ZN80	B9J08_003695 B9J08_01553	40S ribosomal protein S27	8940
A0A2H0ZN81	B9J08_003696 CA7LBN_000356	Uncharacterized protein	83047
A0A2H0ZN83	B9J08_003708 B9J08_01566	glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase)	73363
A0A2H0ZN85	B9J08_003360 B9J08_01221	Uncharacterized protein	31380
A0A2H0ZN87	B9J08_003721 B9J08_01579	DUF1014-domain-containing protein	24825
A0A2H0ZN91	B9J08_003702 B9J08_01560	Cysteine dioxygenase (EC 1.13.11.20)	26151
A0A2H0ZN94	B9J08_003372 CA7LBN_000633	C2H2-type domain-containing protein	50754
A0A2H0ZN95	B9J08_003707 CA7LBN_000347	Peptidase M3A/M3B catalytic domain-containing protein	91082
A0A2H0ZN97	B9J08_003720 CA7LBN_000334	TATA-binding protein-associated factor MOT1	214274
A0A2H0ZNA1	B9J08_003401 B9J08_01262	EF-hand domain-containing protein	251412
A0A2H0ZNA2	B9J08_003716 B9J08_01574	GDT1 family protein	34767
A0A2H0ZNA3	B9J08_003728 B9J08_01586	Gluconokinase (EC 2.7.1.12)	19908
A0A2H0ZNA8	B9J08_003730 B9J08_01588	acetyl-CoA C-acetyltransferase (EC 2.3.1.9)	41435
A0A2H0ZNA9	B9J08_003689 CA7LBN_000361	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	34443
A0A2H0ZNB2	B9J08_003726 CA7LBN_000328	non-specific serine/threonine protein kinase (EC 2.7.11.1)	103394
A0A2H0ZNB3	B9J08_003392 CA7LBN_000614	Sphingoid long-chain base transporter RSB1	69609
A0A2H0ZNB4	B9J08_003738 CA7LBN_000317	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	39626
A0A2H0ZNB5	B9J08_003727 B9J08_01585	RNA helicase (EC 3.6.4.13)	82869
A0A2H0ZNB7	B9J08_003740 CA7LBN_000315	ERCC4 domain-containing protein	125877
A0A2H0ZNC3	B9J08_003748 CA7LBN_000309	RNA helicase (EC 3.6.4.13)	61114
A0A2H0ZNC4	B9J08_003736 CA7LBN_000319	Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23)	55125
A0A2H0ZNC5	B9J08_003737 B9J08_01595	Fatty acid hydroxylase domain-containing protein	42421
A0A2H0ZNC6	B9J08_003745 CA7LBN_000311	Elongator complex protein 4	45272
A0A2H0ZNC7	B9J08_003750 B9J08_01608	Mitochondrial carrier protein	34624
A0A2H0ZNC8	B9J08_003761 B9J08_01619	DNA topoisomerase (EC 5.6.2.1)	72382
A0A2H0ZNC9	B9J08_003742 CA7LBN_000313	Methylenetetrahydrofolate reductase	71808
A0A2H0ZND0	B9J08_003412 B9J08_01273	Transcription initiation factor TFIID subunit 12	61900
A0A2H0ZND4	B9J08_003747 B9J08_01605	ATP synthase subunit g, mitochondrial	13633
A0A2H0ZNE2	B9J08_003719 CA7LBN_000335	Mitochondrial carrier protein RIM2	40911
A0A2H0ZNE3	B9J08_003765 CA7LBN_000295	Phosphatidylinositol 3-kinase VPS34 (EC 2.7.1.137)	116616
A0A2H0ZNE7	B9J08_003443 B9J08_01302	Autophagy-related protein 33	26390
A0A2H0ZNF7	B9J08_003453 B9J08_01312	Protein kinase domain-containing protein	50145
A0A2H0ZNF9	B9J08_003793 B9J08_01651	Carboxypeptidase (EC 3.4.16.-)	61261
A0A2H0ZNG0	MED16 B9J08_003790 CA7LBN_000273	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16)	109807
A0A2H0ZNG1	B9J08_003787 B9J08_01645	Proteasome subunit beta	22634
A0A2H0ZNG2	B9J08_003779 B9J08_01637	26S proteasome complex subunit SEM1	7840
A0A2H0ZNG8	B9J08_003803 B9J08_01661	Pre-mRNA-splicing factor CWC22	61830
A0A2H0ZNG9	B9J08_003784 B9J08_01642	DEXH box helicase	234763
A0A2H0ZNH0	B9J08_003800 CA7LBN_000263	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	150312
A0A2H0ZNH3	B9J08_003454 CA7LBN_000560	Ada DNA repair metal-binding domain-containing protein	51369
A0A2H0ZNH8	B9J08_003813 CA7LBN_000252	Pre-mRNA-splicing factor PRP46 (Pre-mRNA-processing protein 46)	43609
A0A2H0ZNI0	B9J08_003788 CA7LBN_000275	Guanine-nucleotide exchange factor YEL1	110068
A0A2H0ZNI1	B9J08_003807 CA7LBN_000257	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	61398
A0A2H0ZNI2	B9J08_003759 B9J08_01617	Protein ARV	32580
A0A2H0ZNI5	B9J08_003799 B9J08_01657	Exo-beta-1,3-glucanase	37667
A0A2H0ZNI6	B9J08_003486 CA7LBN_000535 CJJ07_001718	Lysophospholipase (EC 3.1.1.5)	69703
A0A2H0ZNJ0	CLP1 B9J08_003817 B9J08_01675	Polynucleotide 5'-hydroxyl-kinase GRC3 (Polynucleotide 5'-hydroxyl-kinase grc3)	54190
A0A2H0ZNJ1	B9J08_003798 B9J08_01656	DNA-binding protein RAP1	66962
A0A2H0ZNJ2	B9J08_003771 B9J08_01629	T-complex protein 1, zeta subunit	61431
A0A2H0ZNJ7	B9J08_003822 B9J08_01680	non-specific serine/threonine protein kinase (EC 2.7.11.1)	74973
A0A2H0ZNK1	MEF2 B9J08_003834 B9J08_01692	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)	93418
A0A2H0ZNK8	B9J08_003838 CA7LBN_000230 CJI97_003911 CJJ07_002648	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	44049
A0A2H0ZNL1	B9J08_003844 CA7LBN_000224 CJI97_003917	Methyltransferase type 11 domain-containing protein	28440
A0A2H0ZNL5	B9J08_003518 B9J08_01377	Sodium/hydrogen antiporter	97394
A0A2H0ZNL8	B9J08_003848 CA7LBN_000221	PX domain-containing protein	69979
A0A2H0ZNL9	B9J08_003828 B9J08_01686	Kinesin-like protein	71685
A0A2H0ZNM0	SEY1 B9J08_003835 CA7LBN_000233	GB1/RHD3-type G domain-containing protein	97759
A0A2H0ZNM3	B9J08_003854 B9J08_01712	ENTH domain-containing protein	54639
A0A2H0ZNM4	B9J08_003840 CA7LBN_000228 CJI97_003913	Chorismate mutase (EC 5.4.99.5)	31535
A0A2H0ZNM5	B9J08_003529 B9J08_01388	Potassium channel domain-containing protein	53468
A0A2H0ZNM6	B9J08_003861 CA7LBN_000213	Transcription elongation factor SPT5	107987
A0A2H0ZNM9	B9J08_003858 B9J08_01716	Mediator of RNA polymerase II transcription subunit 13 (Mediator complex subunit 13)	175625
A0A2H0ZNN1	B9J08_003864 B9J08_01722	CMP/dCMP-type deaminase domain-containing protein	34331
A0A2H0ZNN3	B9J08_003811 B9J08_01669	UBC core domain-containing protein	20998
A0A2H0ZNN4	B9J08_003850 CA7LBN_000219 CJI97_003923	Membrane protein PTM1	65236
A0A2H0ZNN6	B9J08_003871 CA7LBN_000204	MATE efflux family protein	57121
A0A2H0ZNP0	B9J08_003855 B9J08_01713	BRCT domain-containing protein	94531
A0A2H0ZNP2	B9J08_003821 B9J08_01679	Sof1-like protein domain-containing protein	52711
A0A2H0ZNP6	B9J08_003881 B9J08_01739	Amino-acid acetyltransferase, mitochondrial (EC 2.3.1.1) (Glutamate N-acetyltransferase) (N-acetylglutamate synthase)	60494
A0A2H0ZNP8	B9J08_003859 B9J08_01717	Dynein light chain	10654
A0A2H0ZNQ1	B9J08_003884 B9J08_01742	Phospholipid/glycerol acyltransferase domain-containing protein	92156
A0A2H0ZNQ4	B9J08_003561 CA7LBN_000474 CJI97_003634	Glycerophosphocholine acyltransferase 1	53646
A0A2H0ZNQ7	B9J08_003883 CA7LBN_000193 CJI97_003955	Protein BTN	46999
A0A2H0ZNR0	B9J08_003573 B9J08_01431	Phosphoglucomutase	70496
A0A2H0ZNR2	B9J08_003552 CA7LBN_000481 QG37_08283	FAD-binding FR-type domain-containing protein	122715
A0A2H0ZNR3	B9J08_003880 B9J08_01738	DNA replication complex GINS protein PSF2	19481
A0A2H0ZNR5	B9J08_003879 CA7LBN_000197	Chitin synthase (EC 2.4.1.16)	114660
A0A2H0ZNR8	B9J08_003583 B9J08_01441	Rab-GAP TBC domain-containing protein	75640
A0A2H0ZNS3	B9J08_003852 B9J08_01710	Mannan endo-1,6-alpha-mannosidase (EC 3.2.1.101)	51234
A0A2H0ZNT1	B9J08_003862 B9J08_01720	General transcription and DNA repair factor IIH	55345
A0A2H0ZNT2	B9J08_003911 B9J08_01769	Peptidase A1 domain-containing protein	58581
A0A2H0ZNT5	B9J08_003900 B9J08_01758	separase (EC 3.4.22.49)	170000
A0A2H0ZNT7	B9J08_003918 B9J08_01776	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	48711
A0A2H0ZNT9	B9J08_003899 CA7LBN_000047	MYND-type domain-containing protein	96827
A0A2H0ZNU0	B9J08_003921 CA7LBN_000067	Major facilitator superfamily (MFS) profile domain-containing protein	75393
A0A2H0ZNU3	B9J08_003924	Ras-GAP domain-containing protein	201247
A0A2H0ZNU4	B9J08_003910 CA7LBN_000057 CJI97_004111 QG37_00093	Cell wall mannoprotein PIR1-like C-terminal domain-containing protein	40264
A0A2H0ZNU6	B9J08_003923 B9J08_01781	Exonuclease domain-containing protein	25251
A0A2H0ZNU7	B9J08_003613 B9J08_01471	Sorting nexin-3	19082
A0A2H0ZNV0	B9J08_003928 CA7LBN_000071	Rhomboid-type serine protease (EC 3.4.21.105)	69513
A0A2H0ZNV1	B9J08_003594 CA7LBN_000445 CJI97_003667	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	75721
A0A2H0ZNV2	B9J08_003882 B9J08_01740	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	39872
A0A2H0ZNV3	B9J08_003934 B9J08_01791	Alanyl-transfer RNA synthetases family profile domain-containing protein	49042
A0A2H0ZNV5	B9J08_003915 B9J08_01773	Uncharacterized protein	110783
A0A2H0ZNV9	B9J08_003938 B9J08_01795	Centromere protein S	11655
A0A2H0ZNW0	B9J08_003941 CA7LBN_000084 CJI97_004081	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (EC 1.1.1.302) (2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one reductase) (2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate synthase)	29145
A0A2H0ZNW3	B9J08_003604 CA7LBN_000435	non-specific serine/threonine protein kinase (EC 2.7.11.1)	88567
A0A2H0ZNW6	B9J08_003633	Peroxisomal ATPase PEX6 (Peroxin-6)	113073
A0A2H0ZNW8	B9J08_003948 CA7LBN_000091	Association with the SNF1 complex (ASC) domain-containing protein	67032
A0A2H0ZNW9	B9J08_003892 CA7LBN_000040	Origin recognition complex subunit 4	72956
A0A2H0ZNX0	B9J08_003951 CA7LBN_000094 CJI97_004071	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21)	61253
A0A2H0ZNX5	B9J08_003935 B9J08_01792	Small ribosomal subunit protein uS9m (37S ribosomal protein S9, mitochondrial)	36321
A0A2H0ZNY0	B9J08_003624 B9J08_01482	DOCKER domain-containing protein	213965
A0A2H0ZNY4	B9J08_003950 B9J08_01807	TEA domain-containing protein	60521
A0A2H0ZNY8	B9J08_003971 CA7LBN_000112	Calcineurin-like phosphoesterase domain-containing protein	59200
A0A2H0ZNZ2	B9J08_003959 CA7LBN_000102	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	32536
A0A2H0ZNZ3	B9J08_003912 B9J08_01770	Peptidase A1 domain-containing protein	57334
A0A2H0ZNZ5	B9J08_003955 CA7LBN_000098	C2H2-type domain-containing protein	48946
A0A2H0ZNZ7	B9J08_003960 CA7LBN_000103 CJI97_004062	GIT Spa2 homology (SHD) domain-containing protein	142495
A0A2H0ZNZ8	B9J08_003663 B9J08_01521	Uncharacterized protein	89218
A0A2H0ZP00	B9J08_003985 CA7LBN_000124 CJI97_004038 CJJ07_003162	C2H2-type domain-containing protein	44806
A0A2H0ZP03	B9J08_003969 B9J08_01826	DASH complex subunit DAD1 (Outer kinetochore protein DAD1)	9768
A0A2H0ZP04	B9J08_003922 B9J08_01780	Sin1 middle CRIM domain-containing protein	100253
A0A2H0ZP06	B9J08_003989 B9J08_01846	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	58094
A0A2H0ZP12	B9J08_003995 B9J08_01852	Nitrogen permease regulator 2	68733
A0A2H0ZP13	B9J08_003975 B9J08_01832	Small ribosomal subunit protein uS7 domain-containing protein	30176
A0A2H0ZP15	B9J08_003932 CA7LBN_000076 CJI97_004090	Alkyl transferase (EC 2.5.1.-)	34844
A0A2H0ZP17	B9J08_004003 CA7LBN_000139	thioredoxin-dependent peroxiredoxin (EC 1.11.1.24) (Thioredoxin peroxidase)	27230
A0A2H0ZP18	B9J08_003981 CA7LBN_000120	Multidrug resistance protein	60945
A0A2H0ZP20	B9J08_004000 CA7LBN_000136	IPT/TIG domain-containing protein	124057
A0A2H0ZP21	B9J08_003664 CA7LBN_000382	DNA polymerase V	125593
A0A2H0ZP25	B9J08_003990 B9J08_01847	BED-type domain-containing protein	124805
A0A2H0ZP26	B9J08_003991 B9J08_01848	Heat shock protein 60, mitochondrial	60220
A0A2H0ZP29	B9J08_004010 CA7LBN_000143	Lysophospholipase (EC 3.1.1.5)	69130
A0A2H0ZP32	B9J08_003674 B9J08_01532	Mitochondrial inner membrane protease subunit (EC 3.4.21.-)	21672
A0A2H0ZP37	B9J08_004001 CA7LBN_000137 CJI97_004022 CJJ07_002023	RRM domain-containing protein	30716
A0A2H0ZP43	B9J08_003684 B9J08_01542	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	40768
A0A2H0ZP45	B9J08_004011 CA7LBN_000144	PNPLA domain-containing protein	103698
A0A2H0ZP49	B9J08_004012 B9J08_01869	Zinc/iron permease	30967
A0A2H0ZP50	B9J08_003713 B9J08_01571	tRNA 4-demethylwyosine synthase (AdoMet-dependent) (EC 4.1.3.44)	85639
A0A2H0ZP54	B9J08_003972 B9J08_01829	Uncharacterized protein	47744
A0A2H0ZP56	B9J08_004040 CA7LBN_000168 CJI97_003984 QG37_07810	Histidinol and sodium permease	64412
A0A2H0ZP57	B9J08_004046 CA7LBN_000172 CJI97_003978	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-)	110944
A0A2H0ZP58	B9J08_004022 B9J08_01879	Pre-mRNA-splicing factor CWC21	20487
A0A2H0ZP59	B9J08_004043 B9J08_01900	Protein DOA1	83604
A0A2H0ZP64	B9J08_004045 CA7LBN_000171 CJI97_003979 CJJ07_001850	Multifunctional tryptophan biosynthesis protein (EC 4.1.1.48) (EC 4.1.3.27)	56277
A0A2H0ZP66	B9J08_004050 B9J08_01907	Golgi apparatus membrane protein TVP18 (Golgi apparatus membrane protein tvp18)	19158
A0A2H0ZP73	B9J08_003993 B9J08_01850	Sugar phosphate phosphatase (EC 3.1.3.-)	51494
A0A2H0ZP82	B9J08_003743 B9J08_01601	Autophagy-related protein 27	29321
A0A2H0ZP87	B9J08_004077 B9J08_01934	Sm domain-containing protein	16927
A0A2H0ZP88	B9J08_004071 CA7LBN_000031	Uncharacterized protein	48427
A0A2H0ZP95	B9J08_004061 B9J08_01918	Zn(2)-C6 fungal-type domain-containing protein	103561
A0A2H0ZP97	B9J08_003734 CA7LBN_000321 QG37_00930	Amino acid permease/ SLC12A domain-containing protein	62179
A0A2H0ZP98	B9J08_004081 CA7LBN_000023	DNA-directed RNA polymerase III subunit	24666
A0A2H0ZPA2	B9J08_003763 CA7LBN_000297	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	37946
A0A2H0ZPA5	B9J08_004072 CA7LBN_000030 CJI97_004140 QG37_00049	Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)	39321
A0A2H0ZPA9	B9J08_004094 CA7LBN_000009	RNA helicase (EC 3.6.4.13)	122213
A0A2H0ZPB9	B9J08_004088 CA7LBN_000016	Uncharacterized protein	37492
A0A2H0ZPC2	B9J08_003785 B9J08_01643	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	44330
A0A2H0ZPC3	B9J08_004044 B9J08_01901	Replication factor A protein 3	11388
A0A2H0ZPC6	B9J08_001959 B9J08_03032	histidine kinase (EC 2.7.13.3)	119341
A0A2H0ZPC7	B9J08_001960 CA7LBN_003252 CJI97_002145	DNA polymerase (EC 2.7.7.7)	123338
A0A2H0ZPD1	B9J08_004092 CA7LBN_000011	Nucleoporin Nup54 alpha-helical domain-containing protein	62343
A0A2H0ZPD2	B9J08_001964 B9J08_03037	Mitochondrial glycine transporter (Solute carrier family 25 member 38 homolog)	34645
A0A2H0ZPD4	B9J08_003795 CA7LBN_000268	ATP-dependent RNA helicase DOB1	120608
A0A2H0ZPE3	B9J08_003776 B9J08_01634	Zinc transporter	70009
A0A2H0ZPG0	B9J08_001955 B9J08_03028	Metacaspase-1	47768
A0A2H0ZPJ0	B9J08_003806 B9J08_01664	Phosducin thioredoxin-like domain-containing protein	29562
A0A2H0ZPJ2	B9J08_003836 CA7LBN_000232	Phosphotransferase (EC 2.7.1.-)	55954
A0A2H0ZPL1	B9J08_002059 CA7LBN_003168 CJI97_002250 CJJ07_000173	Deacetylase sirtuin-type domain-containing protein	53332
A0A2H0ZPM2	B9J08_003826 B9J08_01684	TRUD domain-containing protein	81343
A0A2H0ZPM3	B9J08_003856 B9J08_01714	Cyclin N-terminal domain-containing protein	52927
A0A2H0ZPN3	B9J08_002050 B9J08_03123	EKC/KEOPS complex subunit CGI121 (EKC/KEOPS complex subunit cgi121)	21510
A0A2H0ZPN8	B9J08_003837 CA7LBN_000231	Glucosamine-6-phosphate isomerase (EC 3.5.99.6) (Glucosamine-6-phosphate isomerase)	27792
A0A2H0ZPN9	B9J08_003866 CA7LBN_000208 QG37_00723	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	80140
A0A2H0ZPP2	B9J08_002065 B9J08_03138	Major facilitator superfamily (MFS) profile domain-containing protein	63000
A0A2H0ZPQ1	B9J08_002070 B9J08_03143	diphosphoinositol-polyphosphate diphosphatase (EC 3.6.1.52)	32619
A0A2H0ZPQ4	B9J08_003847 CA7LBN_000222 CJI97_003920	Alpha-1,2-mannosyltransferase	78927
A0A2H0ZPR3	B9J08_002116 CA7LBN_003117 CJI97_002307	asparagine--tRNA ligase (EC 6.1.1.22) (Asparaginyl-tRNA synthetase)	62015
A0A2H0ZPR5	B9J08_002113 CA7LBN_003120 CJI97_002304	asparagine--tRNA ligase (EC 6.1.1.22)	56181
A0A2H0ZPR8	B9J08_002095 CA7LBN_003134 CJI97_002286	tRNA wybutosine-synthesizing protein 2 (tRNA-yW-synthesizing protein 2) (tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase)	46831
A0A2H0ZPR9	B9J08_002090 CA7LBN_003139 CJI97_002281	Golgi apyrase	80760
A0A2H0ZPS4	B9J08_002128 CA7LBN_003108 CJI97_002319	Transcription factor BYE1	76119
A0A2H0ZPT3	B9J08_002025 CA7LBN_003196 CJI97_002216	Uncharacterized protein	68244
A0A2H0ZPT7	B9J08_002110 B9J08_03183	Major facilitator superfamily (MFS) profile domain-containing protein	76102
