Gene Names	Accession	Entry	Protein names	Mass
CXQ85_000922	OG6_115946	A0A2V1AKR5	Defect at low temperature protein 1	53032
CXQ85_000923	OG6_143644	A0A2V1ANY5	Uncharacterized protein	30070
CXQ85_000924	OG6_152930	A0A2V1ALQ8	Zn(2)-C6 fungal-type domain-containing protein	79919
CXQ85_000925	OG6_100781	A0A2V1AN49	60S acidic ribosomal protein P0	33111
CXQ85_000926	OG6r20_107986	A0A2V1ALU9	Uncharacterized protein	55945
CXQ85_000927	OG6_101089	A0A2V1ALK3	Ribosomal protein S16	15400
CXQ85_000928	OG6_103654	A0A2V1AM76	Ribosomal RNA-processing protein 12-like conserved domain-containing protein	133961
CXQ85_000929	OG6_103824	A0A2V1AK20	Extradiol ring-cleavage dioxygenase class III enzyme subunit B domain-containing protein	39763
CXQ85_000930	OG6r20_110725	A0A2V1ALE1	Uncharacterized protein	123672
CXQ85_000931	OG6_106650	A0A2V1AL85	BTB domain-containing protein	70778
CXQ85_000932	OG6_104575	A0A2V1AKS3	M7GpppX diphosphatase	34645
CXQ85_000933	OG6_102676	A0A2V1ANZ2	ATP-dependent RNA helicase (EC 3.6.4.13)	84974
CXQ85_000934	OG6_102756	A0A2V1ALR7	DNA-directed RNA polymerase III subunit RPC5	28855
CXQ85_000935	OG6_193297	A0A2V1AN59	Mating factor alpha precursor N-terminal domain-containing protein	22854
CXQ85_000937	OG6_153334	A0A2V1ALV8	Uncharacterized protein	16640
CXQ85_000938	OG6_102772	A0A2V1ALL2	Exonuclease domain-containing protein	127925
CXQ85_000939	OG6r20_101793	A0A2V1AM86	TORC1 subunit TCO89	83176
CXQ85_000940	OG6_101322	A0A2V1AK30	Multifunctional fusion protein [Includes: Ribosomal protein; 60S ribosomal protein L36]	19196
CXQ85_000941	OG6_103501	A0A2V1ALE8	Ribosomal protein L28	28244
CXQ85_000942	OG6_100157	A0A2V1AL94	Serine/threonine-protein kinase SCH9	81865
CXQ85_000943	OG6r20_101646	A0A2V1AKT1	Uncharacterized protein	44072
CXQ85_000944	OG6_102855	A0A2V1AP00	GPI ethanolamine phosphate transferase 3	113971
CXQ85_000945	OG6_106702	A0A2V1ALS5	Glutamine amidotransferase type-2 domain-containing protein	39747
CXQ85_000946	OG6_100938	A0A2V1AN69	SIT4 phosphatase-associated protein	105826
CXQ85_000947	OG6_101040	A0A2V1ALW8	Large ribosomal subunit protein bL21m	17558
CXQ85_000948	OG6_100581	A0A2V1ALL9	mitogen-activated protein kinase kinase kinase (EC 2.7.11.25)	167043
CXQ85_000949	OG6_500235	A0A2V1AM96	Sfi1 spindle body domain-containing protein	147935
CXQ85_000950	OG6_104021	A0A2V1AK40	Mannosyltransferase (EC 2.4.1.-)	70450
CXQ85_000951	OG6_100509	A0A2V1ALF9	CobW/HypB/UreG nucleotide-binding domain-containing protein	45298
CXQ85_000952	OG6_113593	A0A2V1ALB5	Mitochondrial import inner membrane translocase subunit TIM54	57178
CXQ85_000953	OG6_100455	A0A2V1AKU1	Glutamate dehydrogenase	48969
CXQ85_000954	OG6_103911	A0A2V1AP09	SP-RING-type domain-containing protein	32159
CXQ85_000955	OG6_100651	A0A2V1ALT5	Uncharacterized protein	82824
CXQ85_000956	OG6_102764	A0A2V1AN79	YbgI/family dinuclear metal center protein	30573
CXQ85_000959	OG6_108411	A0A2V1ALX8	Major facilitator superfamily (MFS) profile domain-containing protein	54408
CXQ85_000960	OG6_111250	A0A2V1ALM8	Rho-GTPase-activating protein LRG1	160734
CXQ85_000961	OG6_105076	A0A2V1AMA6	GPI-GlcNAc transferase complex PIG-H component conserved domain-containing protein	25791
CXQ85_000962	OG6_105326	A0A2V1AK50	Myb-like domain-containing protein	69192
CXQ85_000963	OG6_103591	A0A2V1ALG8	Uncharacterized protein	42492
CXQ85_000964	OG6_100220	A0A2V1ALC2	Histone deacetylase (EC 3.5.1.98)	92631
CXQ85_000965	OG6_101386	A0A2V1AKU9	non-specific serine/threonine protein kinase (EC 2.7.11.1)	83701
CXQ85_000966	OG6_102591	A0A2V1AP19	SAM-dependent MTase RsmB/NOP-type domain-containing protein	51241
CXQ85_000967	OG6_100541	A0A2V1ALU3	Homoisocitrate dehydrogenase, mitochondrial	40350
CXQ85_000968	OG6r20_309488	A0A2V1AN89	V-SNARE coiled-coil homology domain-containing protein	21099
CXQ85_000969	OG6r20_169541	A0A2V1ALY7	Arrestin-like N-terminal domain-containing protein	63010
CXQ85_000970	OG6_110303	A0A2V1ALN7	Uncharacterized protein	136272
CXQ85_000971	OG6_100642	A0A2V1AMB7	GrpE protein homolog, mitochondrial	26554
CXQ85_000972	OG6_101137	A0A2V1AK56	AB hydrolase-1 domain-containing protein	57225
CXQ85_000973	OG6_100144	A0A2V1ALH9	STAS domain-containing protein	82172
CXQ85_000974	OG6_108985	A0A2V1ALD3	Oxidoreductase-like domain-containing protein	25363
CXQ85_000975	OG6_100011	A0A2V1AKV9	Reverse transcriptase domain-containing protein	275057
CXQ85_000977	OG6_101212	A0A2V1AP26	malate dehydrogenase (EC 1.1.1.37)	34473
CXQ85_000978	OG6_117256	A0A2V1ALV2	C2H2-type domain-containing protein	72532
CXQ85_000979	OG6_100337	A0A2V1ANA0	Aminotransferase class I/classII large domain-containing protein	45341
CXQ85_000980	OG6r20_101509	A0A2V1ALZ7	Uncharacterized protein	56763
CXQ85_000981	OG6_105071	A0A2V1ALP7	FCP1 homology domain-containing protein	42751
CXQ85_000982	OG6_101709	A0A2V1AMC6	RING-type domain-containing protein	81400
CXQ85_000983	OG6_102246	A0A2V1AK65	SURP motif domain-containing protein	47491
CXQ85_000984	OG6_100737	A0A2V1ALI9	40S ribosomal protein S6	66830
CXQ85_000985	OG6r20_115406	A0A2V1ALD8	Protein transport protein sec16	256416
CXQ85_000986	OG6_100425	A0A2V1AKX1	Polyadenylate-binding protein (PABP)	68704
CXQ85_000987	OG6_100616	A0A2V1AP37	Trehalose-phosphatase	146720
CXQ85_000988	OG6_500046	A0A2V1ALW2	Arrestin C-terminal-like domain-containing protein	70567
CXQ85_000989	OG6_106907	A0A2V1ANA8	Translocation protein SEC62	35571
CXQ85_000990	OG6_103112	A0A2V1AM05	Autophagy-related protein 21	54825
CXQ85_000991	OG6_102025	A0A2V1ALQ7	3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4)	52451
CXQ85_000992	OG6_102754	A0A2V1AMD6	Actin-related protein 4	50799
CXQ85_000993	OG6_137720	A0A2V1AK74	FAD-binding FR-type domain-containing protein	76565
CXQ85_000994	OG6r20_309518	A0A2V1ALK1	Uncharacterized protein	49465
CXQ85_000995	OG6_102579	A0A2V1ALF1	PPPDE domain-containing protein	78279
CXQ85_000996	OG6_222561	A0A2V1AKX9	DNA/RNA-binding domain-containing protein	103394
CXQ85_000997	OG6_101167	A0A2V1AP45	Sphingolipid delta(4)-desaturase (EC 1.14.19.17)	42670
CXQ85_000998	OG6_100351	A0A2V1ALW9	histidine--tRNA ligase (EC 6.1.1.21)	57735
CXQ85_000999	OG6_104344	A0A2V1ANB7	Indoleamine 2,3-dioxygenase (EC 1.13.11.52)	50801
CXQ85_001000	OG6_101949	A0A2V1AM10	Uncharacterized protein	44872
CXQ85_001001	OG6_109735	A0A2V1ALR6	BAR domain-containing protein	50312
CXQ85_001002	OG6r20_110724	A0A2V1AME5	Zn(2)-C6 fungal-type domain-containing protein	35185
CXQ85_001003	OG6_100593	A0A2V1AK84	AB hydrolase-1 domain-containing protein	35163
CXQ85_001004	OG6_106185	A0A2V1ALL3	Zn(2)-C6 fungal-type domain-containing protein	57373
CXQ85_001005	OG6_479432	A0A2V1ALG0	Uncharacterized protein	17761
CXQ85_001006	OG6_101689	A0A2V1AKY8	Major facilitator superfamily (MFS) profile domain-containing protein	64038
CXQ85_001007	OG6_101689	A0A2V1AP55	Major facilitator superfamily (MFS) profile domain-containing protein	66363
CXQ85_001008	OG6_107403	A0A2V1ALY1	Mid2 domain-containing protein	34392
CXQ85_001009	OG6r20_102022	A0A2V1ANC6	Uncharacterized protein	65422
CXQ85_001010	OG6_100666	A0A2V1AM24	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	54213
CXQ85_001011	OG6_122175	A0A2V1ALS6	DASH complex subunit DAD3 (Outer kinetochore protein DAD3)	12425
CXQ85_001012	OG6_500616	A0A2V1AMF4	Uncharacterized protein	27711
CXQ85_001013	OG6_101628	A0A2V1AK94	Actin-related protein 2/3 complex subunit	41628
CXQ85_001014	OG6_102776	A0A2V1ALM3	Cation efflux protein cytoplasmic domain-containing protein	63694
CXQ85_001015	OG6_186829	A0A2V1ALG9	Zn(2)-C6 fungal-type domain-containing protein	82326
CXQ85_001016	OG6r20_101236	A0A2V1AKZ7	Mitochondrial import inner membrane translocase subunit Tim21	39852
CXQ85_001017	OG6r20_140408	A0A2V1AP63	Uncharacterized protein	31147
CXQ85_001018	OG6_100716	A0A2V1ALZ1	Glucose-6-phosphate isomerase (EC 5.3.1.9)	61271
CXQ85_001019	OG6_500649	A0A2V1AND6	DUF1892 domain-containing protein	14552
CXQ85_001020	OG6_102485	A0A2V1AM33	Actin-related protein 2/3 complex subunit 5	17487
CXQ85_001021	OG6_100282	A0A2V1ALT6	Kinesin motor domain-containing protein	91414
CXQ85_001022	OG6_100072	A0A2V1AMG3	NADP-dependent oxidoreductase domain-containing protein	35801
CXQ85_001023	OG6_104988	A0A2V1AKA3	trimethyllysine dioxygenase (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase)	45765
CXQ85_001024	OG6_103152	A0A2V1ALN1	Rab-GAP TBC domain-containing protein	68984
CXQ85_001025	OG6_114268	A0A2V1ALH8	Uncharacterized protein	69169
CXQ85_001026	OG6_100304	A0A2V1AL06	Nucleoside diphosphate kinase (EC 2.7.4.6)	17084
CXQ85_001027	OG6_105473	A0A2V1AP67	ABC transporter domain-containing protein	36576
CXQ85_001028	OG6_103433	A0A2V1AM04	MIF4G domain-containing protein	110483
CXQ85_001029	OG6_102920	A0A2V1ANE5	Hcy-binding domain-containing protein	36276
CXQ85_001030	OG6_118311	A0A2V1AM41	Protein YTP1-like C-terminal domain-containing protein	63917
CXQ85_001031	OG6_100850	A0A2V1ALU7	Serine/threonine-protein kinase CBK1 (EC 2.7.11.1)	86608
CXQ85_001032	OG6_100788	A0A2V1AMH2	60S ribosomal protein L44	14202
CXQ85_001033	OG6r20_105279	A0A2V1AKB3	Flo11 domain-containing protein	23470
CXQ85_001034	OG6r20_103998	A0A2V1ALP1	BED-type domain-containing protein	46265
CXQ85_001035	OG6r20_101940	A0A2V1ALI7	BHLH domain-containing protein	30410
CXQ85_001036	OG6_104807	A0A2V1AL20	Nudix hydrolase domain-containing protein	32736
CXQ85_001037	OG6r20_102013	A0A2V1AP77	Uncharacterized protein	34623
CXQ85_001038	OG6_100318	A0A2V1AM13	Peptide transporter PTR2	65507
CXQ85_001039	OG6r20_119442	A0A2V1ANF3	Uncharacterized protein	81811
CXQ85_001040	OG6_107192	A0A2V1AM51	Serine protease	57260
CXQ85_001043	OG6_101610	A0A2V1ALV7	Cation/H+ exchanger transmembrane domain-containing protein	83998
CXQ85_001044	OG6_100282	A0A2V1AMI0	Uncharacterized protein	46641
CXQ85_001045	OG6_105611	A0A2V1AKC3	Thioester reductase (TE) domain-containing protein	29713
CXQ85_001046	OG6_100158	A0A2V1ALQ1	Calcium-transporting ATPase (EC 7.2.2.10)	100974
CXQ85_001047	OG6_100577	A0A2V1ALJ7	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase)	40064
CXQ85_001048	OG6_103714	A0A2V1AL28	Importin N-terminal domain-containing protein	114959
CXQ85_001049	OG6_118131	A0A2V1AP87	Uncharacterized protein	10520
CXQ85_001050	OG6_119800	A0A2V1AM21	PH domain-containing protein	121834
CXQ85_001051	OG6_500503	A0A2V1ANG2	RING-type domain-containing protein	67447
CXQ85_001052	OG6_116978	A0A2V1AM58	Maintenance of telomere capping protein 1	49828
CXQ85_001053	OG6r20_101366	A0A2V1ALW5	Uncharacterized protein	26284
CXQ85_001054	OG6r20_309486	A0A2V1AMJ1	Uncharacterized protein	27401
CXQ85_001055	OG6r20_309456	A0A2V1AKD3	Uncharacterized protein	25349
CXQ85_001056	OG6_103694	A0A2V1ALR2	CN hydrolase domain-containing protein	37013
CXQ85_001057	OG6_100725	A0A2V1ALK5	Protein-serine/threonine kinase (EC 2.7.11.-)	56513
CXQ85_001058	OG6_105516	A0A2V1AL38	Peroxisomal membrane protein PEX13 (Peroxin-13)	45843
CXQ85_001059	OG6_191099	A0A2V1AP95	Uncharacterized protein	20043
CXQ85_001060	OG6_102044	A0A2V1AM31	FAD/NAD(P)-binding domain-containing protein	38924
CXQ85_001062	OG6_113601	A0A2V1ANH2	histone acetyltransferase (EC 2.3.1.48)	31403
CXQ85_001063	OG6_100069	A0A2V1AM68	Reverse transcriptase Ty1/copia-type domain-containing protein	52924
CXQ85_001064	OG6_103247	A0A2V1ALX5	Amino acid permease/ SLC12A domain-containing protein	59767
CXQ85_001065	OG6_108615	A0A2V1AMK3	Pyridoxamine 5'-phosphate oxidase Alr4036 family FMN-binding domain-containing protein	34715
CXQ85_001066	OG6_112353	A0A2V1AKE3	Histone H1	26153
CXQ85_001067	OG6_102548	A0A2V1ALS1	Dihydrofolate reductase (EC 1.5.1.3)	23393
CXQ85_001068	OG6_120864	A0A2V1ALL4	Tyrosine specific protein phosphatases domain-containing protein	89920
CXQ85_001069	OG6_107459	A0A2V1AL44	Altered inheritance of mitochondria protein 41	19244
CXQ85_001070	OG6_123100	A0A2V1APA1	YEATS domain-containing protein	65419
CXQ85_001071	OG6_101247	A0A2V1AM39	Uncharacterized protein	42169
CXQ85_001072	OG6_133447	A0A2V1ANI1	Uncharacterized protein	77730
CXQ85_001073	OG6_103520	A0A2V1AM77	4-aminobutyrate aminotransferase (EC 2.6.1.19) (GABA aminotransferase) (Gamma-amino-N-butyrate transaminase)	52077
CXQ85_001074	OG6_100703	A0A2V1ALY5	Mitochondrial thiamine pyrophosphate carrier 1	43604
CXQ85_001075	OG6_101960	A0A2V1AML6	Transcriptional regulatory protein	29969
CXQ85_001076	OG6_102324	A0A2V1AKF1	V-type proton ATPase subunit F	13689
CXQ85_001077	OG6_112515	A0A2V1ALT1	BRCT domain-containing protein	58242
CXQ85_001078	OG6_142300	A0A2V1ALM2	Transcriptional regulatory protein DEP1	65514
CXQ85_001079	OG6_103046	A0A2V1AL53	Nucleolar protein 12	51793
CXQ85_001080	OG6_105635	A0A2V1APB2	Cysteine proteinase 1, mitochondrial (EC 3.4.22.40)	56866
CXQ85_001081	OG6_102876	A0A2V1AM49	Conserved oligomeric Golgi complex subunit 4 (Component of oligomeric Golgi complex 4)	96275
CXQ85_001082	OG6_103251	A0A2V1ANJ2	mRNA 3'-end-processing protein	25143
CXQ85_001083	OG6_104311	A0A2V1AM87	Fumarate reductase (EC 1.3.1.6)	50635
CXQ85_001084	OG6_115039	A0A2V1ALZ4	Spo7-like protein	47533
CXQ85_001085	OG6_103051	A0A2V1AMM6	GPI-anchored wall transfer protein (EC 2.3.-.-)	53428
CXQ85_001086	OG6_112328	A0A2V1AKG0	Oxysterol-binding protein	47077
CXQ85_001087	OG6_100954	A0A2V1ALU1	60S ribosomal protein L33-A	12184
CXQ85_001088	OG6_111491	A0A2V1ALN2	GRIP domain-containing protein	49049
CXQ85_001089	OG6_101059	A0A2V1AL63	Replication factor C subunit 1	103179
CXQ85_001090	OG6_114868	A0A2V1APC0	mitogen-activated protein kinase kinase (EC 2.7.12.2)	50904
CXQ85_001091	OG6_112802	A0A2V1AM59	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1	12984
CXQ85_001092	OG6_103655	A0A2V1ANJ8	Ribosome biogenesis protein NOP53	46829
CXQ85_001093	OG6r20_102248	A0A2V1AM97	Proteasome assembly chaperone 3	11764
CXQ85_001094	OG6r20_102793	A0A2V1AM03	RRM domain-containing protein	74492
CXQ85_001095	OG6_101229	A0A2V1AMM8	Scaffold protein Nfu/NifU N-terminal domain-containing protein	26810
CXQ85_001096	OG6_103309	A0A2V1AKH0	ATP-dependent helicase FUN30	118159
CXQ85_001097	OG6_105051	A0A2V1ALV0	Protein ATS1	38247
CXQ85_001098	OG6_102809	A0A2V1ALP0	Uncharacterized protein	22421
CXQ85_001099	OG6r20_110723	A0A2V1AL74	Uncharacterized protein	20666
CXQ85_001100	OG6r20_309455	A0A2V1APC9	Uncharacterized protein	21918
CXQ85_001102	OG6_499915	A0A2V1AM69	Ribosome biogenesis protein ALB1	18441
CXQ85_001103	OG6_100819	A0A2V1ANK4	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	25085
CXQ85_001104	OG6_127200	A0A2V1AMA7	Major facilitator superfamily (MFS) profile domain-containing protein	61885
CXQ85_001105	OG6_112960	A0A2V1AM11	Uncharacterized protein	18887
CXQ85_001106	OG6_103859	A0A2V1AMN7	A to I editase domain-containing protein	42802
CXQ85_001107	OG6_102996	A0A2V1AKI0	Mitochondrial fission 1 protein	17025
CXQ85_001108	OG6_103222	A0A2V1ALW0	Alpha-1,3-glucosyltransferase (EC 2.4.1.-)	64005
CXQ85_001109	OG6_104452	A0A2V1ALP9	Pyruvate decarboxylase	62791
CXQ85_001110	OG6_107650	A0A2V1AL84	Zn(2)-C6 fungal-type domain-containing protein	84976
CXQ85_001111	OG6_100466	A0A2V1APD9	Amino acid transporter transmembrane domain-containing protein	71888
CXQ85_001112	OG6_103257	A0A2V1AM78	DNA ligase 4 (EC 6.5.1.1) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	92543
CXQ85_001113	OG6_114277	A0A2V1ANL8	Nitrogen regulatory protein areA GATA-like domain-containing protein	23134
CXQ85_001114	OG6_102422	A0A2V1AMB6	ATP-dependent DNA helicase (EC 3.6.4.12)	105037
CXQ85_001115	OG6_101211	A0A2V1AM20	Translation machinery-associated protein 20	20194
CXQ85_001116	OG6_102729	A0A2V1AMP9	CAP-Gly domain-containing protein	54588
CXQ85_001117	OG6_101399	A0A2V1AKJ0	CP-type G domain-containing protein	55782
CXQ85_001118	OG6r20_112589	A0A2V1ALX1	Uncharacterized protein	20270
CXQ85_001119	OG6_101124	A0A2V1ALR0	Golgi apyrase	71642
CXQ85_001120	OG6r20_101362	A0A2V1AL92	PH-response regulator protein palC	50124
CXQ85_001121	OG6_101695	A0A2V1APE9	Elongation factor 1-beta	23240
CXQ85_001122	OG6_103288	A0A2V1AM91	Protein-lysine N-methyltransferase EFM5 (EC 2.1.1.-) (Elongation factor methyltransferase 5)	28915
CXQ85_001123	OG6_198028	A0A2V1ANM2	Uncharacterized protein	139020
CXQ85_001124	OG6_104777	A0A2V1AMC5	Protein PXR1 (PinX1-related protein 1) (Protein pxr1)	35751
CXQ85_001125	OG6_107446	A0A2V1AM30	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	59370
CXQ85_001126	OG6r20_102008	A0A2V1AMR0	Extracellular membrane protein CFEM domain-containing protein	21677
CXQ85_001127	OG6_102847	A0A2V1AKK0	3-beta hydroxysteroid dehydrogenase/isomerase domain-containing protein	38596
CXQ85_001128	OG6_102783	A0A2V1ALX9	Nuclear pore complex NUP2/50/61 domain-containing protein	110708
CXQ85_001129	OG6r20_107999	A0A2V1ALR9	Uncharacterized protein	31855
CXQ85_001130	OG6r20_101979	A0A2V1ALA1	Telomere-associated protein Rif1 N-terminal domain-containing protein	181460
CXQ85_001131	OG6_102680	A0A2V1APF8	SWR1-complex protein 4	63505
CXQ85_001132	OG6_101377	A0A2V1AMA0	Autophagy-related protein 13	139805
CXQ85_001133	OG6_103307	A0A2V1ANM9	Superkiller protein 3	156588
CXQ85_001134	OG6_102868	A0A2V1AMD4	DNA-directed RNA polymerase III subunit RPC3 (RNA polymerase III subunit C3)	67552
CXQ85_001135	OG6_100198	A0A2V1AM40	Aquaporin	28347
CXQ85_001136	OG6_204757	A0A2V1AMS0	PH domain-containing protein	259357
CXQ85_001137	OG6_115844	A0A2V1AKK8	Uncharacterized protein	36858
CXQ85_001138	OG6_100927	A0A2V1ALY9	Cell division control protein 50	46406
CXQ85_001139	OG6_101138	A0A2V1ALS7	Uncharacterized protein	51164
CXQ85_001140	OG6_101829	A0A2V1ALA9	Nucleolar GTP-binding protein 2	69504
CXQ85_001141	OG6_115942	A0A2V1APG7	PX domain-containing protein	109763
CXQ85_001142	OG6_133175	A0A2V1AMB0	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	87583
CXQ85_001143	OG6_100486	A0A2V1ANN9	ADIPOR-like receptor IZH3	68592
CXQ85_001144	OG6_117943	A0A2V1AME4	Major facilitator superfamily (MFS) profile domain-containing protein	62978
CXQ85_001145	OG6_210852	A0A2V1AM50	Zn(2)-C6 fungal-type domain-containing protein	113715
CXQ85_001146	OG6r20_110722	A0A2V1AMT1	Uncharacterized protein	33871
CXQ85_001147	OG6_102399	A0A2V1AKL7	Trafficking protein particle complex subunit	19196
CXQ85_001148	OG6_103169	A0A2V1ALZ9	tRNA N(3)-methylcytidine methyltransferase (EC 2.1.1.-)	38016
CXQ85_001149	OG6_103775	A0A2V1ALT7	Uncharacterized protein	24615
CXQ85_001150	OG6r20_109191	A0A2V1ALC1	Uncharacterized protein	49180
CXQ85_001151	OG6_102975	A0A2V1APH7	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (NAD(P)HX epimerase)	26655
CXQ85_001152	OG6_101642	A0A2V1AMC3	Importin N-terminal domain-containing protein	163451
CXQ85_001153	OG6_103418	A0A2V1ANP8	Dolichyldiphosphatase (EC 3.6.1.43)	21244
CXQ85_001154	OG6_102808	A0A2V1AMF2	Arf-GAP domain-containing protein	43702
CXQ85_001155	OG6_101971	A0A2V1AM61	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing] (EC 1.3.1.124)	30626
CXQ85_001156	OG6_101106	A0A2V1AMU0	Uncharacterized protein	96723
CXQ85_001157	OG6_102681	A0A2V1AKM7	Uncharacterized protein	39534
CXQ85_001158	OG6_103090	A0A2V1AM09	Prefoldin subunit 1	13681
CXQ85_001159	OG6_500766	A0A2V1ALU6	EKC/KEOPS complex subunit GON7	11589
CXQ85_001160	OG6_115064	A0A2V1ALC9	6-phosphofructo-2-kinase domain-containing protein	61749
CXQ85_001161	OG6_100790	A0A2V1API6	Ribosomal protein L24	14028
CXQ85_001163	OG6_104555	A0A2V1AMD3	Mitochondrial import inner membrane translocase subunit Tim21	27652
CXQ85_001164	OG6_143047	A0A2V1ANQ8	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	35257
CXQ85_001165	OG6r20_101351	A0A2V1AMG2	Uncharacterized protein	104608
CXQ85_001166	OG6_103223	A0A2V1AM71	ADP-ribosylation factor-like protein 2	20969
CXQ85_001167	OG6_102812	A0A2V1AMU7	DNA repair metallo-beta-lactamase domain-containing protein	77040
CXQ85_001168	OG6_103163	A0A2V1AKN8	Peptidase S54 rhomboid domain-containing protein	36616
CXQ85_001169	OG6_119656	A0A2V1AM18	Alpha-1,6-mannosyltransferase MNN11	50614
CXQ85_001170	OG6_101172	A0A2V1ALV5	1,3-beta-glucan synthase (EC 2.4.1.34) (1,3-beta-D-glucan-UDP glucosyltransferase)	216390
CXQ85_001171	OG6_101886	A0A2V1ALD9	Eukaryotic translation initiation factor 2A (eIF-2A)	69448
CXQ85_001172	OG6_110526	A0A2V1APJ7	Uncharacterized protein	121545
CXQ85_001173	OG6_107467	A0A2V1AME1	GATA-type domain-containing protein	46276
CXQ85_001174	OG6_106383	A0A2V1ANR5	P-type Na(+) transporter (EC 7.2.2.3)	123367
CXQ85_001175	OG6_104816	A0A2V1AMH0	CAP-Gly domain-containing protein	64756
CXQ85_001176	OG6_108801	A0A2V1AM80	Nucleoporin Nup159/Nup146 N-terminal domain-containing protein	131977
CXQ85_001177	OG6r20_106981	A0A2V1AMV5	Uncharacterized protein	38506
CXQ85_001178	OG6_102946	A0A2V1AKP4	Fcf2 pre-rRNA processing C-terminal domain-containing protein	25824
CXQ85_001179	OG6_575246	A0A2V1AM28	C2H2-type domain-containing protein	38923
CXQ85_001180	OG6_100669	A0A2V1ALW7	phenylalanine--tRNA ligase (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit)	56087
CXQ85_001181	OG6_100523	A0A2V1ALE4	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	51846
CXQ85_001182	OG6_116848	A0A2V1APK7	Alpha-1,2-mannosyltransferase	84625
CXQ85_001183	OG6_101465	A0A2V1AMF3	dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117)	35965
CXQ85_001184	OG6_111222	A0A2V1ANS5	mRNA-capping enzyme subunit beta (EC 3.6.1.74) (mRNA 5'-phosphatase) (mRNA 5'-triphosphate monophosphatase)	60461
CXQ85_001185	OG6_100639	A0A2V1AMH9	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	46258
CXQ85_001186	OG6_104881	A0A2V1AM89	Karyogamy protein KAR4	43969
