Gene Names	Accession	Entry	Protein names	Mass
B9J08_001401	OG6_103137	A0A2H1A1U7	Protein HGH1 homolog	40932
B9J08_001402	OG6_104171	A0A2H1A1U6	Peptidase M20 dimerisation domain-containing protein	65559
B9J08_001403	OG6_102257	A0A2H1A1V0	Dienelactone hydrolase domain-containing protein	26268
B9J08_001404	OG6_103424	A0A2H1A1X9	ABC1 atypical kinase-like domain-containing protein	83145
B9J08_001405	OG6_109506	A0A2H0ZZ90	DUF676 domain-containing protein	61200
B9J08_001406	OG6_101631	A0A2H1A1W9	Proteasome subunit beta	26945
B9J08_001407	OG6_101087	A0A2H1A1V5	ER lumen protein-retaining receptor	24875
B9J08_001408	OG6_107572	A0A2H1A2V3	Thioredoxin domain-containing protein	35465
B9J08_001409	OG6_128677	A0A2H1A302	Uncharacterized protein	34816
B9J08_001410	OG6_103351	A0A2H1A1W3	Cleavage/polyadenylation specificity factor A subunit C-terminal domain-containing protein	151309
B9J08_001411	OG6_104722	A0A2H1A1V8	Glycosylphosphatidylinositol anchor biosynthesis protein 11	26555
B9J08_001412	OG6r20_109175	A0A2H1A1V6	SUN domain-containing protein	69468
B9J08_001413	OG6_101224	A0A2H1A1W1	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	43637
B9J08_001414	OG6_101603	A0A2H1A1Y8	E3 ubiquitin-protein ligase (EC 2.3.2.27)	204731
B9J08_001415	OG6_101603	A0A2H1A1X2	E3 ubiquitin-protein ligase (EC 2.3.2.27)	190658
B9J08_001416	OG6_104762	A0A2H1A1Y0	Actin-binding protein	63932
B9J08_001417	OG6_113507	A0A2H1A1W4	B30.2/SPRY domain-containing protein	41445
B9J08_001418	OG6_108914	A0A2H1A2W7	glucan 1,3-beta-glucosidase (EC 3.2.1.58) (Exo-1,3-beta-glucanase)	33867
B9J08_001419	OG6_102561	A0A2H1A314	Uncharacterized protein	37465
B9J08_001420	OG6_105795	A0A2H1A1X3	Nuclear segregation protein BFR1	49918
B9J08_001421	OG6_102471	A0A2H1A1W7	isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)	32172
B9J08_001422	OG6_100980	A0A2H0ZZ73	Lipoyl synthase, mitochondrial (EC 2.8.1.8) (Lipoate synthase) (LS) (Lip-syn) (Lipoic acid synthase)	41134
B9J08_001423	OG6_121212	A0A2H1A1X1	Histone deacetylase domain-containing protein	80579
B9J08_001424	OG6_111846	A0A2H1A1Z8	Rho-GAP domain-containing protein	98242
B9J08_001425	OG6_111448	A0A5Q7YCR7	Transcription initiation factor IIA large subunit	29156
B9J08_001426	OG6_109925	A0A2H1A1Y9	Uncharacterized protein	24149
B9J08_001427	OG6_102577	A0A2H1A1X5	I/LWEQ domain-containing protein	117637
B9J08_001428	OG6_104245	A0A2H1A2Y1	Mitochondrial dicarboxylate transporter	31679
B9J08_001429	OG6_108841	A0A2H1A326	Complex III subunit 7	45356
B9J08_001430	OG6_101655	A0A2H1A1Y3	Ribosomal RNA large subunit methyltransferase J	90735
B9J08_001431	OG6_102656	A0A2H1A1X8	RING-type domain-containing protein	114774
B9J08_001432	OG6_101115	A0A2H1A0J8	Fimbrin	71894
B9J08_001433	OG6_104166	A0A2H1A1Y1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 (Complex I-B22) (NADH-ubiquinone oxidoreductase B22 subunit)	12642
B9J08_001434	OG6_102229	A0A2H1A207	Ribosome assembly factor mrt4	26484
B9J08_001435	OG6_186596	A0A2H1A1Z2	Mif2/CENP-C cupin domain-containing protein	54237
B9J08_001436	OG6r20_102237	A0A2H1A1Z9	Uncharacterized protein	84407
B9J08_001437	OG6r20_103501	A0A2H1A1Y4	Uncharacterized protein	28923
B9J08_001438	OG6_106757	A0A2H1A2Z6	GAF domain-containing protein	19350
B9J08_001439	OG6_103287	A0A2H1A341	K Homology domain-containing protein	35073
B9J08_001440	OG6r20_108001	A0A2H1A1Z4	Uncharacterized protein	26837
B9J08_001441	OG6_126532	A0A2H1A1Z1	Uncharacterized protein	20445
B9J08_001442	OG6_100507	A0A2H1A1Y6	Signal recognition particle 54 kDa protein	60558
B9J08_001443	OG6_181780	A0A2H1A1Z0	RNI-like protein	136961
B9J08_001444	OG6_101618	A0A2H1A218	Transcription elongation factor 1 homolog	13197
B9J08_001445	OG6_103725	A0A2H1A202	Rab-GAP TBC domain-containing protein	55843
B9J08_001446	OG6_102372	A0A2H0ZZ67	Bacterial surface antigen (D15) domain-containing protein	52894
B9J08_001447	OG6_103889	A0A2H0ZZ61	Homoserine kinase (EC 2.7.1.39)	38544
B9J08_001448	OG6_103408	A0A2H1A309	sterol 14alpha-demethylase (EC 1.14.14.154) (Cytochrome P450 51) (Cytochrome P450-14DM) (Cytochrome P450-LIA1) (Sterol 14-alpha demethylase)	59651
B9J08_001449	OG6_108108	A0A2H1A354	BHLH domain-containing protein	39772
B9J08_001450	OG6_114877	A0A2H1A204	ferric-chelate reductase (NADPH) (EC 1.16.1.9)	86531
B9J08_001451	OG6_105679	A0A2H1A201	Arginine N-methyltransferase 2 (EC 2.1.1.-)	49157
B9J08_001452	OG6_102381	A0A2H1A1Z6	Alpha-MPP (Inactive zinc metalloprotease alpha)	54280
B9J08_001453	OG6_100691	A0A2H1A200	Poly(A) polymerase (EC 2.7.7.19)	61905
B9J08_001454	OG6_102132	A0A2H1A228	Oxysterol-binding protein	49020
B9J08_001455	OG6_101543	A0A2H1A213	PI3K/PI4K catalytic domain-containing protein	99652
B9J08_001456	OG6r20_101658	A0A2H1A219	Uncharacterized protein	92212
B9J08_001457	OG6_113005	A0A2H1A203	F-box domain-containing protein	93416
B9J08_001458	OG6_100768	A0A2H1A319	Flo11 domain-containing protein	76316
B9J08_001459	OG6r20_102235	A0A2H1A371	Uncharacterized protein	58370
B9J08_001460	OG6_119806	A0A2H1A214	Ribosomal protein bL31m N-terminal domain-containing protein	18468
B9J08_001461	OG6_101782	A0A2H0ZZ51	T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta)	58887
B9J08_001462	OG6_121384	A0A2H0ZZ36	Cyclin-like domain-containing protein	49940
B9J08_001463	OG6_100110	A0A2H1A210	Myosin motor domain-containing protein	218572
B9J08_001464	OG6_101246	A0A2H1A238	Phosphate:H+ symporter	60578
B9J08_001465	OG6_100228	A0A2H1A223	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	26532
B9J08_001466	OG6r20_126652	A0A2H1A229	TPX2 central domain-containing protein	23991
B9J08_001467	OG6_100388	A0A2H1A212	S-adenosylmethionine synthase (EC 2.5.1.6)	41953
B9J08_001468	OG6_145910	A0A2H1A333	Uncharacterized protein	64030
B9J08_001469	OG6_100282	A0A2H1A386	DNA replication checkpoint mediator MRC1 domain-containing protein	122280
B9J08_001470	OG6r20_101818	A0A2H1A224	Shugoshin C-terminal domain-containing protein	58847
B9J08_001471	OG6_102159	A0A2H1A220	KRR1 small subunit processome component (KRR-R motif-containing protein 1)	44878
B9J08_001472	OG6r20_102485	A0A2H0ZZ29	Uncharacterized protein	10978
B9J08_001473	OG6_100610	A0A2H1A222	Uncharacterized protein	45840
B9J08_001474	OG6_101221	A0A2H1A248	DNA primase (EC 2.7.7.-)	53175
B9J08_001475	OG6_107622	A0A2H1A234	Glycoside hydrolase family 5 domain-containing protein	104512
B9J08_001476	OG6_100085	A0A2H1A239	RNA helicase (EC 3.6.4.13)	123637
B9J08_001477	OG6_102061	A0A2H1A221	Proteasome subunit beta	21952
B9J08_001478	OG6_104340	A0A2H1A350	Riboflavin synthase, alpha subunit	25577
B9J08_001479	OG6_145910	A0A2H1A3A0	Uncharacterized protein	53090
B9J08_001480	OG6r20_119438	A0A2H0ZZ17	Uncharacterized protein	75940
B9J08_001481	OG6r20_167116	A0A2H1A230	Uncharacterized protein	30551
B9J08_001482	OG6r20_119429	A0A2H1A227	Uncharacterized protein	7436
B9J08_001483	OG6_133175	A0A2H1A232	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	89598
B9J08_001484	OG6_101592	A0A0L0NT91	acetyl-CoA C-acyltransferase (EC 2.3.1.16)	43620
B9J08_001485	OG6r20_101109	A0A2H0ZZ16	Jacalin-type lectin domain-containing protein	15667
B9J08_001486	OG6_105273	A0A2H0ZZ30	RWD domain-containing protein	48577
B9J08_001487	OG6_105688	A0A2H1A231	Major facilitator superfamily (MFS) profile domain-containing protein	74988
B9J08_001489	OG6_101372	A0A2H1A363	Uncharacterized protein	51627
B9J08_001490	OG6r20_107990	A0A2H1A3B1	Uncharacterized protein	66242
B9J08_001491	OG6r20_107991	A0A2H1A246	Uncharacterized protein	33397
B9J08_001492	OG6_101869	A0A2H1A240	Uncharacterized protein	102089
B9J08_001493	OG6_101386	A0A2H1A237	Protein kinase domain-containing protein	99370
B9J08_001494	OG6_102887	A0A2H1A242	Origin recognition complex subunit 2	87755
B9J08_001495	OG6_101491	A0A2H1A267	DNA-directed RNA polymerase subunit	12735
B9J08_001496	OG6_105909	A0A2H1A254	Metallo-beta-lactamase domain-containing protein	77182
B9J08_001497	OG6_102614	A0A2H1A259	Pre-mRNA-splicing factor SLT11	36792
B9J08_001498	OG6_102243	A0A2H1A241	DUF2428 domain-containing protein	150135
B9J08_001499	OG6_105688	A0A2H1A377	Major facilitator superfamily (MFS) profile domain-containing protein	76039
B9J08_001500	OG6r20_107952	A0A2H0ZZ03	Uncharacterized protein	9349
B9J08_001501	OG6_105504	A0A2H1A255	Helicase	99633
B9J08_001502	OG6_104356	A0A2H1A250	VLRF1/Vms1 domain-containing protein	65999
B9J08_001503	OG6_100829	A0A2H1A247	Uroporphyrinogen decarboxylase (EC 4.1.1.37)	41026
B9J08_001506	OG6_116543	A0A2H1A252	Peptide hydrolase (EC 3.4.-.-)	113539
B9J08_001507	OG6_107446	A0A2H1A279	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	51105
B9J08_001508	OG6r20_101508	A0A2H1A264	F-box domain-containing protein	54670
B9J08_001509	OG6_103514	A0A2H1A268	Uncharacterized protein	27170
B9J08_001510	OG6_101632	A0A2H0ZZ05	CAAX prenyl protease (EC 3.4.24.84)	51825
B9J08_001511	OG6_499838	A0A2H1A392	PH domain-containing protein	75907
B9J08_001512	OG6_102067	A0A2H1A3E0	RNA helicase (EC 3.6.4.13)	82913
B9J08_001513	OG6_103385	A0A2H1A266	Integral membrane protein	21511
B9J08_001514	OG6_106080	A0A2H1A261	SCP2 domain-containing protein	15313
B9J08_001515	OG6_122931	A0A2H1A257	Cytochrome P450	61944
B9J08_001516	OG6_105463	A0A2H1A262	Mannosyltransferase	86176
B9J08_001517	OG6_100282	A0A2H1A292	Uncharacterized protein	94218
B9J08_001518	OG6_114704	A0A2H1A274	candidapepsin (EC 3.4.23.24)	42984
B9J08_001519	OG6_105688	A0A2H1A278	Major facilitator superfamily (MFS) profile domain-containing protein	75720
B9J08_001520	OG6r20_108002	A0A2H0ZYZ6	Cell wall protein	30203
B9J08_001521	OG6_105688	A0A2H1A3B0	Major facilitator superfamily (MFS) profile domain-containing protein	76649
B9J08_001522	OG6r20_101577	A0A2H1A3F9	Uncharacterized protein	49771
B9J08_001523	OG6_170475	A0A2H1A277	Major facilitator superfamily (MFS) profile domain-containing protein	51087
B9J08_001524	OG6_500728	A0A2H1A271	Zn(2)-C6 fungal-type domain-containing protein	62090
B9J08_001525	OG6_166373	A0A2H1A269	Cytochrome P450	54743
B9J08_001526	OG6_109758	A0A2H1A272	Major facilitator superfamily (MFS) profile domain-containing protein	58653
B9J08_001527	OG6_109758	A0A2H1A2A2	Major facilitator superfamily (MFS) profile domain-containing protein	58022
B9J08_001528	OG6_109758	A0A2H1A284	Major facilitator superfamily (MFS) profile domain-containing protein	58290
B9J08_001529	OG6_107622	A0A2H1A289	Uncharacterized protein	90032
B9J08_001530	OG6_124587	A0A2H0ZXN5	Dicarboxylic amino acid permease	63552
B9J08_001531	OG6_109925	A0A2H0ZYK9	Hyphally-regulated cell wall protein N-terminal domain-containing protein	142662
B9J08_001532	OG6_100685	A0A2H0ZYR9	Vacuolar protein sorting-associated protein 70	89605
B9J08_001533	OG6_100163	A0A2H0ZXR1	Aldehyde dehydrogenase domain-containing protein	55397
B9J08_001534	OG6_114704	A0A2H1A1Q2	candidapepsin (EC 3.4.23.24)	42703
B9J08_001535	OG6_100930	A0A2H0ZXQ2	FMN hydroxy acid dehydrogenase domain-containing protein	43582
B9J08_001536	OG6_122907	A0A2H0ZXP0	Amino acid transporter transmembrane domain-containing protein	51790
B9J08_001537	OG6_122907	A0A2H0ZXT1	Amino acid transporter transmembrane domain-containing protein	51668
B9J08_001538	OG6_115870	A0A2H0ZXR4	NAD(P)-binding domain-containing protein	32282
B9J08_001539	OG6_124882	A0A2H0ZXR9	Zn(2)-C6 fungal-type domain-containing protein	85644
B9J08_001540	OG6_100979	A0A2H0ZXP8	Dihydrodipicolinate synthase	32630
B9J08_001541	OG6_122907	A0A2H0ZYL9	Amino acid transporter transmembrane domain-containing protein	51003
B9J08_001542	OG6_105688	A0A2H0ZYS9	Major facilitator superfamily (MFS) profile domain-containing protein	74985
B9J08_001543	OG6_101531	A0A2H0ZXS2	diphthine methyl ester synthase (EC 2.1.1.314)	33738
B9J08_001544	OG6_104144	A0A2H0ZXR8	Post-GPI attachment to proteins factor 3	46077
B9J08_001545	OG6_100477	A0A2H0ZXR3	Class II aldolase/adducin N-terminal domain-containing protein	31640
B9J08_001546	OG6_114704	A0A2H0ZXQ6	candidapepsin (EC 3.4.23.24)	42129
B9J08_001547	OG6_105688	A0A2H0ZXT7	Uncharacterized protein	59470
B9J08_001548	OG6_105688	A0A2H0ZXS5	Uncharacterized protein	15383
B9J08_001549	OG6r20_110701	A0A2H0ZXT2	Uncharacterized protein	15149
B9J08_001550	OG6_179758	A0A2H0ZXR0	FAD-binding FR-type domain-containing protein	70846
B9J08_001551	OG6r20_103994	A0A2H0ZYN1	Uncharacterized protein	14784
B9J08_001552	OG6r20_106978	A0A2H0ZYT7	Arrestin-like N-terminal domain-containing protein	52086
B9J08_001553	OG6_103487	A0A2H0ZXT3	Geranylgeranyl pyrophosphate synthase	39842
B9J08_001554	OG6_101672	A0A2H1A1S5	Derlin	39397
B9J08_001555	OG6r20_102243	A0A2H0ZXS4	VPS9 domain-containing protein	88084
B9J08_001556	OG6_102499	A0A2H0ZXR7	Uncharacterized protein	27946
B9J08_001557	OG6_102925	A0A2H0ZXU7	Transcription elongation factor Spt6	165386
B9J08_001558	OG6_102379	A0A2H0ZXT5	TauD/TfdA-like domain-containing protein	49312
B9J08_001559	OG6_105477	A0A2H0ZXU0	Threonine/serine exporter-like N-terminal domain-containing protein	104763
B9J08_001560	OG6_103161	A0A2H0ZXS1	Programmed cell death protein 2 C-terminal domain-containing protein	49008
B9J08_001561	OG6_100987	A0A2H0ZYP1	Translation initiation factor IF-2, mitochondrial	88614
B9J08_001562	OG6_115956	A0A2H0ZYU7	DBF4-type domain-containing protein	64443
B9J08_001563	OG6_105749	A0A2H0ZXU2	Uncharacterized protein	14978
B9J08_001564	OG6_104162	A0A2H0ZXT9	UBC core domain-containing protein	26760
B9J08_001565	OG6_106327	A0A2H0ZXT4	Uncharacterized protein	123968
B9J08_001566	OG6_104272	A0A2H1A0P0	K Homology domain-containing protein	132882
B9J08_001567	OG6_110122	A0A2H0ZXV7	Amino acid permease	59797
B9J08_001568	OG6_103158	A0A5Q7Y9A0	Large ribosomal subunit protein mL43	16226
B9J08_001569	OG6_454230	A0A2H1A0U0	Zn(2)-C6 fungal-type domain-containing protein	20743
B9J08_001570	OG6_105576	A0A2H0ZXT0	TauD/TfdA-like domain-containing protein	43960
B9J08_001571	OG6_105576	A0A2H1A0N8	TauD/TfdA-like domain-containing protein	44236
B9J08_001572	OG6_101578	A0A2H0ZYV7	EH domain-containing and endocytosis protein 1	142856
B9J08_001573	OG6_102146	A0A2H0ZXV1	H/ACA ribonucleoprotein complex subunit	20372
B9J08_001574	OG6_101142	A0A2H0ZXU9	EngB-type G domain-containing protein	43568
B9J08_001575	OG6_121391	A0A2H0ZXU4	VanZ-like domain-containing protein	16288
B9J08_001576	OG6_100567	A0A2H0ZXU3	phospholipase D (EC 3.1.4.4)	193476
B9J08_001577	OG6_104172	A0A2H1A0R5	Protein SVP26	24755
B9J08_001578	OG6_103275	A0A2H0ZXV5	Homoserine O-acetyltransferase	57046
B9J08_001579	OG6_105238	A0A2H0ZXV8	Uncharacterized protein	29631
B9J08_001580	OG6_107202	A0A2H0ZXU1	PPM-type phosphatase domain-containing protein	37862
B9J08_001581	OG6_100215	A0A2H0ZYR2	Cation-transporting P-type ATPase N-terminal domain-containing protein	123487
B9J08_001582	OG6_100231	A0A2H1A0P1	Serine aminopeptidase S33 domain-containing protein	34537
B9J08_001584	OG6_106533	A0A2H0ZXW2	Mitochondrial cytochrome c oxidase assembly factor	11653
B9J08_001585	OG6_103391	A0A2H0ZXV9	Vacuolar protein sorting-associated protein 41	114653
B9J08_001586	OG6_103055	A0A2H0ZXV3	Conserved oligomeric Golgi complex subunit 3 (Component of oligomeric Golgi complex 3)	92698
B9J08_001587	OG6_137778	A0A2H0ZXV4	Uncharacterized protein	66801
B9J08_001588	OG6_122931	A0A2H0ZXX8	Cytochrome P450	59694
B9J08_001589	OG6_102232	A0A2H0ZXW5	Metal-dependent protein hydrolase	37881
B9J08_001590	OG6_153084	A0A2H0ZXW8	DUF1774-domain-containing protein	31581
B9J08_001591	OG6_104611	A0A2H0ZXV2	Glutamate decarboxylase (EC 4.1.1.15)	63844
B9J08_001592	OG6_105424	A0A2H0ZYS4	GDP-mannose transporter (GMT)	36912
B9J08_001593	OG6_101888	A0A2H1A0N1	Importin N-terminal domain-containing protein	110889
B9J08_001594	OG6_102402	A0A2H1A0M7	Transcriptional activator HAP2	27318
B9J08_001595	OG6_143604	A0A2H1A1Q1	Zn(2)-C6 fungal-type domain-containing protein	25620
B9J08_001596	OG6r20_102219	A0A2H0ZXW1	Uncharacterized protein	99151
B9J08_001597	OG6_104839	A0A2H0ZXW4	Protein CMS1	33492
B9J08_001598	OG6_101730	A0A2H0ZXZ1	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	67468
B9J08_001599	OG6r20_109161	A0A2H0ZXX5	CENP-T/Histone H4 histone fold domain-containing protein	70207
B9J08_001600	OG6_500559	A0A2H0ZXX7	Mitochondrial carrier protein	41932
B9J08_001601	OG6_102667	A0A2H0ZXW3	N-acetyltransferase ECO1 (Establishment of cohesion protein 1)	27231
B9J08_001602	OG6_101905	A0A2H0ZYT3	nicotinate-nucleotide diphosphorylase (carboxylating) (EC 2.4.2.19)	25418
B9J08_001603	OG6_102604	A0A2H0ZYY0	DOC domain-containing protein	38283
B9J08_001604	OG6_123097	A0A2H0ZXY2	Knr4/Smi1-like domain-containing protein	54765
B9J08_001605	OG6_102076	A0A2H0ZXY0	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	86113
B9J08_001606	OG6_100441	A0A2H0ZXX0	Phosphoribosylamine-glycine ligase	83869
B9J08_001607	OG6_105063	A0A2H0ZXX4	RNase III domain-containing protein	40725
B9J08_001608	OG6_107767	A0A2H0ZY00	EXS domain-containing protein	55198
B9J08_001609	OG6_137856	A0A2H0ZXY6	Ribosomal RNA-processing protein 17	32475
B9J08_001610	OG6_103626	A0A2H0ZXY8	Exosome complex protein	23612
B9J08_001611	OG6_102150	A0A2H0ZXX2	non-specific serine/threonine protein kinase (EC 2.7.11.1)	131636
B9J08_001612	OG6_173470	A0A2H0ZYU3	VASt domain-containing protein	90187
B9J08_001613	OG6_104039	A0A2H1A0L0	5'/3'-nucleotidase SurE	36279
B9J08_001614	OG6_104039	A0A2H0ZXZ0	5'/3'-nucleotidase SurE	36508
B9J08_001615	OG6_103586	A0A2H1A1N8	Peroxin-3	45512
B9J08_001616	OG6_100934	A0A2H0ZXY1	E3 ubiquitin ligase complex SCF subunit	18976
B9J08_001617	OG6r20_101354	A0A2H0ZXY5	Uncharacterized protein	44152
B9J08_001618	OG6_103779	A0A2H0ZY12	UBX domain-containing protein	54204
B9J08_001619	OG6_137086	A0A2H0ZXZ7	non-specific serine/threonine protein kinase (EC 2.7.11.1)	88515
B9J08_001620	OG6_131564	A0A2H1A0P4	Zn(2)-C6 fungal-type domain-containing protein	60784
B9J08_001621	OG6_115951	A0A2H0ZXY3	DUF1479 domain protein	52223
B9J08_001622	OG6_100721	A0A2H0ZYV3	NAD-dependent epimerase/dehydratase domain-containing protein	37528
B9J08_001623	OG6_104214	A0A2H0ZZ01	Uncharacterized protein	112310
B9J08_001624	OG6_100811	A0A2H0ZY03	isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase)	124263
B9J08_001625	OG6_104237	A0A2H0ZXZ9	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	54618
B9J08_001626	OG6_102824	A0A2H0ZXY9	Transcription initiation factor TFIID subunit 2	179285
B9J08_001627	OG6_102142	A0A2H0ZXZ5	VPS9 domain-containing protein	80254
B9J08_001630	OG6_133459	A0A2H0ZY22	(S)-ureidoglycine aminohydrolase cupin domain-containing protein	13405
B9J08_001631	OG6_114747	A0A2H0ZY08	Hsp90 chaperone protein kinase-targeting subunit	57072
B9J08_001632	OG6_106780	A0A2H0ZY10	RRM domain-containing protein	79693
B9J08_001633	OG6_106694	A0A2H0ZXZ3	Gfo/Idh/MocA-like oxidoreductase N-terminal domain-containing protein	37860
B9J08_001634	OG6_103788	A0A2H0ZYW6	Sec20 C-terminal domain-containing protein	51816
B9J08_001635	OG6_118085	A0A2H0ZZ15	Endonuclease/exonuclease/phosphatase domain-containing protein	53877
B9J08_001636	OG6_101569	A0A2H0ZY17	Uncharacterized protein	31198
B9J08_001637	OG6r20_102787	A0A2H0ZY09	Uncharacterized protein	31333
B9J08_001638	OG6r20_101811	A0A2H0ZY02	Uncharacterized protein	25287
B9J08_001639	OG6_128411	A0A2H1A0H7	Uncharacterized protein	16685
B9J08_001640	OG6_106303	A0A2H0ZY32	Superoxide dismutase copper/zinc binding domain-containing protein	31807
B9J08_001641	OG6_101081	A0A2H0ZY18	FeS cluster biogenesis domain-containing protein	32391
B9J08_001642	OG6_100896	A0A2H0ZY21	Xaa-Pro aminopeptidase	78516
B9J08_001643	OG6_137820	A0A2H0ZY05	Importin N-terminal domain-containing protein	116412
B9J08_001644	OG6_101316	A0A2H0ZYY1	Replication protein A subunit	68960
B9J08_001645	OG6_100353	A0A2H0ZZ31	cysteine-S-conjugate beta-lyase (EC 4.4.1.13) (Cysteine-S-conjugate beta-lyase)	44998
B9J08_001646	OG6_101311	A0A2H0ZY25	Uncharacterized protein	27348
B9J08_001647	OG6_101383	A0A2H0ZY19	CDC20/Fizzy WD40 domain-containing protein	63679
B9J08_001648	OG6_100686	A0A2H0ZY11	Aminotransferase class I/classII large domain-containing protein	55217
B9J08_001649	OG6_103167	A0A2H0ZY16	Protein HIR	107990
B9J08_001650	OG6_105089	A0A2H1A0J6	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1)	22992
B9J08_001651	OG6_100687	A0A2H0ZY28	Casein kinase II subunit beta (CK II beta)	32623
B9J08_001652	OG6_102596	A0A2H1A0L5	Fe-S protein assembly co-chaperone HscB	26940
B9J08_001653	OG6_100992	A0A2H1A0E9	Protein transport protein SEC23	83943
B9J08_001654	OG6_102966	A0A2H0ZYY6	THIF-type NAD/FAD binding fold domain-containing protein	38471
B9J08_001655	OG6_500921	A0A2H1A0H4	Chromosome segregation protein SMC	74398
B9J08_001656	OG6_102752	A0A2H0ZY37	Pre-mRNA processing factor 4 (PRP4)-like domain-containing protein	54055
B9J08_001657	OG6_108011	A0A2H1A1K8	Non-haem dioxygenase N-terminal domain-containing protein	37726
B9J08_001658	OG6_500255	A0A2H0ZY24	Uncharacterized protein	132271
B9J08_001659	OG6r20_107973	A0A2H1A0F5	Uncharacterized protein	17248
B9J08_001660	OG6_100718	A0A2H0ZY54	Amine oxidase (EC 1.4.3.-)	74993
B9J08_001663	OG6r20_102499	A0A2H1A0F6	Uncharacterized protein	26971
B9J08_001664	OG6_121304	A0A2H0ZY43	Uncharacterized protein	76865
B9J08_001665	OG6_100201	A0A2H0ZY23	beta-glucosidase (EC 3.2.1.21)	90451
B9J08_001666	OG6_100282	A0A2H0ZYZ8	Uncharacterized protein	62153
