Entry	Gene Names	Protein names	Mass
P42951	LSB6 YJL100W J0834	Phosphatidylinositol 4-kinase LSB6 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67) (LAS seventeen-binding protein 6) (LAS17-binding protein 6)	70217
P43122	QRI7 YDL104C D2366	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein QRI7) (tRNA threonylcarbamoyladenosine biosynthesis protein QRI7)	45543
P43123	QRI1 UAP1 YDL103C D2362	UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23)	53476
P43132	BRE2 CPS60 YLR015W	COMPASS component BRE2 (Brefeldin-A sensitivity protein 2) (COMPASS protein 60) (Complex proteins associated with SET1 protein BRE2) (Set1C component BRE2)	58347
P43321	SMD3 YLR147C L9634.6	Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)	11224
P43497	CWP2 LPR1 YKL096W-A YKL096BW YKL444	Cell wall protein CWP2 (Low pH resistance protein 1)	8911
P43534	THI5 MOL2 YFL058W	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 (HMP-P synthase) (Hydroxymethylpyrimidine phosphate synthase) (EC 2.-.-.-) (Thiamine biosynthesis protein 5) (Thiamine pyrimidine synthase)	38592
P43535	GCN20 YFR009W	Protein GCN20 (General control non-derepressible protein 20)	85027
P43555	EMP47 YFL048C	Protein EMP47 (47 kDa endomembrane protein) (Endosomal P44 protein)	50330
P43558	OTU1 YFL044C	Ubiquitin thioesterase OTU1 (EC 3.4.19.12) (OTU domain-containing protein 1)	33510
P43561	FET5 YFL041W	Iron transport multicopper oxidase FET5 (EC 1.-.-.-)	70880
P43563	MOB2 YFL034C-B YFL035C YFL035C-A	CBK1 kinase activator protein MOB2 (MPS1 binder 2) (Maintenance of ploidy protein MOB2)	33276
P43564	MIL1 YFL034W	Probable lipase MIL1 (EC 3.1.1.-) (Medium adaptin-interacting ligand 1)	119510
P43565	RIM15 TAK1 YFL033C	Serine/threonine-protein kinase RIM15 (EC 2.7.11.1)	196531
P43567	AGX1 YFL030W	Alanine--glyoxylate aminotransferase 1 (EC 2.6.1.44)	41907
P43571	BST1 YFL025C	GPI inositol-deacylase (EC 3.1.-.-) (Bypass of SEC30 protein 1)	117755
P43572	EPL1 YFL024C	Enhancer of polycomb-like protein 1	96738
P43573	BUD27 URI YFL023W	Bud site selection protein 27	91422
P43583	BLM10 BLM3 YFL007W YFL006W	Proteasome activator BLM10 (Bleomycin resistance protein BLM10)	245996
P43585	VTC2 PHM1 YFL004W	Vacuolar transporter chaperone complex subunit 2 (Phosphate metabolism protein 1) (SPX-dependent polyphosphate polymerase VTC subunit 2) (Vacuolar membrane polyphosphate polymerase accessory subunit 2) (PolyP polymerase)	95441
P43586	LOC1 YFR001W	60S ribosomal subunit assembly/export protein LOC1 (Localization of ASH1 mRNA protein 1)	23590
P43587	YPI1 YFR003C	Type 1 phosphatases regulator YPI1	18187
P43588	RPN11 MPR1 YFR004W	Ubiquitin carboxyl-terminal hydrolase RPN11 (EC 3.4.19.12) (26S proteasome regulatory subunit RPN11) (Protein MPR1)	34398
P43593	UBP6 YFR010W	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	57111
P43594	MIC19 AIM13 MCS19 YFR011C	MICOS complex subunit MIC19 (Altered inheritance of mitochondria protein 13, mitochondrial) (Mitochondrial contact site complex 19 kDa subunit)	18855
P43601	ATG18 AUT10 CVT18 NMR1 SVP1 YFR021W	Autophagy-related protein 18 (Cytoplasm to vacuole targeting protein 18) (Needed for premeiotic replication protein 1) (Swollen vacuole phenotype protein 1)	55102
P43602	ROG3 YFR022W	Protein ROG3 (Revertant of glycogen synthase kinase mutation protein 3)	79709
P43603	LSB3 YFR024C-A YFR024C	LAS seventeen-binding protein 3 (LAS17-binding protein 3)	49344
P43605	ECO1 CTF7 YFR027W	N-acetyltransferase ECO1 (EC 2.3.1.-) (Chromosome transmission fidelity protein 7) (Establishment of cohesion protein 1)	31845
P43609	RSC8 SWH3 YFR037C	Chromatin structure-remodeling complex protein RSC8 (Remodel the structure of chromatin complex subunit 8) (SWI3 homolog)	63168
P43610	IRC5 YFR038W	Uncharacterized ATP-dependent helicase IRC5 (EC 3.6.4.-) (Increased recombination centers protein 5)	96966
P43612	SAP155 YFR040W	SIT4-associating protein SAP155	115002
P43616	DUG1 YFR044C	Cys-Gly metallodipeptidase DUG1 (EC 3.4.13.-) (Deficient in utilization of glutathione protein 1) (GSH degradosomal complex subunit DUG1)	52871
P43618	CNN1 YFR046C	Inner kinetochore subunit CNN1 (CENP-T homolog) (Co-purified with NNF1 protein 1) (Constitutive centromere-associated network protein CNN1)	41313
P43621	RET2 YFR051C	Coatomer subunit delta (Delta-coat protein) (Delta-COP)	60628
P43633	ALK1 YGL021W G3686	Serine/threonine-protein kinase Haspin homolog ALK1 (EC 2.7.11.1) (DNA damage-responsive protein ALK1)	86087
P43635	CIT3 YPR001W YP9723.01	Citrate synthase 3, mitochondrial (EC 2.3.3.1)	53811
P43636	ALG2 YGL065C	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)	58047
P43637	TOS3 YGL179C G1618	Serine/threonine-protein kinase TOS3 (EC 2.7.11.1) (Target of SBF protein 3)	62091
P43639	CKB1 YGL019W	Casein kinase II subunit beta (CK II beta)	32265
P43682	SFT1 YKL006C-A YKL006BC	Protein transport protein SFT1 (P14)	10961
P45818	ROK1 YGL171W G1651	ATP-dependent RNA helicase ROK1 (EC 3.6.4.13) (Rescuer of KEM1 protein 1)	63653
P45978	SCD6 YPR129W P9659.10	Protein SCD6 (Suppressor of clathrin deficiency protein 6)	39190
P46367	ALD4 ALD7 ALDH2 YOR374W O6730	Potassium-activated aldehyde dehydrogenase, mitochondrial (EC 1.2.1.-) (EC 1.2.1.4) (K(+)-activated acetaldehyde dehydrogenase) (K(+)-ACDH)	56724
P46654	RPS0B NAB1B NAB4 YST2 YLR048W L2118	Small ribosomal subunit protein uS2B (40S ribosomal protein S0-B) (Nucleic acid-binding protein NAB1B)	27962
P46655	GUS1 YGL245W G0583 HRB724	Glutamate--tRNA ligase, cytoplasmic (EC 6.1.1.17) (Glutamyl-tRNA synthetase) ((c)ERS) (GluRS) (P85)	80843
P46669	RPA43 RRN12 YOR340C O6271	DNA-directed RNA polymerase I subunit RPA43 (A43) (DNA-directed DNA-dependent RNA polymerase 36 kDa polypeptide)	36224
P46672	ARC1 G4P1 YGL105W G3085	tRNA-aminoacylation cofactor ARC1 (Acyl-RNA-complex protein 1) (GU4 nucleic-binding protein 1) (G4p1 protein) (P42) (tRNA-interacting factor ARC1)	42084
P46673	NUP85 RAT9 YJR042W J1624	Nucleoporin NUP85 (Nuclear pore protein NUP85)	84898
P46674	SAC3 LEP1 YDR159W YD8358.13	Nuclear mRNA export protein SAC3 (Leucine permease transcriptional regulator)	149569
P46675	STU2 YLR045C L2108	Protein STU2 (Suppressor of tubulin 2)	100918
P46676	SUM1 YDR310C D9740.19	Suppressor of mar1-1 protein (SUM1-1 protein)	118201
P46677	TAF1 TAF130 TAF145 YGR274C G9374	Transcription initiation factor TFIID subunit 1 (EC 2.3.1.48) (TAFII-130) (TAFII-145) (TBP-associated factor 1) (TBP-associated factor 145 kDa)	120696
P46678	BDP1 TFC5 YNL039W N2682	Transcription factor TFIIIB component B'' (TFIIIB90)	67688
P46680	AIP1 YMR092C YM9582.17C	Actin-interacting protein 1	67326
P46681	DLD2 AIP2 YDL178W	D-2-hydroxyglutarate--pyruvate transhydrogenase DLD2 (D-2HG--pyruvate transhydrogenase DLD2) (EC 1.1.99.40) (Actin-interacting protein 2) (D-lactate dehydrogenase [cytochrome] 2, mitochondrial) (EC 1.1.2.4) (D-lactate ferricytochrome C oxidoreductase) (D-LCR)	59268
P46682	APL6 YKS5 YGR261C G9331	AP-3 complex subunit beta (Adaptor-related protein complex 3 subunit beta) (Beta-3-adaptin) (Clathrin assembly protein complex 3 beta large chain) (Clathrin assembly protein large beta chain)	91607
P46683	YAR1 YPL239W	Ankyrin repeat-containing protein YAR1	22356
P46943	GUF1 YLR289W L8003.7	Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	73188
P46944	TRS85 GSG1 MUM1 YDR108W YD9727.04	Trafficking protein particle complex III-specific subunit 85 (TRAPP III-specific subunit 85) (Muddled meiosis protein 1) (Sporulation protein GSG1) (Transport protein particle 85 kDa subunit)	80495
P46946	SAE2 COM1 YGL175C G1639	DNA endonuclease SAE2 (EC 3.1.-.-) (Completion of meiotic recombination protein 1) (Sporulation in the absence of SPO11 protein 2)	40097
P46947	BUD13 CWC26 SLC7 YGL174W G1642	Pre-mRNA-splicing factor CWC26 (Bud site selection protein 13) (Complexed with CEF1 protein 26) (Synthetic lethal with CLF1 protein 7)	30472
P46948	SKI6 ECM20 RRP41 YGR195W G7587	Exosome complex component SKI6 (Extracellular mutant protein 20) (Ribosomal RNA-processing protein 41) (Superkiller protein 6)	27561
P46951	YPP1 YGR198W G7594	Cargo-transport protein YPP1 (Alpha-synuclein protective protein 1)	95366
P46957	POL31 HUS2 HYS2 SDP5 YJR006W J1427 YJR83.7	DNA polymerase delta small subunit (EC 2.7.7.7) (Hydroxyurea-sensitive protein 2)	55296
P46959	GCD14 TRM61 YJL125C J0710	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61 (EC 2.1.1.220) (General control non-derepressible protein 14) (Protein GCD14) (tRNA(m1A58)-methyltransferase subunit TRM61) (tRNA(m1A58)MTase subunit TRM61)	43920
P46962	CTK2 YJL006C J1390	CTD kinase subunit beta (CTDK-I subunit beta) (CTD kinase 38 kDa subunit) (CTD kinase subunit 2)	37905
P46963	CTK3 YML112W YM8339.07	CTD kinase subunit gamma (CTDK-I gamma subunit) (CTD kinase 32 kDa subunit) (CTD kinase subunit 3)	34809
P46964	OST2 YOR103C YOR3211C	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 (Oligosaccharyl transferase subunit OST2) (Oligosaccharyl transferase 16 kDa subunit) (Oligosaccharyl transferase subunit epsilon)	14698
P46971	PMT4 YJR143C J2176	Dolichyl-phosphate-mannose--protein mannosyltransferase 4 (EC 2.4.1.109)	87966
P46972	IMP2 YMR035W YM9973.09	Mitochondrial inner membrane protease subunit 2 (EC 3.4.21.-)	19930
P46984	GON7 LDB6 PCC2 YJL184W J0420	EKC/KEOPS complex subunit GON7 (Low-dye-binding protein 6) (Polarized growth chromatin-associated controller 2)	13605
P46985	MNN11 YJL183W J0425	Probable alpha-1,6-mannosyltransferase MNN11 (EC 2.4.1.-) (Mannan polymerase II complex MNN11 subunit) (M-Pol II subunit MNN11)	47859
P46989	ATG27 ETF1 YJL178C J0490	Autophagy-related protein 27 (Enhancer of VPS34 missorting protein 1)	30201
P46990	RPL17B RPL20B YJL177W J0493	Large ribosomal subunit protein uL22B (60S ribosomal protein L17-B) (L20) (YL17)	20551
P46995	SET2 EZL1 KMT3 YJL168C J0520	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.359) (Lysine N-methyltransferase 3) (SET domain-containing protein 2)	84461
P47001	CIS3 CCW11 CCW5 PIR4 SCW8 YJL158C J0561	Cell wall mannoprotein CIS3 (Covalently-linked cell wall protein 5/11) (Protein with internal repeats 4) (Soluble cell wall protein 8)	23242
P47002	SSY5 APF8 YJL156C J0570	SPS-sensor serine protease component SSY5 (Endoprotease SSY5)	77527
P47006	RPA34 YJL148W J0637	DNA-directed RNA polymerase I subunit RPA34 (A34) (DNA-directed DNA-dependent RNA polymerase 34.5 kDa polypeptide) (A34.5)	26875
P47008	SFH5 YJL145W J0644	Phosphatidylinositol transfer protein SFH5 (PITP SFH5) (SEC14 homolog 5)	34388
P47011	GLG2 YJL137C J0663	Glycogenin-2 (EC 2.4.1.186) (Glycogen synthesis initiator protein 2) (Glycogenin glucosyltransferase 2)	44546
P47013	LCB3 LBP1 YSR2 YJL134W J0671	Dihydrosphingosine 1-phosphate phosphatase LCB3 (EC 3.1.3.-) (Long-chain base protein 3) (Sphingolipid resistance protein 2)	47372
P47016	NIT2 YJL126W J0706	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1)	34693
P47017	LSM1 SPB8 YJL124C J0714	Sm-like protein LSm1 (SPB8 protein)	20307
P47024	TY4B-J YJLWTy4-1 POL YJL113W J0780	Transposon Ty4-J Gag-Pol polyprotein (TY4A-TY4B) (Transposon Ty4 TYA-TYB polyprotein) [Includes: Capsid protein (CA); Ty4 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	207710
P47025	MDV1 FIS2 GAG3 NET2 YJL112W J0802	Mitochondrial division protein 1 (Mitochondria fission 2 protein)	80032
P47026	GWT1 YJL091C J0916	GPI-anchored wall transfer protein 1 (EC 2.3.-.-)	55466
P47027	DPB11 YJL090C J0918	DNA replication regulator DPB11	87241
P47029	ALY2 ART3 YJL084C J0934	Arrestin-related trafficking adapter 3 (Arrestin-like protein 2)	117216
P47032	PRY1 YJL079C J1022	Protein PRY1 (Pathogenesis-related protein 1)	30634
P47033	PRY3 YJL078C J1027	Cell wall protein PRY3 (Pathogenesis-related protein 3)	89153
P47035	NET1 CFI1 ESC5 SRM8 YJL076W J1038	Nucleolar protein NET1	128531
P47037	SMC3 YJL074C J1049	Structural maintenance of chromosomes protein 3 (DA-box protein SMC3)	141336
P47039	BNA3 YJL060W J1138	Probable kynurenine--oxoglutarate transaminase BNA3 (EC 2.6.1.7) (Biosynthesis of nicotinic acid protein 3) (Kynurenine aminotransferase)	50082
P47041	BIT61 YJL058C J1141	Target of rapamycin complex 2 subunit BIT61 (TORC2 subunit BIT61) (61 kDa binding partner of TOR2 protein)	60841
P47042	IKS1 YJL057C J1143	Probable serine/threonine-protein kinase IKS1 (EC 2.7.11.1) (IRA1 kinase suppressor 1)	75327
P47043	ZAP1 YJL056C J1145	Zinc-responsive transcriptional regulator ZAP1	98866
P47047	MTR4 DOB1 YJL050W J1158	ATP-dependent RNA helicase DOB1 (EC 3.6.4.13) (mRNA transport regulator MTR4)	122055
P47050	RTT101 CUL8 YJL047C J1166	Cullin-8 (Cullin-C) (Regulator of Ty1 transposition protein 101)	99326
P47054	NUP192 YJL039C J1216	Nucleoporin NUP192 (Nuclear pore protein NUP192)	191535
P47057	SNX4 ATG24 CVT13 YJL036W J1244	Sorting nexin-4 (Autophagy-related protein 24) (Cytoplasm to vacuole targeting protein 13)	49002
P47058	TAD2 YJL035C J1246	tRNA-specific adenosine deaminase subunit TAD2 (EC 3.5.4.33) (tRNA-specific adenosine-34 deaminase subunit TAD2)	28252
P47061	VPS53 YJL029C J1258	Vacuolar protein sorting-associated protein 53	95449
P47064	APS3 YKS7 YJL024C J1274	AP-3 complex subunit sigma (AP-3 complex sigma3A subunit) (Adaptor-related protein complex 3 subunit sigma) (Clathrin-associated/assembly/adaptor protein, small 3) (Sigma-adaptin 3A) (Sigma3-adaptin)	21938
P47068	BBC1 MTI1 YJL020C J1286 J1305 YJL021C	Myosin tail region-interacting protein MTI1 (Protein BBC1)	128297
P47069	MPS3 NEP98 YJL019W J1310 J1315 YJL018W	Spindle pole body assembly component MPS3 (98 kDa nuclear envelope protein) (Monopolar spindle protein 3)	79175
P47074	MAD3 YJL013C J1341	Spindle assembly checkpoint component MAD3 (Mitotic MAD3 protein)	59521
P47075	VTC4 PHM3 YJL012C J1345	Vacuolar transporter chaperone complex subunit 4 (Phosphate metabolism protein 3) (Polyphosphate kinase) (SPX-dependent polyphosphate polymerase VTC subunit 4) (Vacuolar membrane polyphosphate polymerase catalytic subunit) (PolyP polymerase) (EC 2.7.4.1)	83155
P47076	RPC17 YJL011C J1349	DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (RNA polymerase III subunit C17)	18596
P47077	NOP9 YJL010C J1357	Nucleolar protein 9 (Pumilio domain-containing protein NOP9)	77722
P47082	AVT1 YJR001W J1409 YJR83.4	Vacuolar amino acid transporter 1	65346
P47083	MPP10 YJR002W J1411 YJR83.5	U3 small nucleolar RNA-associated protein MPP10 (U3 snoRNA-associated protein MPP10) (M phase phosphoprotein 10)	66953
P47093	LSM8 YJR022W J1464 YJR83.16	U6 snRNA-associated Sm-like protein LSm8	12385
P47096	BNA1 HAD1 YJR025C J1550	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD) (Biosynthesis of nicotinic acid protein 1)	20235
P47098	TY1B-JR1 YJRWTy1-1 POL YJR027W J1560	Transposon Ty1-JR1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198652
P47100	TY1B-JR2 YJRWTy1-2 POL YJR029W J1570	Transposon Ty1-JR2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198618
P47102	GEA1 YJR031C J1580	ARF guanine-nucleotide exchange factor 1	159437
P47103	CPR7 YJR032W J1585	Peptidyl-prolyl cis-trans isomerase CYP7 (PPIase CYP7) (EC 5.2.1.8) (Rotamase CYP7)	45134
P47104	RAV1 SOI3 YJR033C J1590	Regulator of V-ATPase in vacuolar membrane protein 1 (Suppression of the onset of impotence protein 3)	154933
P47110	POL32 YJR043C J1626	DNA polymerase delta subunit 3	40310
P47112	TAH11 CDT1 SID2 YJR046W J1641	Cell division cycle protein CDT1 (SIC1 indispensable protein 2) (Topoisomerase-A hypersensitive protein 11)	68405
P47113	BFA1 YJR053W J1667	Mitotic check point protein BFA1 (Cell cycle arrest protein BFA1)	66086
P47114	KCH1 YJR054W J1669	Low affinity K(+) transporter 1	57517
P47116	PTK2 STK2 YJR059W J1725	Serine/threonine-protein kinase PTK2/STK2 (EC 2.7.11.1)	91400
P47119	HAM1 YJR069C J1811	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Hydroxylaminopurine sensitivity protein 1) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	22093
P47120	LIA1 MMD1 YJR070C J1814	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase) (Ligand of eIF5A protein 1)	36165
P47122	NPA3 EPA1 GPN1 YJR072C J1821	GPN-loop GTPase 1 (EC 3.6.5.-) (Essential PCL1-interacting ATPase 1) (GPN-loop GTPase NPA3) (Nucleolar preribosomal-associated protein 3)	43195
P47124	HOC1 YJR075W J1830	Putative glycosyltransferase HOC1 (EC 2.4.-.-) (M-Pol II subunit Hoc1p) (Mannan polymerase II complex HOC1 subunit)	46297
P47130	CSN12 YJR084W J1860	Cop9 signalosome complex subunit 12	49482
P47134	BIR1 YJR089W J1880	Chromosomal passenger complex protein BIR1	108667
P47136	BUD4 YJR092W J1905	Bud site selection protein 4	164486
P47142	VPS25 VPT25 YJR102C J1957	Vacuolar protein-sorting-associated protein 25 (ESCRT-II complex subunit VPS25)	23558
P47143	ADO1 YJR105W J1973	Adenosine kinase (EC 2.7.1.20)	36372
P47149	NNF1 YJR112W J2011	Kinetochore-associated protein NNF1	23640
P47154	STE24 AFC1 YJR117W J2032	CAAX prenyl protease 1 (EC 3.4.24.84) (A-factor-converting enzyme) (Prenyl protein-specific endoprotease 1) (PPSEP 1)	52324
P47156	JHD2 YJR119C J2035	Histone demethylase JHD2 (EC 1.14.11.67) (Jumonji/ARID domain-containing protein 2) ([histone H3]-trimethyl-L-lysine(4) demethylase JHD2)	84984
P47158	IBA57 CAF17 YJR122W J2043	Putative transferase CAF17, mitochondrial (EC 2.1.-.-) (57 kDa iron-sulfur cluster assembly factor for biotin synthase- and aconitase-like mitochondrial proteins) (CCR4-associated factor 17)	57055
P47160	ENT3 YJR125C J2048	Epsin-3	45091
P47164	STR2 YJR130C J2063	Cystathionine gamma-synthase (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase) (Sulfur transfer protein 2)	72351
P47167	MCM22 YJR135C J2122	Inner kinetochore subunit MCM22 (CENP-K homolog) (Constitutive centromere-associated network protein MCM22) (Minichromosome maintenance protein 22)	27568
P47169	MET5 ECM17 YJR137C J2126	Sulfite reductase [NADPH] subunit beta (EC 1.8.1.2) (Extracellular mutant protein 17)	161219
P47170	IML1 SEA1 YJR138W J2129	Vacuolar membrane-associated protein IML1 (Increased minichromosome loss protein 1) (SEH-associated protein 1)	181949
P47171	HIR3 HPC1 YJR140C J2161	Histone transcription regulator 3	191680
P47176	BAT2 ECA40 TWT2 YJR148W J2209	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT) (EC 2.6.1.42) (Protein TWT2)	41625
P47178	DAN1 CCW13 YJR150C J2217	Cell wall protein DAN1 (Covalently-linked cell wall protein 13) (Delayed anaerobic protein 1)	29606
P47190	PMT3 YOR321W O6148	Dolichyl-phosphate-mannose--protein mannosyltransferase 3 (EC 2.4.1.109)	86323
P47818	CCC1 YLR220W L8083.6	Protein CCC1 (Cross-complementer of CSG1 protein 1)	34250
P47821	SSN8 GIG3 NUT9 SRB11 UME3 YNL025C N2805	RNA polymerase II holoenzyme cyclin-like subunit (Suppressor of RNA polymerase B 11)	37791
P47822	SRB7 MED21 YDR308C D9740.17	Mediator of RNA polymerase II transcription subunit 21 (Mediator complex subunit 21) (RNAPII complex component SRB7) (Suppressor of RNA polymerase B 7)	16071
P47912	FAA4 YMR246W YM9408.08	Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Fatty acid activator 4) (Fatty acyl-CoA synthetase) (FACS) (Long-chain acyl-CoA synthetase 4)	77267
