Entry	Gene Names	Protein names	Mass
A0A2V1AY40	CXQ85_002732	t-SNARE coiled-coil homology domain-containing protein	27568
A0A2V1AYQ9	CXQ85_002733	WSC domain-containing protein	40363
A0A2V1AZ44	CXQ85_002734	Uncharacterized protein	15561
A0A2V1AY26	CXQ85_002735	60S ribosomal protein L23-B	14508
A0A2V1B1A9	CXQ85_002736	PH domain-containing protein	93486
A0A2V1AYU7	CXQ85_002737	RING-type domain-containing protein	19004
A0A2V1B033	CXQ85_002738	Bax inhibitor 1	29106
A0A2V1AYY1	CXQ85_002739	AAA+ ATPase domain-containing protein	48202
A0A2V1AYT5	CXQ85_002740	Thioredoxin	16742
A0A2V1AZS6	CXQ85_002741	PUM-HD domain-containing protein	77319
A0A2V1AY50	CXQ85_002742	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	23371
A0A2V1AYR9	CXQ85_002743	Endosomal/vacuolar adapter protein YPT35 (PX domain-containing protein YPT35) (Sorting nexin MVP1)	17889
A0A2V1AZ55	CXQ85_002744	Thioredoxin reductase (EC 1.8.1.9)	36430
A0A2V1AY39	CXQ85_002745	t-SNARE coiled-coil homology domain-containing protein	33123
A0A2V1AYV4	CXQ85_002747	Protein HIR	109135
A0A2V1B044	CXQ85_002748	Casein kinase II subunit beta (CK II beta)	29409
A0A2V1AYZ0	CXQ85_002749	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	40940
A0A2V1AYU1	CXQ85_002750	GATA-type domain-containing protein	86050
A0A2V1AZT1	CXQ85_002752	Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	33130
A0A2V1AY62	CXQ85_002753	Protein transporter SEC13	32502
A0A2V1AYS5	CXQ85_002754	Uncharacterized protein	22379
A0A2V1AZ67	CXQ85_002755	Uncharacterized protein	131471
A0A2V1AY49	CXQ85_002756	GST C-terminal domain-containing protein	39995
A0A2V1B1C4	CXQ85_002757	C2H2-type domain-containing protein	47025
A0A2V1AYW7	CXQ85_002758	DNA replication licensing factor MCM6 (EC 3.6.4.12)	103311
A0A2V1B051	CXQ85_002759	Thioredoxin domain-containing protein	28384
A0A2V1AYZ8	CXQ85_002760	Zn(2)-C6 fungal-type domain-containing protein	102283
A0A2V1AYW1	CXQ85_002761	DNA repair protein RAD51 homolog	36773
A0A2V1AZU1	CXQ85_002762	Uncharacterized protein	98745
A0A2V1AY71	CXQ85_002763	N-acetyltransferase domain-containing protein	22591
A0A2V1AYT0	CXQ85_002764	Interferon-related developmental regulator N-terminal domain-containing protein	63488
A0A2V1AZ77	CXQ85_002765	Glycerol-1-phosphatase	25717
A0A2V1AY59	CXQ85_002766	PH-response regulator protein palI/RIM9	37148
A0A2V1B1D0	CXQ85_002767	TauD/TfdA-like domain-containing protein	45286
A0A2V1AYX9	CXQ85_002768	ATPase expression protein 1	49535
A0A2V1B061	CXQ85_002769	triacylglycerol lipase (EC 3.1.1.3)	84446
A0A2V1AZ07	CXQ85_002770	Calcipressin	25497
A0A2V1AYW8	CXQ85_002771	BRCT domain-containing protein	111562
A0A2V1AZV2	CXQ85_002772	HSF-type DNA-binding domain-containing protein	72220
A0A2V1AY79	CXQ85_002773	Copper-fist domain-containing protein	51159
A0A2V1AZ87	CXQ85_002775	MoaB/Mog domain-containing protein	31739
A0A2V1AY69	CXQ85_002776	Serine/threonine-protein phosphatase (EC 3.1.3.16)	63422
A0A2V1B1D8	CXQ85_002777	ABC transporter domain-containing protein	166200
A0A2V1AYY9	CXQ85_002778	Cyclin-domain-containing protein	47084
A0A2V1B073	CXQ85_002779	5'-3' DNA helicase ZGRF1-like N-terminal domain-containing protein	29177
A0A2V1AZ19	CXQ85_002780	Large ribosomal subunit protein uL5 C-terminal domain-containing protein	32829
A0A2V1AYY4	CXQ85_002781	mRNA export factor GLE1 (Nucleoporin GLE1)	56177
A0A2V1AZW0	CXQ85_002782	Sister chromatid cohesion protein	146599
A0A2V1AY90	CXQ85_002783	non-specific serine/threonine protein kinase (EC 2.7.11.1)	94653
A0A2V1AYV1	CXQ85_002784	R3H domain-containing protein	110657
A0A2V1AZ97	CXQ85_002785	rRNA-processing protein UTP23	28670
A0A2V1AY82	CXQ85_002786	DNA-directed RNA polymerase subunit	13453
A0A2V1AYZ9	CXQ85_002788	T-complex protein 1 subunit epsilon (CCT-epsilon)	59847
A0A2V1B080	CXQ85_002789	Actin-related protein 3	46412
A0A2V1AZ32	CXQ85_002790	Serine/threonine-protein kinase TOR (EC 2.7.11.1)	277840
A0A2V1AYZ4	CXQ85_002791	18S rRNA biogenesis protein RCL1	39908
A0A2V1AZW9	CXQ85_002792	Transcription initiation factor TFIID subunit 4 (TBP-associated factor 4)	60869
A0A2V1AY98	CXQ85_002793	Condensin complex subunit 1	132582
A0A2V1AYV5	CXQ85_002794	Lysophospholipid acyltransferase	68394
A0A2V1AZH5	CXQ85_002795	Ferrochelatase (EC 4.98.1.1)	43663
A0A2V1B1F3	CXQ85_002797	G-patch domain-containing protein	24294
A0A2V1AZ09	CXQ85_002798	RRM domain-containing protein	51854
A0A2V1B089	CXQ85_002799	Uncharacterized protein	12262
A0A2V1AZ43	CXQ85_002800	Uncharacterized protein	21907
A0A2V1AZ04	CXQ85_002801	Helicase SWR1	178131
A0A2V1AZX8	CXQ85_002802	V-type proton ATPase subunit G	12685
A0A2V1AYA8	CXQ85_002803	Aldehyde dehydrogenase domain-containing protein	66551
A0A2V1AYW6	CXQ85_002804	Ribosome quality control complex subunit 1	77851
A0A2V1AZI4	CXQ85_002805	Ribosome maturation protein SDO1/SBDS N-terminal domain-containing protein	11806
A0A2V1AYA0	CXQ85_002807	Hyphally-regulated cell wall protein N-terminal domain-containing protein	71322
A0A2V1B1F9	CXQ85_002808	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	80813
A0A2V1AZ17	CXQ85_002809	PIN domain-containing protein	108879
A0A2V1B098	CXQ85_002810	Uncharacterized protein	27667
A0A2V1AZ52	CXQ85_002811	Phosphoribulokinase/uridine kinase domain-containing protein	24341
A0A2V1AZ14	CXQ85_002812	coproporphyrinogen oxidase (EC 1.3.3.3)	36845
A0A2V1AZY7	CXQ85_002813	Magnesium transporter ALR2	82071
A0A2V1AYB8	CXQ85_002814	Kri1-like C-terminal domain-containing protein	65239
A0A2V1AYX5	CXQ85_002815	Uncharacterized protein	86777
A0A2V1AZJ3	CXQ85_002816	Mitochondrial group I intron splicing factor CCM1	87484
A0A2V1AYB0	CXQ85_002817	RRM domain-containing protein	37415
A0A2V1B1G7	CXQ85_002818	Uncharacterized protein	37868
A0A2V1AZ27	CXQ85_002819	Cytochrome b5 heme-binding domain-containing protein	16706
A0A2V1B0A6	CXQ85_002820	Uncharacterized protein	123206
A0A2V1AZ59	CXQ85_002821	Glutamine amidotransferase domain-containing protein	31912
A0A2V1AZ24	CXQ85_002822	Protein URE2	36035
A0A2V1AZZ7	CXQ85_002823	Enoyl reductase (ER) domain-containing protein	38045
A0A2V1AYC8	CXQ85_002824	NFACT RNA-binding domain-containing protein	117146
A0A2V1AYY6	CXQ85_002825	NAD-dependent protein deacetylase (EC 2.3.1.286)	38969
A0A2V1AZK4	CXQ85_002826	25S rRNA (Uridine(2843)-N(3))-methyltransferase	33901
A0A2V1AYC3	CXQ85_002827	DUF726-domain-containing protein	104265
A0A2V1B1H3	CXQ85_002828	phenylalanine--tRNA ligase (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit)	66585
A0A2V1AZ37	CXQ85_002829	Uncharacterized protein	22890
A0A2V1B0B2	CXQ85_002830	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	15657
A0A2V1AZ69	CXQ85_002831	WW domain-containing protein	23140
A0A2V1AZ33	CXQ85_002832	Uncharacterized protein	43667
A0A2V1B008	CXQ85_002833	Uncharacterized protein	46639
A0A2V1AYE0	CXQ85_002834	Globin domain-containing protein	88599
A0A2V1AYZ6	CXQ85_002835	Cation diffusion facilitator family transporter	42028
A0A2V1AZL5	CXQ85_002836	Enhancer of mRNA-decapping protein 1	32830
A0A2V1AYD8	CXQ85_002837	Zinc/iron permease	54018
A0A2V1B1I0	CXQ85_002838	Uncharacterized protein	51514
A0A2V1AZ46	CXQ85_002839	Mitochondrial outer membrane transport complex Sam37/metaxin N-terminal domain-containing protein	39682
A0A2V1B0C2	CXQ85_002840	mRNA 3'-end-processing protein RNA14	85251
A0A2V1AZ79	CXQ85_002841	Uncharacterized protein	55541
A0A2V1AZ40	CXQ85_002842	rRNA adenine N(6)-methyltransferase (EC 2.1.1.-)	38676
A0A2V1B016	CXQ85_002843	Uncharacterized protein	18626
A0A2V1AYE9	CXQ85_002844	Transcription regulatory protein SNF2	188205
A0A2V1AZ06	CXQ85_002845	PIN domain-containing protein	42290
A0A2V1AZM6	CXQ85_002846	Septin-type G domain-containing protein	53228
A0A2V1AYE7	CXQ85_002847	Uncharacterized protein	123410
A0A2V1B1I7	CXQ85_002848	Uncharacterized protein	96197
A0A2V1AZ57	CXQ85_002849	F-box domain-containing protein	68319
A0A2V1B0D2	CXQ85_002850	mRNA stability protein	13205
A0A2V1AZ88	CXQ85_002851	Uncharacterized protein	18061
A0A2V1AZ49	CXQ85_002852	NADH-ubiquinone oxidoreductase 21.3 kDa subunit	21911
A0A2V1B028	CXQ85_002853	Uncharacterized protein	34955
A0A2V1AYF9	CXQ85_002854	WLM domain-containing protein	45804
A0A2V1AZ16	CXQ85_002855	Hydroxyethylthiazole kinase	54507
A0A2V1AZN5	CXQ85_002856	Alcohol acetyltransferase	52998
A0A2V1AYG0	CXQ85_002857	fumarate hydratase (EC 4.2.1.2)	52258
A0A2V1B1J3	CXQ85_002858	ATPase expression protein 2, mitochondrial	80442
A0A2V1AZ66	CXQ85_002859	Rad4 beta-hairpin domain-containing protein	117869
A0A2V1B0E1	CXQ85_002860	Histone transcription regulator 3 homolog	243408
A0A2V1AZ98	CXQ85_002862	Major facilitator superfamily (MFS) profile domain-containing protein	63842
A0A2V1AZ61	CXQ85_002863	Uncharacterized protein	65693
A0A2V1B038	CXQ85_002864	Uncharacterized protein	109852
A0A2V1AYG8	CXQ85_002865	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	85967
A0A2V1AZ26	CXQ85_002866	DHHA2 domain-containing protein	44118
A0A2V1AZP5	CXQ85_002867	Ubiquitin-conjugating enzyme E2-binding protein	35357
A0A2V1AYH0	CXQ85_002868	Uncharacterized protein	34876
A0A2V1B1K1	CXQ85_002869	Chromosome segregation in meiosis protein 3 domain-containing protein	29366
A0A2V1AZ74	CXQ85_002870	GAF domain-containing protein	33979
A0A2V1B0F1	CXQ85_002871	VWFA domain-containing protein	29478
A0A2V1AZA7	CXQ85_002872	Borealin N-terminal domain-containing protein	13191
A0A2V1AZ68	CXQ85_002873	Flavodoxin-like domain-containing protein	157806
A0A2V1B047	CXQ85_002874	SPX domain-containing protein	97039
A0A2V1AYH8	CXQ85_002875	Uncharacterized protein	27984
A0A2V1AZ36	CXQ85_002876	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	35256
A0A2V1AZQ3	CXQ85_002877	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	86575
A0A2V1AYI1	CXQ85_002878	FeS cluster biogenesis domain-containing protein	22254
A0A2V1B1K6	CXQ85_002879	Phosphatase PP2A regulatory subunit A/Splicing factor 3B subunit 1-like HEAT repeat domain-containing protein	68462
A0A2V1AZ83	CXQ85_002880	Phosphoglycerate mutase	37363
A0A2V1B0F9	CXQ85_002881	Zn(2)-C6 fungal-type domain-containing protein	48807
A0A2V1AZB5	CXQ85_002883	Uncharacterized protein	17670
A0A2V1AZ78	CXQ85_002884	Uncharacterized protein	50616
A0A2V1B056	CXQ85_002885	ATP-dependent DNA helicase II subunit 1 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku70)	83608
A0A2V1AYI8	CXQ85_002886	AP complex subunit sigma	14433
A0A2V1AZ45	CXQ85_002887	dTMP kinase (EC 2.7.4.9)	23677
A0A2V1AZR3	CXQ85_002888	Ketopantoate reductase C-terminal domain-containing protein	106465
A0A2V1AYJ1	CXQ85_002889	MICOS complex subunit	23390
A0A2V1B1L5	CXQ85_002890	Amino acid transporter transmembrane domain-containing protein	70405
A0A2V1AZ92	CXQ85_002891	Uncharacterized protein	12399
A0A2V1B0G7	CXQ85_002892	Eukaryotic translation initiation factor 4E	24202
A0A2V1AZC4	CXQ85_002893	Serine aminopeptidase S33 domain-containing protein	33942
A0A2V1AZ89	CXQ85_002894	Uncharacterized protein	122203
A0A2V1B068	CXQ85_002895	DNA replication complex GINS protein SLD5	27241
A0A2V1AYJ9	CXQ85_002896	Dynein intermediate chain	58305
A0A2V1AZ54	CXQ85_002897	Rad21/Rec8-like protein N-terminal domain-containing protein	56786
A0A2V1AZS4	CXQ85_002898	Mediator of RNA polymerase II transcription subunit 21	31862
A0A2V1AYK1	CXQ85_002899	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	17347
A0A2V1B1L9	CXQ85_002900	Large ribosomal subunit protein mL59 domain-containing protein	18870
A0A2V1AZA2	CXQ85_002901	Sm domain-containing protein	12589
A0A2V1B0H9	CXQ85_002902	Derlin	37049
A0A2V1AZD2	CXQ85_002903	Calcium/proton exchanger	113884
A0A2V1AZA0	CXQ85_002904	Glycosyl hydrolase family 13 catalytic domain-containing protein	66131
A0A2V1B075	CXQ85_002905	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	195578
A0A2V1AYK9	CXQ85_002906	Ribosomal protein L1	31659
A0A2V1AZ64	CXQ85_002907	Replication factor C subunit 4	36230
A0A2V1AZT4	CXQ85_002908	Vps52/Sac2 family protein	70533
A0A2V1AYL1	CXQ85_002909	DNA 3'-5' helicase (EC 5.6.2.4)	93273
A0A2V1B1M8	CXQ85_002910	CID domain-containing protein	51985
A0A2V1AZB0	CXQ85_002911	Monopolin complex subunit Csm1/Pcs1 C-terminal domain-containing protein	36700
A0A2V1B0J0	CXQ85_002912	Zinc finger C2H2 LYAR-type domain-containing protein	17361
A0A2V1AZD9	CXQ85_002913	Cytochrome c oxidase assembly protein COX16, mitochondrial (Cytochrome c oxidase assembly protein cox16, mitochondrial)	15569
A0A2V1AZA8	CXQ85_002914	Transcriptional repressor Tup1 N-terminal domain-containing protein	66954
A0A2V1B088	CXQ85_002915	Diphosphomevalonate decarboxylase	66856
A0A2V1AYL9	CXQ85_002916	Peroxin/Ferlin domain-containing protein	48372
A0A2V1AZ76	CXQ85_002917	BZIP domain-containing protein	40342
A0A2V1AZU5	CXQ85_002918	CCT-theta	60247
A0A2V1AYM1	CXQ85_002919	N-(5'-phosphoribosyl)anthranilate isomerase (EC 5.3.1.24)	28267
A0A2V1B1N2	CXQ85_002920	Vps53 N-terminal domain-containing protein	92116
A0A2V1AZB9	CXQ85_002921	Uncharacterized protein	119517
A0A2V1B0J9	CXQ85_002922	pH-response regulator protein palF/RIM8	84324
A0A2V1AZE8	CXQ85_002923	RRM domain-containing protein	48616
A0A2V1AZB8	CXQ85_002924	2-isopropylmalate synthase (EC 2.3.3.13)	65645
A0A2V1B099	CXQ85_002925	60S ribosomal protein L16-B	22579
A0A2V1AYN1	CXQ85_002926	Aldehyde dehydrogenase domain-containing protein	47394
A0A2V1AZ86	CXQ85_002927	DUF676 domain-containing protein	39658
A0A2V1AYN4	CXQ85_002929	Uncharacterized protein	28262
A0A2V1B1P1	CXQ85_002930	DNA-directed RNA polymerase I subunit RPA49	45670
A0A2V1AZC8	CXQ85_002931	J domain-containing protein	12797
A0A2V1B0K7	CXQ85_002932	AB hydrolase-1 domain-containing protein	74749
A0A2V1AZF7	CXQ85_002933	Zn(2)-C6 fungal-type domain-containing protein	55913
A0A2V1AZC7	CXQ85_002934	AAA+ ATPase domain-containing protein	104951
A0A2V1B0A9	CXQ85_002935	Chromatin structure-remodeling complex subunit RSC7	50328
A0A2V1AYP4	CXQ85_002936	C2H2-type domain-containing protein	57960
A0A2V1AZ96	CXQ85_002937	Uncharacterized protein	74996
A0A2V1AZW4	CXQ85_002938	AB hydrolase-1 domain-containing protein	52907
A0A2V1AYP3	CXQ85_002939	Superoxide dismutase copper/zinc binding domain-containing protein	20623
A0A2V1B1P8	CXQ85_002940	OPT family small oligopeptide transporter	99982
A0A2V1AZD6	CXQ85_002941	Amidase domain-containing protein	60076
A0A2V1B0L9	CXQ85_002942	Endonuclease (EC 3.1.30.-)	36060
A0A2V1AZG7	CXQ85_002943	Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]	227864
A0A2V1AZD8	CXQ85_002944	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	129470
A0A2V1B0B9	CXQ85_002945	ribose-phosphate diphosphokinase (EC 2.7.6.1)	44122
A0A2V1AYQ1	CXQ85_002946	SRR1-like domain-containing protein	37090
A0A2V1AZA5	CXQ85_002947	Transcription factor	55419
A0A2V1AZX5	CXQ85_002948	Glucosidase II subunit alpha	106374
A0A2V1AYQ3	CXQ85_002949	E3 ubiquitin protein ligase (EC 2.3.2.27)	76252
A0A2V1B1Q4	CXQ85_002950	Bromodomain-containing factor 1	70810
A0A2V1AZE5	CXQ85_002951	tRNA-dihydrouridine synthase (EC 1.3.1.-)	38827
A0A2V1B0M7	CXQ85_002952	Structural maintenance of chromosomes protein	153936
A0A2V1AZH7	CXQ85_002953	DNA-directed RNA polymerase I subunit RPA14	26486
A0A2V1AZE7	CXQ85_002954	Ribosomal protein L34	13050
A0A2V1B0D0	CXQ85_002955	Protein CSF1	338702
A0A2V1AYR4	CXQ85_002956	Uncharacterized protein	30229
A0A2V1AZB6	CXQ85_002957	Chaperone DnaJ	50128
A0A2V1AZY6	CXQ85_002959	Cofilin (Actin-depolymerizing factor 1)	38728
A0A2V1AYR2	CXQ85_002960	HTH CENPB-type domain-containing protein	49311
A0A2V1B1R4	CXQ85_002961	4Fe-4S ferredoxin-type domain-containing protein	11478
A0A2V1AZF5	CXQ85_002962	Uncharacterized protein	82660
A0A2V1B0N2	CXQ85_002963	Allantoicase	38188
A0A2V1AZI7	CXQ85_002964	FAM86 N-terminal domain-containing protein	46587
A0A2V1AZF6	CXQ85_002965	Uncharacterized protein	13691
A0A2V1B0E0	CXQ85_002966	Trafficking protein particle complex subunit	18640
A0A2V1AYT4	CXQ85_002967	Major facilitator superfamily (MFS) profile domain-containing protein	55686
A0A2V1AZC6	CXQ85_002968	Transcriptional coactivator HFI1/ADA1	47277
A0A2V1AZZ6	CXQ85_002969	Spindle assembly checkpoint component MAD1	73342
A0A2V1AYS2	CXQ85_002970	2Fe-2S ferredoxin-type domain-containing protein	18215
A0A2V1B1R9	CXQ85_002971	t-SNARE coiled-coil homology domain-containing protein	24329
A0A2V1AZG3	CXQ85_002972	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Glucosidase I)	122151
A0A2V1B0P3	CXQ85_002973	Sorbose reductase SOU1	30595
A0A2V1AZJ5	CXQ85_002975	Uncharacterized protein	11201
A0A2V1AZG5	CXQ85_002977	peptidylprolyl isomerase (EC 5.2.1.8)	31465
A0A2V1B0F0	CXQ85_002978	CCHC-type domain-containing protein	18122
A0A2V1AYT9	CXQ85_002979	Dihydropteroate synthase	83161
A0A2V1AZD5	CXQ85_002980	Restriction of telomere capping protein 4	33403
A0A2V1B006	CXQ85_002981	BHLH domain-containing protein	51949
A0A2V1AYS9	CXQ85_002983	OPT family small oligopeptide transporter	87246
A0A2V1B1S5	CXQ85_002984	Uncharacterized protein	26067
A0A2V1AZH0	CXQ85_002986	Uncharacterized protein	43964
A0A2V1B0Q1	CXQ85_002987	RRM domain-containing protein	14413
A0A2V1AZK3	CXQ85_002988	DNA-directed RNA polymerase subunit	18657
A0A2V1AZH4	CXQ85_002989	26S protease regulatory subunit 7	49663
A0A2V1B0G1	CXQ85_002990	Uncharacterized protein	31520
A0A2V1AYW0	CXQ85_002991	BAR domain-containing protein	30150
A0A2V1AZE4	CXQ85_002992	Uncharacterized protein	24403
A0A2V1B021	CXQ85_002993	Uncharacterized protein	33308
A0A2V1AYV9	CXQ85_002994	DNA 5'-3' helicase (EC 5.6.2.3)	90831
A0A2V1B1T1	CXQ85_002995	Adenylate kinase active site lid domain-containing protein	27452
A0A2V1AZI0	CXQ85_002996	Adenylate kinase active site lid domain-containing protein	26596
A0A2V1AZL2	CXQ85_002998	Leo1-like protein	42610
A0A2V1AZI3	CXQ85_002999	Rho-GAP domain-containing protein	69973
A0A2V1B0G9	CXQ85_003000	Aurora kinase (EC 2.7.11.1)	35587
A0A2V1AYX3	CXQ85_003001	SCA7 domain-containing protein	52616
A0A2V1AZF3	CXQ85_003002	SSD domain-containing protein	142927
A0A2V1B031	CXQ85_003003	HIG1 domain-containing protein	27971
A0A2V1AYX4	CXQ85_003004	Peroxin/Ferlin domain-containing protein	46943
A0A2V1B1T8	CXQ85_003005	rRNA-processing protein	16059
A0A2V1AZJ0	CXQ85_003006	TATA-box-binding protein	26115
A0A2V1B0R8	CXQ85_003007	DNA-(apurinic or apyrimidinic site) endonuclease 2	62295
A0A2V1AZM2	CXQ85_003008	Up-regulated during septation protein 1 domain-containing protein	59338
A0A2V1AZJ4	CXQ85_003009	Nuclear pore protein	92509
A0A2V1B0H8	CXQ85_003010	H/ACA ribonucleoprotein complex subunit CBF5	54486
A0A2V1AYX7	CXQ85_003011	UEV domain-containing protein	58161
A0A2V1AZG4	CXQ85_003012	Amino acid permease/ SLC12A domain-containing protein	58449
A0A2V1B041	CXQ85_003013	RNA helicase (EC 3.6.4.13)	59278
A0A2V1AYY2	CXQ85_003014	Cytochrome P450	64041
A0A2V1B1U7	CXQ85_003015	Endoplasmic oxidoreductin-1	60986
A0A2V1AZK0	CXQ85_003016	Uncharacterized protein	26810
A0A2V1B0S6	CXQ85_003017	Zn(2)-C6 fungal-type domain-containing protein	92892
A0A2V1AZN2	CXQ85_003018	Dihydroxyacetone kinase	62476
A0A2V1AZK2	CXQ85_003019	L-ornithine N(5)-oxygenase	117052
A0A2V1B0I7	CXQ85_003020	Zn(2)-C6 fungal-type domain-containing protein	83151
A0A2V1AYY7	CXQ85_003021	Phenylacetate 2-hydroxylase	53334
A0A2V1AZH3	CXQ85_003022	Vacuolar segregation protein 7	102035
A0A2V1B052	CXQ85_003023	6-phosphofructo-2-kinase domain-containing protein	111035
A0A2V1AYZ2	CXQ85_003024	protein-histidine N-methyltransferase (EC 2.1.1.85)	35833
A0A2V1B1V2	CXQ85_003025	Exportin-5 C-terminal domain-containing protein	143183
A0A2V1AZK9	CXQ85_003026	Brix domain-containing protein	35263
A0A2V1B0T5	CXQ85_003027	BSD domain-containing protein	72409
A0A2V1AZP1	CXQ85_003028	Uncharacterized protein	36208
A0A2V1AZL4	CXQ85_003029	ribonuclease T2 (EC 4.6.1.19)	32848
A0A2V1B0K0	CXQ85_003030	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	15981
A0A2V1AYZ7	CXQ85_003031	Inhibitor I9 domain-containing protein	15952
A0A2V1AZI1	CXQ85_003032	alpha-mannosidase (EC 3.2.1.24)	125454
A0A2V1B063	CXQ85_003033	SBDS family rRNA metabolism protein	28647
A0A2V1AZ02	CXQ85_003034	J domain-containing protein	48364
A0A2V1B1V9	CXQ85_003035	Protein GLC8	23097
A0A2V1AZL9	CXQ85_003036	Uncharacterized protein	66540
A0A2V1B0U4	CXQ85_003037	ADP-ribosylation factor-like protein 1	20760
A0A2V1AZW5	CXQ85_003038	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	48945
A0A2V1AZM7	CXQ85_003039	Phosphomevalonate kinase (EC 2.7.4.2)	47242
A0A2V1B0K9	CXQ85_003040	Uncharacterized protein	49068
A0A2V1AZ08	CXQ85_003041	Mitochondrial import inner membrane translocase subunit TIM10 (Mitochondrial import inner membrane translocase subunit Tim10)	117338
A0A2V1AZJ1	CXQ85_003042	Holocytochrome c-type synthase (EC 4.4.1.17)	28496
A0A2V1B072	CXQ85_003043	ER-derived vesicles protein ERV29	37623
A0A2V1AZ12	CXQ85_003044	Uncharacterized protein	59513
A0A2V1B1W6	CXQ85_003045	GPI mannosyltransferase 1 (EC 2.4.1.-) (GPI mannosyltransferase I)	63498
A0A2V1AZM9	CXQ85_003046	Uncharacterized protein	19718
A0A2V1B0V2	CXQ85_003047	Mitochondrial substrate carrier family protein L	33095
A0A2V1AZX4	CXQ85_003048	Transcription initiation factor IIF subunit alpha	65011
A0A2V1AZN6	CXQ85_003049	Protein HGH1 homolog	40148
A0A2V1B0L8	CXQ85_003050	Peptidase M20 dimerisation domain-containing protein	165401
A0A2V1AZ20	CXQ85_003051	DUF676 domain-containing protein	61949
