Gene Names	Accession	Entry	Protein names	Mass
YFL004W	OG6_122869	P43585	Vacuolar transporter chaperone complex subunit 2 (Phosphate metabolism protein 1) (SPX-dependent polyphosphate polymerase VTC subunit 2) (Vacuolar membrane polyphosphate polymerase accessory subunit 2) (PolyP polymerase)	95441
YFL005W	OG6_101252	P07560	Ras-related protein SEC4 (Suppressor of RHO3 protein 6)	23506
YFL007W	OG6_102446	P43583	Proteasome activator BLM10 (Bleomycin resistance protein BLM10)	245996
YFL008W	OG6_101499	P32908	Structural maintenance of chromosomes protein 1 (DA-box protein SMC1)	141280
YFL009W	OG6_101649	P07834	Cell division control protein 4 (E3 ubiquitin ligase complex SCF subunit CDC4) (F-box protein CDC4)	86090
YFL010C	OG6_500812	P43582	WW domain-containing protein WWM1 (WW domain-containing protein interacting with metacaspase)	22655
YFL010W-A	OG6_500264	P32450	Ammonia regulation of amino acid uptake protein	11722
YFL011W	OG6_100060	P43581	Hexose transporter HXT10	60662
YFL012W	OG6_499869	P43580	Uncharacterized protein YFL012W	17180
YFL013C	OG6_123088	P43579	Ino eighty subunit 1	78753
YFL014W	OG6_116982	P22943	12 kDa heat shock protein (Glucose and lipid-regulated protein)	11693
YFL016C	OG6_100469	P35191	DnaJ homolog 1, mitochondrial	55561
YFL017C	OG6_102114	P43577	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4) (Phosphoglucosamine acetylase) (Phosphoglucosamine transacetylase)	18135
YFL017W-A	OG6_102408	P40204	Small nuclear ribonucleoprotein G (snRNP-G) (Sm protein G) (Sm-G) (SmG)	8482
YFL018C	OG6_100523	P09624	Dihydrolipoyl dehydrogenase, mitochondrial (DLD) (EC 1.8.1.4) (2-oxoglutarate dehydrogenase complex component E3) (OGDC-E3) (OGDHC subunit E3) (Alpha-ketoglutarate dehydrogenase complex subunit E3) (alpha-KGDHC subunit E3) (Dihydrolipoamide dehydrogenase) (Dihydrolipoamide:NAD(+) oxidoreductase) (Glycine decarboxylase complex subunit L) (GDC subunit L) (Lipoamide dehydrogenase component of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex E3 component) (PDC subunit E3) (PDH complex subunit E3)	54010
YFL020C	OG6_109825	P43575	Seripauperin-5	12845
YFL021W	OG6_107467	P43574	Transcriptional regulatory protein GAT1	56328
YFL022C	OG6_100669	P15625	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	57511
YFL023W	OG6_157281	P43573	Bud site selection protein 27	91422
YFL024C	OG6_102490	P43572	Enhancer of polycomb-like protein 1	96738
YFL025C	OG6_111877	P43571	GPI inositol-deacylase (EC 3.1.-.-) (Bypass of SEC30 protein 1)	117755
YFL026W	OG6_137784	D6VTK4	Pheromone alpha factor receptor	47849
YFL027C	OG6_103152	P43570	GTPase-activating protein GYP8	57619
YFL028C	OG6_105473	P43569	CCR4-associated factor 16	33090
YFL029C	OG6_121377	P43568	Serine/threonine-protein kinase CAK1 (EC 2.7.11.22) (CDK-activating kinase)	42186
YFL030W	OG6_100588	P43567	Alanine--glyoxylate aminotransferase 1 (EC 2.6.1.44)	41907
YFL031W	OG6_500863	P41546	Transcriptional activator HAC1	26905
YFL033C	OG6_110573	P43565	Serine/threonine-protein kinase RIM15 (EC 2.7.11.1)	196531
YFL034C-A	OG6_101015	P56628	Large ribosomal subunit protein eL22B (60S ribosomal protein L22-B) (L1c) (RP4) (YL31)	13827
YFL034C-B	OG6_112320	P43563	CBK1 kinase activator protein MOB2 (MPS1 binder 2) (Maintenance of ploidy protein MOB2)	33276
YFL034W	OG6_102131	P43564	Probable lipase MIL1 (EC 3.1.1.-) (Medium adaptin-interacting ligand 1)	119510
YFL036W	OG6_101824	P13433	DNA-directed RNA polymerase, mitochondrial (EC 2.7.7.6)	153047
YFL037W	OG6_100137	P02557	Tubulin beta chain (Beta-tubulin)	50923
YFL038C	OG6_101123	P01123	GTP-binding protein YPT1 (Protein YP2) (Rab GTPase YPT1) (Transport GTPase YPT1)	23214
YFL039C	OG6_100127	P60010	Actin (EC 3.6.4.-)	41690
YFL040W	OG6_500341	P43562	Probable metabolite transport protein YFL040W	60610
YFL041W	OG6_100257	P43561	Iron transport multicopper oxidase FET5 (EC 1.-.-.-)	70880
YFL041W-A	OG6_500679	Q3E817	Uncharacterized protein YFL041W-A	7583
YFL042C	OG6_101929	P43560	Membrane-anchored lipid-binding protein LAM5 (Lipid transfer at contact site protein 2) (Lipid transfer protein anchored at membrane contact sites 1)	76347
YFL044C	OG6_102949	P43558	Ubiquitin thioesterase OTU1 (EC 3.4.19.12) (OTU domain-containing protein 1)	33510
YFL045C	OG6_101634	P07283	Phosphomannomutase (PMM) (EC 5.4.2.8) (Asparagine-linked glycosylation protein 4)	29063
YFL046W	OG6_103110	P43557	Protein FMP32, mitochondrial (Found in mitochondrial proteome protein 32)	24019
YFL047W	OG6_115961	P43556	Rho-GTPase-activating protein RGD2	82209
YFL048C	OG6_129300	P43555	Protein EMP47 (47 kDa endomembrane protein) (Endosomal P44 protein)	50330
YFL049W	OG6_500913	P43554	SWI/SNF global transcription activator complex subunit SWP82	70276
YFL050C	OG6_101780	P43553	Magnesium transporter ALR2 (Aluminum resistance protein 2)	96684
YFL051C	OG6_128677	P43552	Uncharacterized membrane protein YFL051C	18110
YFL052W	OG6_123060	P43551	Respiratory transcription factor ZNF1 (Zinc finger protein 1)	53240
YFL053W	OG6_102658	P43550	Dihydroxyacetone kinase 2 (DHA kinase 2) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase 2) (Triokinase 2) (Triose kinase 2)	62135
YFL054C	OG6_100415	P43549	Aquaglycerol porin AQY3 (Aquaporin-3)	70507
YFL055W	OG6_132941	P43548	General amino acid permease AGP3	61052
YFL058W	OG6_107444	P43534	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 (HMP-P synthase) (Hydroxymethylpyrimidine phosphate synthase) (EC 2.-.-.-) (Thiamine biosynthesis protein 5) (Thiamine pyrimidine synthase)	38592
YFL059W	OG6_102840	P43545	Probable pyridoxal 5'-phosphate synthase subunit SNZ3 (PLP synthase subunit SNZ3) (EC 4.3.3.6) (PDX1 homolog 3) (Pdx1.3)	32019
YFL060C	OG6_103407	P43544	Probable pyridoxal 5'-phosphate synthase subunit SNO3 (EC 4.3.3.6) (PDX2 homolog 3) (Pdx2.3) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2)	25132
YFL061W	OG6_129919	P0CH63	Cyanamide hydratase DDI2 (CAH) (EC 4.2.1.69) (DNA damage-inducible protein 2)	25152
YFL062W	OG6_111794	P43542	Protein COS4	45312
YFL064C	OG6_108906	P43540	Uncharacterized protein YFL064C	20427
YFL065C	OG6_108906	P43539	Uncharacterized protein YFL065C	11785
YFL066C	OG6_108906	P43538	Y' element ATP-dependent helicase YFL066C (EC 3.6.4.12)	43829
YFL067W	OG6_152230	P43537	Uncharacterized membrane protein YFL067W	16473
YFL068W	OG6_222576	P0CX99	UPF0479 membrane protein YFL068W	18593
YFR001W	OG6_500936	P43586	60S ribosomal subunit assembly/export protein LOC1 (Localization of ASH1 mRNA protein 1)	23590
YFR002W	OG6_103333	P34077	Nucleoporin NIC96 (96 kDa nucleoporin-interacting component) (Nuclear pore protein NIC96)	96174
YFR003C	OG6_104011	P43587	Type 1 phosphatases regulator YPI1	18187
YFR004W	OG6_101835	P43588	Ubiquitin carboxyl-terminal hydrolase RPN11 (EC 3.4.19.12) (26S proteasome regulatory subunit RPN11) (Protein MPR1)	34398
YFR005C	OG6_102786	P43589	Pre-mRNA-splicing factor SAD1 (snRNP assembly-defective protein 1)	52167
YFR006W	OG6_102295	P43590	Uncharacterized peptidase YFR006W (EC 3.4.-.-)	61754
YFR007W	OG6_106381	P43591	ATP-dependent kinase YFH7 (EC 2.7.1.-) (Altered inheritance of mitochondria protein 12)	39885
YFR008W	OG6_499919	P43592	Factor arrest protein 7	25915
YFR009W	OG6_100624	P43535	Protein GCN20 (General control non-derepressible protein 20)	85027
YFR010W	OG6_101892	P43593	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	57111
YFR011C	OG6_118306	P43594	MICOS complex subunit MIC19 (Altered inheritance of mitochondria protein 13, mitochondrial) (Mitochondrial contact site complex 19 kDa subunit)	18855
YFR012W	OG6_500063	P43595	Protein DCV1 (Demands CDC28 kinase activity for viability protein 1)	22435
YFR012W-A	OG6_500128	Q3E838	Uncharacterized protein YFR012W-A	3377
YFR013W	OG6_222577	P43596	ISWI one complex protein 3	90897
YFR014C	OG6_100153	P27466	Calcium/calmodulin-dependent protein kinase I (EC 2.7.11.17)	50296
YFR015C	OG6_103561	P23337	Glycogen [starch] synthase isoform 1 (EC 2.4.1.11)	80510
YFR016C	OG6_500458	P43597	Uncharacterized protein YFR016C	137698
YFR017C	OG6_500813	P43598	Inhibitor of glycogen debranching 1	21783
YFR018C	OG6_102560	P43599	Uncharacterized protein YFR018C	41031
YFR019W	OG6_101979	P34756	1-phosphatidylinositol 3-phosphate 5-kinase FAB1 (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Formation of aploid and binucleate cells protein 1) (Styryl dye vacuolar localization protein 7) (Type III PIP kinase) (PIPkin-III)	257420
YFR020W	OG6_500022	P43600	Secreted protein CSS2 (Condition specific secretion protein 2)	25721
YFR021W	OG6_103112	P43601	Autophagy-related protein 18 (Cytoplasm to vacuole targeting protein 18) (Needed for premeiotic replication protein 1) (Swollen vacuole phenotype protein 1)	55102
YFR022W	OG6_112308	P43602	Protein ROG3 (Revertant of glycogen synthase kinase mutation protein 3)	79709
YFR023W	OG6_205241	P39684	Protein PES4 (DNA polymerase epsilon suppressor 4)	70842
YFR024C-A	OG6_103525	P43603	LAS seventeen-binding protein 3 (LAS17-binding protein 3)	49344
YFR025C	OG6_108383	P38635	Histidinol-phosphatase (HolPase) (EC 3.1.3.15)	38582
YFR026C	OG6_500413	P43604	Unfolded protein response-inducible protein 1 (UPR-L-inducible protein 1)	18809
YFR027W	OG6_102667	P43605	N-acetyltransferase ECO1 (EC 2.3.1.-) (Chromosome transmission fidelity protein 7) (Establishment of cohesion protein 1)	31845
YFR028C	OG6_100917	Q00684	Tyrosine-protein phosphatase CDC14 (EC 3.1.3.48)	61907
YFR029W	OG6_500956	P43606	SPS-sensor component PTR3 (Peptide transport protein 3)	76286
YFR030W	OG6_111529	P39692	Sulfite reductase [NADPH] flavoprotein component (EC 1.8.1.2)	114829
YFR031C	OG6_101492	P38989	Structural maintenance of chromosomes protein 2 (DA-box protein SMC2)	133928
YFR031C-A	OG6_100234	P0CX45	Large ribosomal subunit protein uL2A (60S ribosomal protein L2-A) (L5) (RP8) (YL6)	27408
YFR032C	OG6_500859	P43607	Regulator of rDNA transcription protein 5	31865
YFR032C-A	OG6_101591	P05747	Large ribosomal subunit protein eL29 (60S ribosomal protein L29) (YL43)	6669
YFR032C-B	OG6_500340	Q8TGU2	Uncharacterized protein YFR032C-B	9953
YFR033C	OG6_102683	P00127	Cytochrome b-c1 complex subunit 6, mitochondrial (Complex III subunit 6) (Complex III subunit VI) (Cytochrome c1 non-heme 17 kDa protein) (Mitochondrial hinge protein) (Ubiquinol-cytochrome c oxidoreductase subunit 6) (Ubiquinol-cytochrome c reductase 17 kDa protein)	17257
YFR034C	OG6_500690	P07270	Phosphate system positive regulatory protein PHO4	34089
YFR035C	OG6_500037	P43608	Uncharacterized protein YFR035C	12457
YFR036W	OG6_500270	P14724	Anaphase-promoting complex subunit CDC26 (Cell division control protein 26)	14081
YFR037C	OG6_100909	P43609	Chromatin structure-remodeling complex protein RSC8 (Remodel the structure of chromatin complex subunit 8) (SWI3 homolog)	63168
YFR038W	OG6_104380	P43610	Uncharacterized ATP-dependent helicase IRC5 (EC 3.6.4.-) (Increased recombination centers protein 5)	96966
YFR039C	OG6_500806	P43611	Outer spore wall protein 7	59360
YFR040W	OG6_222578	P43612	SIT4-associating protein SAP155	115002
YFR041C	OG6_105968	P43613	ER-localized J domain-containing protein 5	34191
YFR042W	OG6_500222	P43614	Beta-1,6-glucan synthesis-associated protein KEG1 (KRE6-binding ER protein responsible for glucan synthesis protein 1)	23555
YFR043C	OG6_137799	P43615	Increased recombination centers protein 6	27879
YFR044C	OG6_100503	P43616	Cys-Gly metallodipeptidase DUG1 (EC 3.4.13.-) (Deficient in utilization of glutathione protein 1) (GSH degradosomal complex subunit DUG1)	52871
YFR045W	OG6_500559	P43617	Uncharacterized mitochondrial carrier YFR045W	34391
YFR046C	OG6_500349	P43618	Inner kinetochore subunit CNN1 (CENP-T homolog) (Co-purified with NNF1 protein 1) (Constitutive centromere-associated network protein CNN1)	41313
YFR047C	OG6_101905	P43619	Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating]) (QAPRTase)	32365
YFR048W	OG6_119694	P43620	Sporulation protein RMD8 (Required for meiotic nuclear division protein 8)	75914
YFR049W	OG6_117765	P19955	Alpha-ketoglutarate dehydrogenase subunit 4, mitochondrial (alpha-KGDH subunit 4) (2-oxoglutarate dehydrogenase complex component 4) (OGDHC subunit 4)	13689
YFR050C	OG6_101718	P30657	Proteasome subunit beta type-7 (Macropain subunit PRE4) (Multicatalytic endopeptidase complex subunit PRE4) (Proteasome component PRE4) (Proteinase YSCE subunit PRE4)	29443
YFR051C	OG6_101729	P43621	Coatomer subunit delta (Delta-coat protein) (Delta-COP)	60628
YFR052W	OG6_102164	P32496	26S proteasome regulatory subunit RPN12 (Nuclear integrity protein 1)	31919
YFR053C	OG6_100418	P04806	Hexokinase-1 (EC 2.7.1.1) (Hexokinase PI) (Hexokinase-A)	53738
YFR055W	OG6_130711	P43623	Putative cystathionine beta-lyase (CBL) (EC 4.4.1.13) (Beta-cystathionase) (Cysteine lyase) (Cysteine-S-conjugate beta-lyase) (Increased recombination centers protein 7)	36971
YFR057W	OG6_500478	P43625	Uncharacterized protein YFR057W	17503
YGL001C	OG6_102847	P53199	Sterol-4-alpha-carboxylate 3-dehydrogenase ERG26, decarboxylating (EC 1.1.1.170) (C-3 sterol dehydrogenase ERG26) (C-4 decarboxylase ERG26) (Ergosterol biosynthetic protein 26)	38706
YGL002W	OG6_102210	P53198	Protein ERP6	25275
YGL003C	OG6_101383	P53197	APC/C activator protein CDH1 (CDC20 homolog 1) (Homolog of CDC twenty 1)	62821
YGL004C	OG6_106042	P53196	26S proteasome regulatory subunit RPN14 (Proteasome non-ATPase subunit 14)	46383
YGL005C	OG6_500111	P53195	Conserved oligomeric Golgi complex subunit 7 (COG complex subunit 7) (Complexed with DOR1 protein 5) (Component of oligomeric Golgi complex 7)	31775
YGL006W	OG6_100143	P38929	Calcium-transporting ATPase 2 (EC 7.2.2.10) (Vacuolar Ca(2+)-ATPase)	130861
YGL006W-A	OG6_500495	Q3E802	Uncharacterized protein YGL006W-A	4209
YGL007C-A	OG6_500756	Q8TGU0	Uncharacterized protein YGL007C-A	3169
YGL008C	OG6_100641	P05030	Plasma membrane ATPase 1 (EC 7.1.2.1) (Proton pump 1)	99619
YGL009C	OG6_101506	P07264	3-isopropylmalate dehydratase (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	85794
YGL010W	OG6_105676	P25338	2-hydroxy-palmitic acid dioxygenase MPO1 (EC 1.14.18.12) (Metabolism of phytosphingosine to odd-numbered fatty acids protein 1) (Metabolism of PHS to odd-numbered FA protein 1)	20173
YGL011C	OG6_102240	P21243	Proteasome subunit alpha type-1 (Macropain subunit C7-alpha) (Multicatalytic endopeptidase complex C7) (Proteasome component C7-alpha) (Proteasome component Y8) (Proteinase YSCE subunit 7) (SCL1 suppressor protein)	28001
YGL012W	OG6_109926	P25340	Delta(24(24(1)))-sterol reductase ERG4 (EC 1.3.1.71) (C-24(28) sterol reductase ERG4) (Ergosterol biosynthetic protein 4) (Sterol Delta(24(28))-reductase ERG4)	56040
YGL013C	OG6_179530	P12383	Transcription factor PDR1 (Pleiotropic drug resistance protein 1)	121794
YGL014W	OG6_104470	P25339	Pumilio homology domain family member 4	97798
YGL015C	OG6_499884	P33199	Uncharacterized protein YGL015C	14961
YGL016W	OG6_137820	P32767	Importin beta-like protein KAP122 (Karyopherin-122) (Pleiotropic drug resistance regulatory protein 6)	123531
YGL017W	OG6_103364	P16639	Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1)	57930
YGL018C	OG6_102596	P53193	J-type co-chaperone JAC1, mitochondrial (J-type accessory chaperone 1)	21778
YGL019W	OG6_100687	P43639	Casein kinase II subunit beta (CK II beta)	32265
YGL020C	OG6_105089	P53192	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1) (Mitochondrial distribution and morphology protein 39)	27092
YGL021W	OG6_193608	P43633	Serine/threonine-protein kinase Haspin homolog ALK1 (EC 2.7.11.1) (DNA damage-responsive protein ALK1)	86087
YGL022W	OG6_100521	P39007	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3 (Oligosaccharyl transferase subunit STT3) (EC 2.4.99.18) (Staurosporine and temperature sensitivity protein 3)	81529
YGL023C	OG6_127173	P53191	Glutamine sensor PIB2 (Phosphatidylinositol 3-phosphate-binding protein 2)	70617
YGL025C	OG6_500115	P40356	Mediator of RNA polymerase II transcription subunit 3 (Hyper-recombination suppressor protein 1) (Mediator complex subunit 3) (Poly-glutamine domain protein 1)	43079
YGL026C	OG6_102774	P00931	Tryptophan synthase (EC 4.2.1.20)	76626
YGL027C	OG6_103455	P53008	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Processing A-glucosidase I) (Glucosidase I)	96507
YGL028C	OG6_126857	P53189	Probable family 17 glucosidase SCW11 (EC 3.2.1.-) (Soluble cell wall protein 11)	56447
YGL029W	OG6_130010	P53188	rRNA-processing protein CGR1 (Coiled-coil growth-regulated protein 1)	14417
YGL030W	OG6_100932	P14120	Large ribosomal subunit protein eL30 (60S ribosomal protein L30) (L32) (RP73) (YL38)	11415
YGL031C	OG6_101189	P04449	Large ribosomal subunit protein eL24A (60S ribosomal protein L24-A) (L30) (RP29) (YL21)	17614
YGL032C	OG6_500915	P32781	A-agglutinin-binding subunit	9464
YGL033W	OG6_103529	P53187	Homologous-pairing protein 2	24479
YGL035C	OG6_111549	P27705	Regulatory protein MIG1 (Regulatory protein CAT4)	55532
YGL036W	OG6_500520	P53185	Protein virilizer	102371
YGL037C	OG6_100439	P53184	Nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase) (NAMase)	24993
YGL038C	OG6_106964	P31755	Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)	55156
YGL039W	OG6_100721	P53183	Putative uncharacterized oxidoreductase YGL039W (EC 1.1.1.-)	38259
YGL040C	OG6_101254	P05373	Delta-aminolevulinic acid dehydratase (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)	37740
YGL041C-B	OG6_500045	Q3E750	Uncharacterized protein YGL041C-B	6994
YGL041W-A	OG6_131593	P0C5N3	Uncharacterized protein YGL041W-A, mitochondrial	18103
YGL043W	OG6_101177	P07273	Transcription elongation factor S-II (DNA strand transfer protein alpha) (STP-alpha) (DNA strand transferase 1) (Pyrimidine pathway regulatory protein 2)	34843
YGL044C	OG6_100265	P25299	mRNA 3'-end-processing protein RNA15	32791
YGL045W	OG6_129116	P53179	pH-response regulator protein palF/RIM8 (Regulator of IME2 protein 8)	60864
YGL047W	OG6_102820	P53178	UDP-N-acetylglucosamine transferase subunit ALG13 (EC 2.4.1.141) (Asparagine-linked glycosylation protein 13)	22661
YGL048C	OG6_101513	Q01939	26S proteasome regulatory subunit 8 homolog (Protein CIM3) (Protein SUG1) (Tat-binding protein TBY1)	45272
YGL049C	OG6_111107	P39936	Eukaryotic initiation factor 4F subunit p130 (eIF-4F p130) (eIF4F p130) (Translation initiation factor 4(4)-F(6) subunit gamma(3) protein 2) (eIF4G2) (mRNA cap-binding protein complex subunit p130)	103899
YGL050W	OG6_104044	P53177	tRNA wybutosine-synthesizing protein 3 (tRNA-yW-synthesizing protein 3) (EC 2.1.1.282) (tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase)	30806
YGL051W	OG6_111794	P53176	Multicopy suppressor of SEC21 protein 27 (DUP240 protein MST27) (Protein DUP2)	27241
YGL053W	OG6_111794	P53174	Pheromone-regulated membrane protein 8 (DUP240 protein PRM8) (Protein DUP1)	27250
YGL054C	OG6_101313	P53173	ER-derived vesicles protein ERV14	15930
YGL055W	OG6_100468	P21147	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta 9 fatty acid desaturase) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)	58403
YGL056C	OG6_106150	P53172	Protein SDS23	58098
YGL057C	OG6_500357	P53171	Genetic interactor of prohibitin 7, mitochondrial	32959
YGL058W	OG6_101178	P06104	Ubiquitin-conjugating enzyme E2 2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 2) (Radiation sensitivity protein 6) (Ubiquitin carrier protein UBC2) (Ubiquitin-protein ligase UBC2)	19706
YGL059W	OG6_103927	P53170	[Pyruvate dehydrogenase (acetyl-transferring)] kinase 2, mitochondrial (PDK 2) (Pyruvate dehydrogenase kinase 2) (EC 2.7.11.2) (Protein kinase of PDH protein 2) (Pyruvate dehydrogenase complex kinase 2) (PDC kinase 2) ([Pyruvate dehydrogenase [lipoamide]] kinase 2)	57294
YGL060W	OG6_222548	P53169	YAP1-binding protein 2 (YBP1 homolog protein 1)	73102
